bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,replyRegDate
107599,7200492,예약하고 가니 대기없이 빠르게 진료볼 수 있어서 좋았어요 그리고 저번에도 그렇고 이번에도 그렇고 과잉진료 없는게 가장 만족스러워요. 피부사진 찍어서 그거 보면서 설명해주시고 넘 좋습니다 꾸준히 다닐 수 있는 피부과를 찾은거같아요!!,5,1,,,2019.10.12,seon****,상담 예약,미아사거리 톡스앤필의원,,false,예약하고 가니 대기없이 빠르게 진료볼 수 있어서 좋았어요 그리고 저번에도 그렇고 이번에도 그렇고 과잉진료 없는게 가장 만족스러워요. 피부사진 찍어서 그거 보면서 설명해주시고 넘 좋습니다 꾸준히 다닐 수 있는 피부과를 찾은거같아요!!,
107599,7130493,저렴하고 빨라요 좋어요,4,1,,,2019.10.07,0626****,상담 예약,미아사거리 톡스앤필의원,,false,저렴하고 빨라요 좋어요,
107599,7077492,"1. 최초 상담을 실장과 진행,
   - 당시 실장에게 요구사항을 의사에게 전달해 달라고 하였으나 하나도 전달 안함 (보톡스 용량 조절 가능여부를 의사에게 전달하지 않고 실장이 임으로 정함)

미전달 사항 부연설명:  
1. 한 달 전 턱 보톡스를 다른곳에서 하였으나, 또 이 병원에서 해도 되는지 문의
2.실장은 턱 보톡스 75 유닛 용량을 주입하면 된다 함
3. 이에 용량관련 사항은 의사에게 물어보고 진행하자고 하였음
4. 그러나 실장은 이따 진료시 물어본다 말 하면서 바로 결제를 요구함(75유닛 가격 결제)
5.결국 실장은  의사에게 물어보지 않고75unit 으로 주사함


2. 보톡스를 너무 빨리 주사해서 그런지 너무 아픔(좀 천천히 놔줬으면 좋겠음)

3.  서비스 부문 때문에 다시 가고싶지 않음",1,1,"안녕하세요. 시술했던 원장입니다. 서비스 부문 불만족 하셨던 부분 사과드립니다.
 다만 고객님의 요구사항에 대하여, 저희 병원에서는 필러 용량을 나눠서  다른 부위에 시술을 하지 않습니다. 각 부위별 적합한 필러가 있기 때문에, 팔자주름용 필러를 나눠서 턱이나 다른곳에 시술을 해드리지 않습니다. 이는 제가 보고 받고 직원에게 전달한 사항입니다.
 턱 보톡스(톡신)시술의 경우  1차적으로 저희가 적정 용량을 말씀드리고, 고객님께서 선택합니다. 또한 시술전에 제가 시진 및 촉진후 저작근의 크기에 따라 용량을 정하여 시술합니다. 의료 시술이며, 안전한 시술을 위해 모든 요구사항을 맞춰드리지 못하는점 이해 부탁드립니다.
 더 노력하는 톡스앤필 미아사거리점이 되겠습니다. 
부연한 부분은 당시 말씀안하신걸로 확인됩니다",,2019.10.04,tlcb****,상담 예약,미아사거리 톡스앤필의원,,false,"1. 최초 상담을 실장과 진행,
   - 당시 실장에게 요구사항을 의사에게 전달해 달라고 하였으나 하나도 전달 안함 (보톡스 용량 조절 가능여부를 의사에게 전달하지 않고 실장이 임으로 정함)

미전달 사항 부연설명:  
1. 한 달 전 턱 보톡스를 다른곳에서 하였으나, 또 이 병원에서 해도 되는지 문의
2.실장은 턱 보톡스 75 유닛 용량을 주입하면 된다 함
3. 이에 용량관련 사항은 의사에게 물어보고 진행하자고 하였음
4. 그러나 실장은 이따 진료시 물어본다 말 하면서 바로 결제를 요구함(75유닛 가격 결제)
5.결국 실장은  의사에게 물어보지 않고75unit 으로 주사함


2. 보톡스를 너무 빨리 주사해서 그런지 너무 아픔(좀 천천히 놔줬으면 좋겠음)

3.  서비스 부문 때문에 다시 가고싶지 않음",2019.10.05 13:45:56
107599,7045849,직원분들 친절하고 시술 만족합니다,5,1,,,2019.10.02,chap****,상담 예약,미아사거리 톡스앤필의원,,false,직원분들 친절하고 시술 만족합니다,
107599,7045886,항상 친절하고 꼼꼼한 시술 감사드립니다!,5,1,,,2019.10.02,0109****,상담 예약,미아사거리 톡스앤필의원,,false,항상 친절하고 꼼꼼한 시술 감사드립니다!,
107599,7052950,직원분들이 친절하시고 빨리빨리 진행되서 좋았어요,4,1,,,2019.10.02,tara****,상담 예약,미아사거리 톡스앤필의원,,false,직원분들이 친절하시고 빨리빨리 진행되서 좋았어요,
107599,7036834,톡스앤필 강남쪽에 다니다가 근처 새로 오픈해서 와봤는데 강남처럼 크지는 않지만 깨끗하고 친절해요,5,1,,,2019.10.01,shit****,상담 예약,미아사거리 톡스앤필의원,,false,톡스앤필 강남쪽에 다니다가 근처 새로 오픈해서 와봤는데 강남처럼 크지는 않지만 깨끗하고 친절해요,
107599,6991454,대기시간이 짧고 건물이 깨끗합니다,3,1,,,2019.09.27,hcgi****,상담 예약,미아사거리 톡스앤필의원,,false,대기시간이 짧고 건물이 깨끗합니다,
107599,6945760,사람이 많아서 조금 달리기는 했지만 친절해서 좋았습니당,4,1,,,2019.09.24,dbs3****,상담 예약,미아사거리 톡스앤필의원,,false,사람이 많아서 조금 달리기는 했지만 친절해서 좋았습니당,
107599,6949506,제가 예약시간은 6시30분 이었고 실제 내원한 시간은 6시35분 이었습니다. 상담은 5분~10분 남짓이었고 대기하고 본격적인 시술들어가니 본격적인 시술은 7시30분에 들어갔습니다. 상담시간과 마취연고 바르는 대기시간이 있다치더라도 예약환자인데 대기가 30분이나 뜬경우인데 심하다 생각하지 않으신가요? 그덕에 계획햇던 약속도 캔슬했습니다. 그리고 제가 계획하던 시술과 달리 레이져 샷추가하라셔서(이중턱부분까지는 추가해야 관리된다고 300샷말고 400샷하라고)추가했더니 실제 시술시 이중턱쪽까지 안내려와서 그부분 못받았습니다. 그외 보톡스도 기존에 제가하던 브랜드 사용원한다하니 국산보단 외국께 좋다며 레이져며 보톡스까지 추가비용 만드시려는 모습에 정말 언짢더군요. 자주가려다가 마음이 멀어졌네요.,1,1,"계획했던 약속이 변경 되고 기분 언짢으셨던점 정중히 사과드립니다. 톡신 시술에 있어서 국산과 외산의 장단점을 설명드리는 과정에서 기분을 언짢게 해드려서 죄송합니다. 병원 프로토골상 관련 시술을 설명해드려야 해서 이러한 불편을 드린것 같습니다. 실제 접수시간은 6시 38분으로 확인되오며 , 상담 및 시술, 까지 대기가 길어진점 개선하겠습니다. 마취시간이 2~30분으로 준비시간이 긴 시술이라 이부분의 안내가 미흡했던점 사과드립니다. 이중턱 부분에는 입을 움직이는 신경이 분포하고 있어서 신중히 소량 시술 하는 부분이라 이부분에대한 설명이 부족했습니다. 다음 내원시에는 미흡한 부분을 개선해서 고객님을 더 만족시킬수 있도록 하겠습니다. ",,2019.09.23,yjjw****,상담 예약,미아사거리 톡스앤필의원,,false,제가 예약시간은 6시30분 이었고 실제 내원한 시간은 6시35분 이었습니다. 상담은 5분~10분 남짓이었고 대기하고 본격적인 시술들어가니 본격적인 시술은 7시30분에 들어갔습니다. 상담시간과 마취연고 바르는 대기시간이 있다치더라도 예약환자인데 대기가 30분이나 뜬경우인데 심하다 생각하지 않으신가요? 그덕에 계획햇던 약속도 캔슬했습니다. 그리고 제가 계획하던 시술과 달리 레이져 샷추가하라셔서(이중턱부분까지는 추가해야 관리된다고 300샷말고 400샷하라고)추가했더니 실제 시술시 이중턱쪽까지 안내려와서 그부분 못받았습니다. 그외 보톡스도 기존에 제가하던 브랜드 사용원한다하니 국산보단 외국께 좋다며 레이져며 보톡스까지 추가비용 만드시려는 모습에 정말 언짢더군요. 자주가려다가 마음이 멀어졌네요.,2019.10.01 12:35:30
