bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,replyRegDate,resourceUrlList,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text
45451,6566816,선생님이 인상이 좋으시고 증상을 잘 들어주셨어요. 처방도 잘 해주시고 좋았습니다.,5,1,감사합니다! 소중한 칭찬에 힘입어 더욱더 최선을 다하는 클린업이 되겠습니다^^,2019.08.27 11:41:55,,2019.08.26,yg96****,CU클린업피부과강남점,클린업피부과의원 강남점,,false,선생님이 인상이 좋으시고 증상을 잘 들어주셨어요. 처방도 잘 해주시고 좋았습니다.
45451,6230359,깔끔하고 선생님도 친절하셔서 진료잘받고 왔어요~^^,4,1,소중한 칭찬 감사합니다! 더욱더 친절히 응대하는 클린업이 되겠습니다. 좋은하루 되세요^^,2019.08.27 11:40:27,,2019.08.06,ysy0****,CU클린업피부과강남점,클린업피부과의원 강남점,,false,깔끔하고 선생님도 친절하셔서 진료잘받고 왔어요~^^
45451,6042288,염증주사 만원에 맞았어요,5,1,방문해주셔서 감사합니다. 좋은하루 되세요^^,2019.08.27 11:39:03,,2019.07.27,iamk****,CU클린업피부과강남점,클린업피부과의원 강남점,,false,염증주사 만원에 맞았어요
45451,4493460,원장님 친절하시고 세심하게 처치해주셨어요.,5,1,감사합니다^^ 더욱더 친절히 응대하는 클린업 되겠습니다!,2019.03.22 10:38:17,,2019.03.19,haya****,CU클린업피부과강남점,클린업피부과의원 강남점,,false,원장님 친절하시고 세심하게 처치해주셨어요.
45451,4464530,빠른 응대가 좋았습니다,5,1,감사합니다. 좋은하루 되세요^^,2019.03.22 10:38:37,,2019.03.16,ywm5****,CU클린업피부과강남점,클린업피부과의원 강남점,,false,빠른 응대가 좋았습니다
45451,4237423,친절한 응대와 환자를 생각하는 진료가 좋습니다 특히 과하게 관리나 치료를 권하지 않는다는 점이 신뢰가 갑니다,5,1,소중한 칭찬 감사합니다! 더욱더 최선을다하는 클린업이 되겠습니다^^,2019.03.22 10:37:46,,2019.02.20,clio****,CU클린업피부과강남점,클린업피부과의원 강남점,,false,친절한 응대와 환자를 생각하는 진료가 좋습니다 특히 과하게 관리나 치료를 권하지 않는다는 점이 신뢰가 갑니다
45451,4176174,"트러블때문에 방문했고, 선생님은 설명 잘해주시고 친절하셨어요
관리도 받았는데 관리는 별로 .... 압출이 잘 된지도 모르겠고 가격도 쎄고.. 다른곳에서 받은 것이 나았어요 ㅜ. 재방문은 안할것 같음",3,1,여드름압출관리는 꾸준한 치료가 필요합니다. 언제든 재방문 해주시면 좀더 꼼꼼히 살펴봐드리겠습니다. 좋은 하루 되세요 ^^,2019.03.22 11:51:51,,2019.02.13,rkck****,CU클린업피부과강남점,클린업피부과의원 강남점,,false,"트러블때문에 방문했고, 선생님은 설명 잘해주시고 친절하셨어요
관리도 받았는데 관리는 별로 .... 압출이 잘 된지도 모르겠고 가격도 쎄고.. 다른곳에서 받은 것이 나았어요 ㅜ. 재방문은 안할것 같음"
45451,4074851,친절하고 체계적인 서비스 좋았어요,5,1,감사합니다. 앞으로 더 나은 서비스를 위해 최선을 다하는 클린업이 되겠습니다!^^,2019.03.22 10:11:30,,2019.02.01,kjae****,CU클린업피부과강남점,클린업피부과의원 강남점,,false,친절하고 체계적인 서비스 좋았어요
45451,3915374,친절하게 설명해주셔서 좋았습니다,4,1,감사합니다. ^^ 소중한 칭찬에 힘입어 더욱더 최선을 다하는 클린업이 되겠습니다. 좋은 하루 되세요!,2019.01.15 17:29:12,,2019.01.11,cksh****,CU클린업피부과강남점,클린업피부과의원 강남점,,false,친절하게 설명해주셔서 좋았습니다
45451,3719150,"카프리레이저 시술받고 여드름 많이 개선 되었습니다
너무 감사합니다
물광도 부작용 없이 잘 마무리 되었으면 합니다",5,1,감사합니다! 더욱더 최선을 다하고 친절한 클린업이 되겠습니다^^,2019.01.04 10:00:30,,2018.12.21,ibbi****,CU클린업피부과강남점,클린업피부과의원 강남점,,false,"카프리레이저 시술받고 여드름 많이 개선 되었습니다
너무 감사합니다
물광도 부작용 없이 잘 마무리 되었으면 합니다"
45451,3662074,친절한 서비스 좋아요,4,1,감사합니다! 오늘도 좋은 하루 되세요  ^^,2018.12.18 10:23:53,,2018.11.29,ok92****,CU클린업피부과강남점,클린업피부과의원 강남점,,false,친절한 서비스 좋아요
45451,3514073,눈밑필러 잡티땜에 작년부터 다녀요. 이번엔 팔자주름 상담만받았는데 원장님 조언(?)으로 나이더들면 고민해보기롴ㅋ.  환자한테 딱 맞게 진료하고 시술해주셔서 넘좋아욤,4,1,감사합니다. 더욱더 최선을 다하는 클린업 피부과가 되겠습니다^^,2018.11.22 12:15:36,,2018.11.21,yimi****,CU클린업피부과강남점,클린업피부과의원 강남점,,false,눈밑필러 잡티땜에 작년부터 다녀요. 이번엔 팔자주름 상담만받았는데 원장님 조언(?)으로 나이더들면 고민해보기롴ㅋ.  환자한테 딱 맞게 진료하고 시술해주셔서 넘좋아욤
45451,3511840,관리 잘 받았습니다~,5,1,감사합니다! ^^ 날씨가 추워지니 감기 조심하세요 ㅎㅎ,2018.11.21 10:05:48,,2018.11.20,love****,CU클린업피부과강남점,클린업피부과의원 강남점,,false,관리 잘 받았습니다~
