bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,replyRegDate
220357,7173448,집근처에서 가까워서 갔는데 첫방문이지만 턱주변에 있는 여드름이랑 자국들이 흐려진것 같아서 만족해요,4,1,,,2019.10.10,kkkl****,후즈후 피부과 천호점,후즈후피부과의원 천호점,,false,집근처에서 가까워서 갔는데 첫방문이지만 턱주변에 있는 여드름이랑 자국들이 흐려진것 같아서 만족해요,
220357,7158658,"직원분들도 다 너무 친절하셔서 편하고 기분 좋았구요 여드름 치료도 잘 되어서 너무 만족스러워요
감사합니당",4,1,,,2019.10.08,dgw5****,후즈후 피부과 천호점,후즈후피부과의원 천호점,,false,"직원분들도 다 너무 친절하셔서 편하고 기분 좋았구요 여드름 치료도 잘 되어서 너무 만족스러워요
감사합니당",
220357,7153656,"전애낳구탈모로고민.
남편은여드름으로고민중에 친구소개로방문했어요.
역시나 소문대로 ㅜㅇㅜ드디어 저의인생최대고민을 해결했답니다.
진짜머리숱이 너무많이빠져고민이였는데
원장님을만나고 관리를받으니 어느새 점점 애낳기전모습으로돌아가고있더라구요.친구가말할때 속는샘치고간건데 정말 효과를보니 놀라울따름입니다
직원들모두친절하시구갈때마다늘 신경써주신덕분인것같아요.
너무감사합니다♡♡",5,1,,https://naverbooking-phinf.pstatic.net/20191009_189/1570580752032rQvtt_JPEG/image.jpg,2019.10.08,zbxl****,후즈후 피부과 천호점,후즈후피부과의원 천호점,,false,"전애낳구탈모로고민.
남편은여드름으로고민중에 친구소개로방문했어요.
역시나 소문대로 ㅜㅇㅜ드디어 저의인생최대고민을 해결했답니다.
진짜머리숱이 너무많이빠져고민이였는데
원장님을만나고 관리를받으니 어느새 점점 애낳기전모습으로돌아가고있더라구요.친구가말할때 속는샘치고간건데 정말 효과를보니 놀라울따름입니다
직원들모두친절하시구갈때마다늘 신경써주신덕분인것같아요.
너무감사합니다♡♡",
220357,7131139,"뾰루지가 잘나고 뾰루지 난 자리에 색소침착이 잘되는 피부라 관리를 받고싶어서 찾아간곳이였는데.. 일단 만족입니다~ 경과를 더 지켜봐야겠지만요^^ 직원들.원장님 친절했구요. 근데 환자가많아서 그런지, 좀 기다려야한다는게 불편했네요",3,1,,,2019.10.07,rhan****,후즈후 피부과 천호점,후즈후피부과의원 천호점,,false,"뾰루지가 잘나고 뾰루지 난 자리에 색소침착이 잘되는 피부라 관리를 받고싶어서 찾아간곳이였는데.. 일단 만족입니다~ 경과를 더 지켜봐야겠지만요^^ 직원들.원장님 친절했구요. 근데 환자가많아서 그런지, 좀 기다려야한다는게 불편했네요",
220357,7121253,탈모로 인해 여기 저기 다니다가 마지막으로 다녀보자 하고 후즈후 피부과로 다니게 됫는데 관리도 꾸준히 잘 받고 케어도 잘 받으니 머리가 조금씩 나오기 시작하네요 원장님이랑 간호사님들도 친절하게 잘 대해주시고 감사합니다,5,1,,,2019.10.05,qkdx****,후즈후 피부과 천호점,후즈후피부과의원 천호점,,false,탈모로 인해 여기 저기 다니다가 마지막으로 다녀보자 하고 후즈후 피부과로 다니게 됫는데 관리도 꾸준히 잘 받고 케어도 잘 받으니 머리가 조금씩 나오기 시작하네요 원장님이랑 간호사님들도 친절하게 잘 대해주시고 감사합니다,
220357,7050274,"깔끔한 병원내부와 친절한 상담.
믿음이 가는 원장님를 신뢰하고
시술을 받았습니다.
천호동 후즈후 추천합니다",4,1,,,2019.10.02,migo****,후즈후 피부과 천호점,후즈후피부과의원 천호점,,false,"깔끔한 병원내부와 친절한 상담.
믿음이 가는 원장님를 신뢰하고
시술을 받았습니다.
천호동 후즈후 추천합니다",
220357,7063357,"주차공간이 협소해서 조금 불편하지만, 탈모효과 많이봐서 너무너무 만족합니다^^",4,1,,https://naverbooking-phinf.pstatic.net/20191004_99/1570154482687AbCOw_JPEG/KakaoTalk_20191001_161328862.jpg,2019.10.02,lhjs****,후즈후 피부과 천호점,후즈후피부과의원 천호점,,false,"주차공간이 협소해서 조금 불편하지만, 탈모효과 많이봐서 너무너무 만족합니다^^",
220357,7063189,여드름피부에서 깨끗한피부가 되어가고있어요~ 관리효과 완전만족합니다♡,5,1,,https://naverbooking-phinf.pstatic.net/20191004_21/1570153961903VThD0_JPEG/KakaoTalk_20191001_161329188.jpg,2019.10.02,wlfk****,후즈후 피부과 천호점,후즈후피부과의원 천호점,,false,여드름피부에서 깨끗한피부가 되어가고있어요~ 관리효과 완전만족합니다♡,
220357,6340914,"글쎄요. 네이버 예약했는데 전화로 예약 확인해야 하는 이중 예약 시스템은 뭔지,, 인포 직원들도 친절하단 평이 있는데 내가 방문한 날만 다른 사람이 있었던 걸까요.",1,1,"고객님 안녕하세요.
이중 예약 시스템에 불편을 드려 죄송합니다.
네이버 이중예약 시스템에 대해 개선을 하였습니다.
앞으로도 더 많이 노력하는 후즈후 피부과가 되겠습니다. 
감사합니다.^^",,2019.08.10,sa79****,후즈후 피부과 천호점,후즈후피부과의원 천호점,,false,"글쎄요. 네이버 예약했는데 전화로 예약 확인해야 하는 이중 예약 시스템은 뭔지,, 인포 직원들도 친절하단 평이 있는데 내가 방문한 날만 다른 사람이 있었던 걸까요.",2019.09.23 16:24:10
220357,6168983,너무 상업적이라 실망했어요.,1,1,,,2019.07.10,jkam****,후즈후 피부과 천호점,후즈후피부과의원 천호점,,false,너무 상업적이라 실망했어요.,
