bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text
116154,6892330,"승모근이랑 턱 보톡스 맞고왔는데
다들 친절하시구 주사도 안아프게 놔주셔서
담달에 또 거려구요 :)",5,1,,,2019.09.20,wlgy****,수유피부과 미앤미의원 수유점,미앤미의원 수유점,,false,"승모근이랑 턱 보톡스 맞고왔는데
다들 친절하시구 주사도 안아프게 놔주셔서
담달에 또 거려구요 :)"
116154,6620744,멍. 않들게 잘 해주셨어요,4,1,,,2019.08.30,youn****,수유피부과 미앤미의원 수유점,미앤미의원 수유점,,false,멍. 않들게 잘 해주셨어요
116154,6336387,상담후관리받기로했어용,5,1,,,2019.08.13,love****,수유피부과 미앤미의원 수유점,미앤미의원 수유점,,false,상담후관리받기로했어용
116154,4925091,겨드랑이 제모 신속하게 잘 끝냈어요 아팠지만 받을만해요~,4,1,,,2019.05.03,jell****,수유피부과 미앤미의원 수유점,미앤미의원 수유점,,false,겨드랑이 제모 신속하게 잘 끝냈어요 아팠지만 받을만해요~
116154,4666960,"관리를 어떻게 하는지 잘 몰라서 막막 했던 부분들이
많았는데 원장님께서 깔끔하게 해결 시켜 주셨어요.
덕분에 평소 궁금했던 부분들도 해결 할 수 있었고
보이는 단점들도 어느 정도 해결되서 좋아요",4,1,,,2019.04.04,luci****,수유피부과 미앤미의원 수유점,미앤미의원 수유점,,false,"관리를 어떻게 하는지 잘 몰라서 막막 했던 부분들이
많았는데 원장님께서 깔끔하게 해결 시켜 주셨어요.
덕분에 평소 궁금했던 부분들도 해결 할 수 있었고
보이는 단점들도 어느 정도 해결되서 좋아요"
116154,4666951,"얼굴에 볼륨 없는거 진짜 스트레스 받았는데
이렇게 고민이 빨리 해결될 줄 몰랐어요ㅋㅋㅋㅋㅋ
이럴 줄 알았으면 진작에 찾아가볼껄 아쉽지만
앞으로는 더 자주 가보려구요.
첫 시술인데 마음에 들어요.",4,1,,,2019.04.04,joon****,수유피부과 미앤미의원 수유점,미앤미의원 수유점,,false,"얼굴에 볼륨 없는거 진짜 스트레스 받았는데
이렇게 고민이 빨리 해결될 줄 몰랐어요ㅋㅋㅋㅋㅋ
이럴 줄 알았으면 진작에 찾아가볼껄 아쉽지만
앞으로는 더 자주 가보려구요.
첫 시술인데 마음에 들어요."
116154,4666936,"몇번 가봤는데 원장님도 친절하시고
관리도 꼼꼼하게 해주셔서 요즘엔 더 자주
찾아가게 되는 것 같아요_!",4,1,,,2019.04.04,yjs6****,수유피부과 미앤미의원 수유점,미앤미의원 수유점,,false,"몇번 가봤는데 원장님도 친절하시고
관리도 꼼꼼하게 해주셔서 요즘엔 더 자주
찾아가게 되는 것 같아요_!"
116154,4304288,네이버예약하고 전화햇더니 염증주사는 예약이안된데서 그냥 일단 갓어요. 후기처럼 친절하지 않습니다. 의사선생님도 웃지도 않고 그냥 설명하고 끝..가격도 다른병원보다 주사가 비싸고 처방전 값도..재방문 의사없습니다,1,1,,,2019.02.27,sang****,수유피부과 미앤미의원 수유점,미앤미의원 수유점,,false,네이버예약하고 전화햇더니 염증주사는 예약이안된데서 그냥 일단 갓어요. 후기처럼 친절하지 않습니다. 의사선생님도 웃지도 않고 그냥 설명하고 끝..가격도 다른병원보다 주사가 비싸고 처방전 값도..재방문 의사없습니다
116154,4150378,가격대 폭이 여러 가지이고 횟수 선택이 다양해서 너무 고가의 진료를 받지 않아도 된다는 점이 마음에 들었어요. 다른 곳 보다 비용에 대한 부담스러움이 좀 덜하네요.,4,1,,,2019.02.09,sary****,수유피부과 미앤미의원 수유점,미앤미의원 수유점,,false,가격대 폭이 여러 가지이고 횟수 선택이 다양해서 너무 고가의 진료를 받지 않아도 된다는 점이 마음에 들었어요. 다른 곳 보다 비용에 대한 부담스러움이 좀 덜하네요.
116154,4003346,여기 정말 강추합니다 원래 병원 리뷰알바많아 안믿는편인데 진짜 방문한 리뷰라해서 가보았는데 진짜세심하고 친절하게해주세요 저는 보톡스랑 사마귀제거 기미제거했는데 가격도저렴하고 서비스도해주시고 넘넘 만족했습니다 이정도로만 계속 해주신다면 이제부터 여기만 다닐듯하네요ㅎㅎ,5,1,,,2019.01.23,jiun****,수유피부과 미앤미의원 수유점,미앤미의원 수유점,,false,여기 정말 강추합니다 원래 병원 리뷰알바많아 안믿는편인데 진짜 방문한 리뷰라해서 가보았는데 진짜세심하고 친절하게해주세요 저는 보톡스랑 사마귀제거 기미제거했는데 가격도저렴하고 서비스도해주시고 넘넘 만족했습니다 이정도로만 계속 해주신다면 이제부터 여기만 다닐듯하네요ㅎㅎ
