bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,replyRegDate
45330,6928085,좋아요 ㅋ,5,1,,,2019.09.19,kodo****,CU클린업피부과 영등포점,클린업피부과의원 영등포점,,false,좋아요 ㅋ,
45330,6773520,늘 친절하게 말씀해 주셔서 좋아요~!,5,1,,,2019.09.10,yong****,CU클린업피부과 영등포점,클린업피부과의원 영등포점,,false,늘 친절하게 말씀해 주셔서 좋아요~!,
45330,6392122,친절하게 안내 받았습니다.,5,1,,,2019.08.16,jini****,CU클린업피부과 영등포점,클린업피부과의원 영등포점,,false,친절하게 안내 받았습니다.,
45330,6083456,영등포지점은 처음이었는데 의사선생님께서 친절하게 잘 설명해주시고 약 처방도 잘 해주셨어요! 압출도 받았는데 실장님께서도 친절하게 잘 설명해주시고 시술도 잘 해주셔서 너무 감사했어요ㅎㅎ 곧 다시 방문하러 갈게요,5,1,"안녕하세요~ 클린업 피부과 영등포점입니다. 
칭찬해주셔서 너무 감사드립니다~ 더욱 노력하는 클린업 되겠습니다~ 곧 또 뵈어요^^",,2019.07.30,zose****,CU클린업피부과 영등포점,클린업피부과의원 영등포점,,false,영등포지점은 처음이었는데 의사선생님께서 친절하게 잘 설명해주시고 약 처방도 잘 해주셨어요! 압출도 받았는데 실장님께서도 친절하게 잘 설명해주시고 시술도 잘 해주셔서 너무 감사했어요ㅎㅎ 곧 다시 방문하러 갈게요,2019.08.06 17:53:38
45330,6026879,저번에 갔을때는 실망했었는데 이번에는 만족했어요^^다음에 다시 갈겁니당,5,1,안녕하세요~ 클린업 피부과 영등포점입니다. 그러면 안되지만상황에 따라 응대에 있어 미흡한 점이 있습니다~  이해해주시고재방문 해주셔서 감사합니다~ 노력하는 클린업 되겠습니다~^^,,2019.07.27,nonc****,CU클린업피부과 영등포점,클린업피부과의원 영등포점,,false,저번에 갔을때는 실망했었는데 이번에는 만족했어요^^다음에 다시 갈겁니당,2019.07.29 10:35:23
45330,6026413,오전에 갔는데  정말 별로  . 피부과는 이제 병원이 아니라고 생각하게 만들었어.   피부 상태에 따라 혹은기타등등으로 손님의 경제력을 판단하고  무시를 함. 난 처음에 기계로 피부 검사 하면 안되겠냐고 물어봤지.육안으로 충분히 안다고 해서 맡겼더니. 여드름 약을 잘못 처방해 줘서 1주일만에 자살충동 일으킬만 피부가 되어 버렸어.     그리고 다시 처방 받았는데 지금까지 내가 개인적으로 하던 방식이였어. 그냥 지금까지 하던대로 약국에서 약사다가 바르면 될문제였어.   단하나 다른건 시술치료가 있다는건데. 100만원의 고가여서    처방받은 치료의 경과를 보면서  나중에 결정 하기로 했지.  이건 정말 옳은 선택 100만원 난릴뻔한거야.   이제 시술도 믿음이 가지 않아. 오진에 대한 피해보상  가능한가요?,1,1,안녕하세요~ 클린업 피부과 영등포점입니다. 고객님 불편하셨던 점 죄송합니다. 여드름에 대한 피지조절제인 아큐네탄 드신후 차도가 없으셔서 원장님께서 약을 바꿔주신걸로 알고 있습니다~ 불편드린 점 다시 한번 사죄드리며 연락드려 다시 한번 안내 도와드리겠습니다~,,2019.07.27,ps_h****,CU클린업피부과 영등포점,클린업피부과의원 영등포점,,false,오전에 갔는데  정말 별로  . 피부과는 이제 병원이 아니라고 생각하게 만들었어.   피부 상태에 따라 혹은기타등등으로 손님의 경제력을 판단하고  무시를 함. 난 처음에 기계로 피부 검사 하면 안되겠냐고 물어봤지.육안으로 충분히 안다고 해서 맡겼더니. 여드름 약을 잘못 처방해 줘서 1주일만에 자살충동 일으킬만 피부가 되어 버렸어.     그리고 다시 처방 받았는데 지금까지 내가 개인적으로 하던 방식이였어. 그냥 지금까지 하던대로 약국에서 약사다가 바르면 될문제였어.   단하나 다른건 시술치료가 있다는건데. 100만원의 고가여서    처방받은 치료의 경과를 보면서  나중에 결정 하기로 했지.  이건 정말 옳은 선택 100만원 난릴뻔한거야.   이제 시술도 믿음이 가지 않아. 오진에 대한 피해보상  가능한가요?,2019.07.29 10:32:20
45330,5989217,별로임 넘성의없음,1,1,안녕하세요~ 클린업 피부과 영등포점입니다. 고객님 불편하셨던 점 죄송합니다. 앞으로 더 신경쓰는 클린업이 되겠습니다~,,2019.07.25,coru****,CU클린업피부과 영등포점,클린업피부과의원 영등포점,,false,별로임 넘성의없음,2019.07.29 10:12:35
45330,5692430,"어제 여드름 짰는데
친절하시고 또 오늘 보니 다 들어갓러요",5,1,안녕하세요~ 클린업 피부과 영등포점입니다. 칭찬의 말씀에 힘입어 더욱더 친절하고 노력하는 영등포 클린업이 되겠습니다,,2019.07.03,wjst****,CU클린업피부과 영등포점,클린업피부과의원 영등포점,,false,"어제 여드름 짰는데
친절하시고 또 오늘 보니 다 들어갓러요",2019.07.16 10:34:39
45330,5612277,ㅋㅋㅋㅋㅋㅋㅋㅋ,5,1,,,2019.06.27,2000****,CU클린업피부과 영등포점,클린업피부과의원 영등포점,,false,ㅋㅋㅋㅋㅋㅋㅋㅋ,
45330,5416362,친절하고 좋음ㅁ,5,1,안녕하세요~ 클린업 피부과 영등포점입니다. 칭찬의 말씀에 힘입어 더욱더 친절하고 노력하는 영등포 클린업이 되겠습니다.,,2019.06.11,ft11****,CU클린업피부과 영등포점,클린업피부과의원 영등포점,,false,친절하고 좋음ㅁ,2019.07.16 10:34:28
