bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,replyRegDate
109993,6966593,주기적으로 가고 있어요 원장님 위생사분들 너무 친절하게 설명 잘해주시고 오늘도 감사합니다,5,1,,,2019.09.26,ljh7****,109993 고은이치과 default 상품,고은이치과의원,,false,주기적으로 가고 있어요 원장님 위생사분들 너무 친절하게 설명 잘해주시고 오늘도 감사합니다,
109993,6535143,아주 친절해요,5,1,,,2019.08.24,sang****,109993 고은이치과 default 상품,고은이치과의원,,false,아주 친절해요,
109993,5965368,과잉진료 없고 늘 친절하셔서 가족 모두 다니고 있습니다.,5,1,,,2019.07.23,anna****,109993 고은이치과 default 상품,고은이치과의원,,false,과잉진료 없고 늘 친절하셔서 가족 모두 다니고 있습니다.,
109993,5524514,"먼저 의사선생님,간호사님 다 너무 친절하세요. 신경치료가 처음이라 무서워서 엄청떨었는데 하나도 안아프게해주시고, 긴장풀수있고편하게너무잘해주셨어요. 병원도 넘 깔끔하고, 저희가족이 다 고은이치과다니는데 저는 치료는처음해봤는데 추천하는이유가있었네요!",5,1,,,2019.06.20,sana****,109993 고은이치과 default 상품,고은이치과의원,,false,"먼저 의사선생님,간호사님 다 너무 친절하세요. 신경치료가 처음이라 무서워서 엄청떨었는데 하나도 안아프게해주시고, 긴장풀수있고편하게너무잘해주셨어요. 병원도 넘 깔끔하고, 저희가족이 다 고은이치과다니는데 저는 치료는처음해봤는데 추천하는이유가있었네요!",
109993,5355727,의사도 간호사도 친절하고 진료도 꼼꼼히 봐주세요. 실내도 깨끗하고 좋았어요,5,1,,,2019.06.07,hiro****,109993 고은이치과 default 상품,고은이치과의원,,false,의사도 간호사도 친절하고 진료도 꼼꼼히 봐주세요. 실내도 깨끗하고 좋았어요,
109993,5394291,다들 친절하시고 치과 갈 때마다 걱정되는 과잉진료도 없어서 좋아요 ㅎㅎ,5,1,,,2019.06.07,unjo****,109993 고은이치과 default 상품,고은이치과의원,,false,다들 친절하시고 치과 갈 때마다 걱정되는 과잉진료도 없어서 좋아요 ㅎㅎ,
109993,4551281,다들 친절하시고 안아프게 치료받을 수 잇도록 해주셔서 진짜 좋앗어요,5,1,,,2019.03.25,didw****,109993 고은이치과 default 상품,고은이치과의원,,false,다들 친절하시고 안아프게 치료받을 수 잇도록 해주셔서 진짜 좋앗어요,
109993,4286782,"김종태 원장님 친절하시고 꼼꼼하게 봐주세요~ 정말 필요한 부분만 치료해주시고 
일상생활에서 치아관리 잘할 수 있도록 도움도 많이 주셨어요. 정말로 고맙습니다ㅜ 
좋은 치과 알게돼서 든든해요!",5,1,,,2019.02.25,bosq****,109993 고은이치과 default 상품,고은이치과의원,,false,"김종태 원장님 친절하시고 꼼꼼하게 봐주세요~ 정말 필요한 부분만 치료해주시고 
일상생활에서 치아관리 잘할 수 있도록 도움도 많이 주셨어요. 정말로 고맙습니다ㅜ 
좋은 치과 알게돼서 든든해요!",
109993,4158934,"치료 목적으로 방문했는데 굉장히 친절하게 안내해 주시고, 강요도 없을 뿐더러 예상 치료 비용도 정확하게 바로 말씀주셔서 결정하는데 큰 도움이 되었습니다.",5,1,,,2019.02.11,skyj****,109993 고은이치과 default 상품,고은이치과의원,,false,"치료 목적으로 방문했는데 굉장히 친절하게 안내해 주시고, 강요도 없을 뿐더러 예상 치료 비용도 정확하게 바로 말씀주셔서 결정하는데 큰 도움이 되었습니다.",
109993,4118001,"항상 넘 친절하시고 과잉진료 안하시고 그때그때 꼭 필요한것만 치료해주시고 설명도 잘해주시고 짱입니다~
이가 안좋아서 치과 여러군데 많이 다녀봤는데 여긴 확실히 믿고 다닐수 있는 치과에요!",5,1,,,2019.02.07,lhlj****,109993 고은이치과 default 상품,고은이치과의원,,false,"항상 넘 친절하시고 과잉진료 안하시고 그때그때 꼭 필요한것만 치료해주시고 설명도 잘해주시고 짱입니다~
이가 안좋아서 치과 여러군데 많이 다녀봤는데 여긴 확실히 믿고 다닐수 있는 치과에요!",
