bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text
252555,7071798,꼼꼼하고 편안하게 스케일링 해주시고 칫솔질까지 세심하게 알려주셔서 감사합니다.,5,1,,,2019.10.04,form****,평일 진료 예약,최앤이치과의원,,false,꼼꼼하고 편안하게 스케일링 해주시고 칫솔질까지 세심하게 알려주셔서 감사합니다.
252555,7036420,선생님이랑 스탭분들이 아주 친절합니다.,5,1,,,2019.10.01,jmn1****,평일 진료 예약,최앤이치과의원,,false,선생님이랑 스탭분들이 아주 친절합니다.
252555,7026427,"회사에서 가까워 방문했는데, 굉장히 친절하시고, 잘알려주셨습니다.",5,1,,,2019.09.30,hanu****,평일 진료 예약,최앤이치과의원,,false,"회사에서 가까워 방문했는데, 굉장히 친절하시고, 잘알려주셨습니다."
252555,7004372,친절하세요,5,1,,,2019.09.25,zbvl****,평일 진료 예약,최앤이치과의원,,false,친절하세요
252555,7028119,"교정 관련해서 궁금한 점이 많았는데 유선으로 친절하게 상담해주시고, 방문해서도 상담 잘 받았습니다.",5,1,,,2019.09.25,kyca****,평일 진료 예약,최앤이치과의원,,false,"교정 관련해서 궁금한 점이 많았는데 유선으로 친절하게 상담해주시고, 방문해서도 상담 잘 받았습니다."
252555,6946809,"친절하게 설명도 잘해주시고,
안아프게 스켈링 잘해주셔서
다른 분들에게도 추천합니다^^",5,1,,,2019.09.25,jbho****,평일 진료 예약,최앤이치과의원,,false,"친절하게 설명도 잘해주시고,
안아프게 스켈링 잘해주셔서
다른 분들에게도 추천합니다^^"
252555,6940321,네이버후기에 과잉진료 안하신다고 해서 왔는데 선생님들 정말다친절하시고 앞니충치치료때문에 걱정되서왔는데 정말 다른병원과 다르게 바로 치료하지않으시고 이를 살리는 방법으로 좀지켜보자고 하셨네요! 원래치과들이 다 뽑고치료하고 환자들을 돈으로생각하는데 ..이병원은 분위기나 선생님이 엄청 다르신것같아요 최고 추천합니다!! 치과생각하시면 꼭 가보세요!,5,1,,,2019.09.24,rlas****,평일 진료 예약,최앤이치과의원,,false,네이버후기에 과잉진료 안하신다고 해서 왔는데 선생님들 정말다친절하시고 앞니충치치료때문에 걱정되서왔는데 정말 다른병원과 다르게 바로 치료하지않으시고 이를 살리는 방법으로 좀지켜보자고 하셨네요! 원래치과들이 다 뽑고치료하고 환자들을 돈으로생각하는데 ..이병원은 분위기나 선생님이 엄청 다르신것같아요 최고 추천합니다!! 치과생각하시면 꼭 가보세요!
252555,6934482,대만족!비대칭 가지고있는분들은 꼭 상담이라도받아보길! 설명들으니 턱교정+이교정 비용이 납득이 감. 수술없이 양악하는 건 어마어마한대공사더군요. 중요한일들이 좀 지나가고 제 업계에 비수기가와서 한 일주일 않아누워도 될때쯤에 교정시작하려고 합니다. 빨리하고싶지만요ㅠ흑,5,1,,,2019.09.23,gomd****,평일 진료 예약,최앤이치과의원,,false,대만족!비대칭 가지고있는분들은 꼭 상담이라도받아보길! 설명들으니 턱교정+이교정 비용이 납득이 감. 수술없이 양악하는 건 어마어마한대공사더군요. 중요한일들이 좀 지나가고 제 업계에 비수기가와서 한 일주일 않아누워도 될때쯤에 교정시작하려고 합니다. 빨리하고싶지만요ㅠ흑
252555,6858230,사람많고 바쁜데 설명 열심히 잘 해주세요.좀 나아지면 사랑니 뽑으러 올게요... ...,5,1,,,2019.09.18,bada****,평일 진료 예약,최앤이치과의원,,false,사람많고 바쁜데 설명 열심히 잘 해주세요.좀 나아지면 사랑니 뽑으러 올게요... ...
252555,6870719,"리뷰 보고 갔는 데 
다들 친절하시구요. 설명도 세세하게 해 주셔서 너무 좋았어요. 스켈링 이후 불편함도 없어져서 너무 만족 합니다.",5,1,,,2019.09.17,plue****,평일 진료 예약,최앤이치과의원,,false,"리뷰 보고 갔는 데 
다들 친절하시구요. 설명도 세세하게 해 주셔서 너무 좋았어요. 스켈링 이후 불편함도 없어져서 너무 만족 합니다."
