bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,replyRegDate,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,resourceUrlList/1
63124,7646085,"임플란트수술이 이렇게 안아픈 치료인줄 몰랐어요 
진작에 할걸 그동안 너무 오래 고민했어요
친절하고 비용도 저렴하고 안아프게 수술도 잘해주시고 정말 만족하고 갑니다 
주변에 많이 소개해드릴게요^^",5,1,네 치료 잘 받으셨다니 저희도 함께 기쁩니다^^ 외과적 수술의 일종인 임플란트 수술이 아주 안 아플 수는 없겠지만 최대한 아프지 않게 치료해드리기 위해 최선의 노력을 다하고 있습니다. 앞으로도 최대한 아프지 않은 섬세한 진료와 함께 정직하고 바른 치과가 되도록 최선을 다하겠습니다. 좋은 말씀 나눠주셔서 정말 감사합니다 : ),2019.11.15 11:41:31,,2019.11.13,isfo****,진료예약,서울민플러스치과의원,,false,"임플란트수술이 이렇게 안아픈 치료인줄 몰랐어요 
진작에 할걸 그동안 너무 오래 고민했어요
친절하고 비용도 저렴하고 안아프게 수술도 잘해주시고 정말 만족하고 갑니다 
주변에 많이 소개해드릴게요^^",
63124,7341431,직원분들 모두 친절하시고 궁금한 것들 물어보면 아~주 자세히 설명해줘서 넘 좋았음. 원장님은 쫌 훈훈하시고 실력 좋으신 듯. 안 아프게 일찍 치료 끝나서 더 좋았답니다ㅋ,5,1,네 치료 잘 받고 돌아가셨다니 저희도 참 기쁩니다^^ 앞으로도 조금의 의문이라도 남지 않도록 친절히 자세히 설명 드리도록 하겠습니다. 좋은 리뷰 남겨주셔서 너무너무 감사드립니다 : ),2019.10.23 12:19:36,,2019.10.23,eu27****,진료예약,서울민플러스치과의원,,false,직원분들 모두 친절하시고 궁금한 것들 물어보면 아~주 자세히 설명해줘서 넘 좋았음. 원장님은 쫌 훈훈하시고 실력 좋으신 듯. 안 아프게 일찍 치료 끝나서 더 좋았답니다ㅋ,
63124,7337981,"원장님이 엑스레이를 보시면서 충치관련 상담해주시는데 제가 바라보고 있는 부분이 오른쪽인지 왼쪽인지 설명도 잘 안해주시고 
간호사분이 사진촬영을 해주실 때랑 원장님이 진찰 봐주실 때 초록색 얼굴 커버가 입에 들어가는데도 그냥 냅다 사진만 찍으셔서 조금 실망했습니다.",3,1,"네, 진료과정에서 불편한 마음이 들었던 몇 가지 상황들이 있으셨군요ㅠㅠ 좀더 자세히 설명해드렸더라면 그리고 좀더 세심히 주의를 기울였더라면하는 아쉬움이 저희도 많이 남습니다. 말씀해주신 부분들에 대해서는 다시 한 번 마음에 새기고 보완해나갈 수 있도록 최선의 노력을 다하겠습니다. 불편했던 부분들에 대해서는 다시 한 번 사과의 말씀을 전하며 보다 더 좋은 치과가 될 수 있도록 더 많이 노력하겠습니다. 감사합니다.",2019.10.23 12:03:41,,2019.10.19,now9****,진료예약,서울민플러스치과의원,,false,"원장님이 엑스레이를 보시면서 충치관련 상담해주시는데 제가 바라보고 있는 부분이 오른쪽인지 왼쪽인지 설명도 잘 안해주시고 
간호사분이 사진촬영을 해주실 때랑 원장님이 진찰 봐주실 때 초록색 얼굴 커버가 입에 들어가는데도 그냥 냅다 사진만 찍으셔서 조금 실망했습니다.",
63124,7361287,친절하고좋습니다,5,1,네 치료 잘 받으셨나요?^^ 앞으로도 더욱 친절하도록 더 많이 노력하겠습니다. 환자분들께서 불안해하실 수 있는 작은 부분들에까지 섬세한 주의를 기울이도록 하겠습니다. 좋은 리뷰 남겨주셔서 너무너무 감사드립니다 : ),2019.11.15 11:42:30,,2019.10.18,seou****,진료예약,서울민플러스치과의원,,false,친절하고좋습니다,
63124,7266687,"원장님께서 너무 친절하시고 실력이 너무 좋으세요
하나도 아프지
않게 치료 잘받았습니다
직원분들 모두 친절하시고 분위기가 좋았어요!
정말추천드립니다:)",5,1,네 원장님의 손이 빠르고 섬세한 걸로 알려져 있답니다^^ 아프지 않게 치료 잘 받고 가셨다니 저희도 너무 기쁩니다. 앞으로도 변함없이 환자분들께 좋은 치료로 보답하겠습니다. 좋은 리뷰 너무 감사드립니다~,2019.10.18 11:46:12,,2019.10.17,then****,진료예약,서울민플러스치과의원,,false,"원장님께서 너무 친절하시고 실력이 너무 좋으세요
하나도 아프지
않게 치료 잘받았습니다
직원분들 모두 친절하시고 분위기가 좋았어요!
정말추천드립니다:)",
63124,7258956,"매복 사랑니 발치 넘 무서웠는데 생각보다 안
아프게 잘 뽑아주셨네요ㅋ 직원분들도 모두 친절해서 기분 좋게 치료 잘 받았습니다. 감사합니다~~",5,1,"발치 중에서는 매복사랑니 발치가 비교적 까다로운 편인데, 생각보다 아프지 않게 뽑으셨다고하니 저희 마음도 기쁩니다^^ 앞으로도 최대한 아프지 않으면서도 완벽한 치료가 될 수 있도록 최선을 다하겠습니다. 좋은 리뷰 진심으로 감사드립니다 : )",2019.10.18 11:43:18,,2019.10.17,maxi****,진료예약,서울민플러스치과의원,,false,"매복 사랑니 발치 넘 무서웠는데 생각보다 안
아프게 잘 뽑아주셨네요ㅋ 직원분들도 모두 친절해서 기분 좋게 치료 잘 받았습니다. 감사합니다~~",
63124,7259016,자세하고 친절히 설명해주신 원장님과 막내딸들처럼 살뜰히 챙겨주던 직원분들 덕분에 치료 잘 받았네요. 감사합니다^^,5,1,네 기분 좋은 마음으로 치료 받고 돌아가셨다니 너무 감사합니다^^ 앞으로도 환자분들 마음에 조금이라도 불편함이 생기지 않도록 늘 섬세한 주의를 기울이겠습니다. 좋은 말씀 너무 감사합니다 : ),2019.10.18 11:44:33,,2019.10.17,fail****,진료예약,서울민플러스치과의원,,false,자세하고 친절히 설명해주신 원장님과 막내딸들처럼 살뜰히 챙겨주던 직원분들 덕분에 치료 잘 받았네요. 감사합니다^^,
63124,7264726,친절해염욤,5,1,네 감사합니다^^ 앞으로도 계속해서 친절하고 꼼꼼히 진료하는 치과가 되도록 노력하겠습니다 : ),2019.10.18 11:47:30,,2019.10.08,graf****,진료예약,서울민플러스치과의원,,false,친절해염욤,
63124,6930372,"우선 병원의 첫인상이 너무 좋았습니다 .
직원분들도 친절하시고.....
치료도, 설명도 너무 만족스러웠습니다.   

감사합니다.   다음 진료때 뵙겠습니다.",5,1,"네 <첫인상>이 좋았다니 너무 감사드립니다^^ 환자분들이 불안해하실 수 있는 <작은 부분들>에 큰 신경을 쓰는 것을 중요하게 생각하고 있습니다. 작은 친절과 꼼꼼한 치료, 그리고 자세한 설명을 통해 더욱 높은 만족감을 드릴 수 있도록 최선을 다하겠습니다. 다시 한 번 감사드립니다 : )",2019.09.25 12:22:21,,2019.09.23,medi****,진료예약,서울민플러스치과의원,,false,"우선 병원의 첫인상이 너무 좋았습니다 .
직원분들도 친절하시고.....
치료도, 설명도 너무 만족스러웠습니다.   

감사합니다.   다음 진료때 뵙겠습니다.",
63124,6678481,"모두 친절하게 대해주셔서, 올때마다 기분이 좋아져서 가는것같아요! 진료도 꼼꼼히 봐주셔서 매우 만족하며 다니고 있어요 :)",5,1,네 저희 치과 자주 방문해주고 계셔서 너무 감사드립니다^^ 기분 좋아져서 돌아가신다니 저희도 함께 기분이 좋아집니다! 앞으로도 더욱 꼼꼼하고 정성스런 진료로 보답하도록 하겠습니다. 정말 감사드립니다^^,2019.09.05 11:51:43,,2019.09.02,jjye****,진료예약,서울민플러스치과의원,,false,"모두 친절하게 대해주셔서, 올때마다 기분이 좋아져서 가는것같아요! 진료도 꼼꼼히 봐주셔서 매우 만족하며 다니고 있어요 :)",
63124,6483008,의사한분이 여러명 진료하여 대기시간이 긴것 빼곤 괜찮았습니다,4,1,네 대기시간이 다소 기셨나봅니다ㅠ  좀더 효율적인 진료가 이뤄질 수 있도록 노력함과 동시에 대기시간이 다소 길어지더라도 꼼꼼히 정성껏 진료가 이뤄질 수 있도록 최선을 다하겠습니다. 다른 건 그래도 만족하셨다니 다행입니다. 감사합니다^^,2019.08.22 17:57:30,,2019.08.21,kiwo****,진료예약,서울민플러스치과의원,,false,의사한분이 여러명 진료하여 대기시간이 긴것 빼곤 괜찮았습니다,
63124,6505601,"직원들이 모두 친절했습니다.
저를 진료해주신 의사선생님도
하나하나 잘 설명해주셨어요.
저는 일단 스케일링만 하려고 처음 가 본 차에 좋은 인상을 받았어요. 스케일링도 아프지않게 잘 해 주셨구요.
다음에 또 예약방문 할 예정입니다.",5,1,"네 아프지 않게 좋은 마음으로 진료 받고 돌아가셨다니, 감사드립니다^^ 환자분께서 불안해하시지 않도록 친절하게 하나하나 설명해드리려고 늘 최선의 노력을 다하고 있습니다. 다음 번에 더 큰 만족을 드릴 수 있도록 노력하겠습니다. 다시 한 번 감사드립니다^^",2019.09.05 11:54:25,,2019.08.22,ckzk****,진료예약,서울민플러스치과의원,,false,"직원들이 모두 친절했습니다.
저를 진료해주신 의사선생님도
하나하나 잘 설명해주셨어요.
저는 일단 스케일링만 하려고 처음 가 본 차에 좋은 인상을 받았어요. 스케일링도 아프지않게 잘 해 주셨구요.
다음에 또 예약방문 할 예정입니다.",
63124,6704515,"앞으로 치아 문제있으면 여기 올거에요
모두 다 친절하시고 안 아프게 진료해주셨습니다",5,1,안 아프게 치료 잘 받고 돌아가셨다니 참 감사합니다^^ 앞으로도 더욱 친절하고 정성스런 진료를 통해 환자분께서 편안히 진료 받고 돌아가실 수 있도록 최선을 다하겠습니다. 다시 한 번 좋은 글 남겨주셔서 감사드립니다 : ),2019.09.16 11:03:33,,2019.08.06,gmld****,진료예약,서울민플러스치과의원,,false,"앞으로 치아 문제있으면 여기 올거에요
모두 다 친절하시고 안 아프게 진료해주셨습니다",
63124,6073292,꼼꼼하게 살펴주시고 병원도 체계적인 시스템으로 운영되는거같아서 좋았어요 ㅎㅎ,4,1,네 꼼꼼하게 잘 치료 받고 돌아가셨다니 저희 마음도 참 기쁩니다^^ 항상 한결같은 치료결과를 만들어내기 위한 지속적인 시스템의 보완 및 연구를 이어나가고 있답니다. 앞으로도 더욱 정성껏 진료하기 위해 최선의 노력을 다하겠습니다. 감사합니다 : ),2019.08.01 09:43:49,,2019.07.30,ak34****,진료예약,서울민플러스치과의원,,false,꼼꼼하게 살펴주시고 병원도 체계적인 시스템으로 운영되는거같아서 좋았어요 ㅎㅎ,
63124,5976672,마취주사가 생각보다 안아팠어용~ 치료도 금방 잘해주셨어용,5,1,네 마취주사가 하나도 안 아프셨다니 참 다행입니다^^ 치과 치료 특성상 전혀 아프지 않을 순 없겠지만 조금이라도 덜 아픈 치료를 위해 끊임없이 연구하고 노력하고 있습니다. 좋은 말씀해주셔서 너무 감사합니다 : ),2019.07.25 14:08:31,,2019.07.24,jin_****,진료예약,서울민플러스치과의원,,false,마취주사가 생각보다 안아팠어용~ 치료도 금방 잘해주셨어용,
63124,5920300,첫 방문인데 친절하게 잘해주셔서 너무 좋았어요,5,1,첫 방문하셔서 기분 좋게 치료 받고 가셨다니 저희들도 너무 기쁘고 또 감사드립니다^^ 앞으로도 초심을 잃지 않고 더 나은 진료로 보답해드리도록 노력하겠습니다. 감사합니다 : ),2019.07.25 14:07:22,,2019.07.20,craz****,진료예약,서울민플러스치과의원,,false,첫 방문인데 친절하게 잘해주셔서 너무 좋았어요,
63124,5702258,너무 친절하세요,5,1,네 감사합니다^^ 환자분들의 마음에 다가서기 위한 친절의 노력들을 위해 더욱 노력하겠습니다 : ),2019.07.08 10:52:54,,2019.07.04,dpff****,진료예약,서울민플러스치과의원,,false,너무 친절하세요,
63124,5669267,모든분들 넘 친절하시고 스케일링도 교정치료도 아프지않게 잘해주세요~ 가기전엔 무서운데 다녀오고나면 기분이 좋아져요ㅎㅎ,5,1,네 아프지 않게 치료 받으셨다니 정말 기쁜데요^^ 더 섬세하게 정성을 다하는 진료로 보답하겠습니다. 감사합니다 : ),2019.07.08 10:52:22,,2019.07.01,saeb****,진료예약,서울민플러스치과의원,,false,모든분들 넘 친절하시고 스케일링도 교정치료도 아프지않게 잘해주세요~ 가기전엔 무서운데 다녀오고나면 기분이 좋아져요ㅎㅎ,
63124,5593462,모두 너무 친절하시고 시설도 깨끗하고 서비스도 좋고 치료가 좀 아프긴 했지만 치료할때 설명을 잘 해주셔서 감사했습니다. 다음에 견적 할때는 비용을 미리 알려주고 견적하는곳에서도 결제를 미리 할수 있었으면 좋겠어요. 치료 마무리하고 마지막 안내까지 너무 다 완벽해서 너무 좋았습니다.,5,1,네 만족스러운 치료를 받고 돌아가셨다고하니 저희들도 너무 기쁘고 감사합니다^^ 말씀해주신데로 정말 '완벽한 치료'를 해드릴 수 있도록 더욱 최선을 다해 노력하는 서울민플러스치과가 되겠습니다. 다시 한 번 감사하단 말씀을 드립니다 : ),2019.06.26 10:23:25,,2019.06.25,kym8****,진료예약,서울민플러스치과의원,,false,모두 너무 친절하시고 시설도 깨끗하고 서비스도 좋고 치료가 좀 아프긴 했지만 치료할때 설명을 잘 해주셔서 감사했습니다. 다음에 견적 할때는 비용을 미리 알려주고 견적하는곳에서도 결제를 미리 할수 있었으면 좋겠어요. 치료 마무리하고 마지막 안내까지 너무 다 완벽해서 너무 좋았습니다.,
