bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text
205902,7141983,친절하시고 잘 설명해주셔서 좋았어요,5,1,,,2019.10.08,idfo****,미소인 치과의원,미소인치과의원,,false,친절하시고 잘 설명해주셔서 좋았어요
205902,6580172,"만족 합니다.


인레이 및 레진 치료 예정인데 가능한 9월에 모두 마무리 짓고 싶습니다만 스케쥴 확인 가능하실까요?
메꿈용 레진은 크기에 상관없이 동일비용인지도 확인주시면 감사하겠습니다.",5,1,,,2019.08.27,dhwl****,미소인 치과의원,미소인치과의원,,false,"만족 합니다.


인레이 및 레진 치료 예정인데 가능한 9월에 모두 마무리 짓고 싶습니다만 스케쥴 확인 가능하실까요?
메꿈용 레진은 크기에 상관없이 동일비용인지도 확인주시면 감사하겠습니다."
205902,6336756,"근처 치과를 찾던중 네이버예약 리뷰를 보고 찾아갔는데요. 역시 친절하셨습니다~^^ 치료에 대해 잘 설명해주셨고, 치료도 통증 없도록 배려해주시며 잘 해주셨습니다~ 음... 저는 레진과 기존 금니를 제거하고 깨진이를 메워주는 금니 크라운을 했는데요. 비용의 경중은 비교할수 없어 모르겠네요. 근데 궁금한건 기존 금니 크라운은 그냥 제거하고 마는 건가요? 어떤 분들은 가져오셔서 파는분들도 계시던데요. 물론 제건은 새끼손톱 반만하긴 했지만요 궁금하네요 그 부분은~^^",5,1,,,2019.08.13,mndi****,미소인 치과의원,미소인치과의원,,false,"근처 치과를 찾던중 네이버예약 리뷰를 보고 찾아갔는데요. 역시 친절하셨습니다~^^ 치료에 대해 잘 설명해주셨고, 치료도 통증 없도록 배려해주시며 잘 해주셨습니다~ 음... 저는 레진과 기존 금니를 제거하고 깨진이를 메워주는 금니 크라운을 했는데요. 비용의 경중은 비교할수 없어 모르겠네요. 근데 궁금한건 기존 금니 크라운은 그냥 제거하고 마는 건가요? 어떤 분들은 가져오셔서 파는분들도 계시던데요. 물론 제건은 새끼손톱 반만하긴 했지만요 궁금하네요 그 부분은~^^"
205902,5954338,모두 친절하시고 설명도 잘 해주셔서 만족스러웠어요. 원래 치과는 여러곳 가서 비교해봐야한다던데 그냥 그자리에서 결정했네요,4,1,,,2019.07.22,hane****,미소인 치과의원,미소인치과의원,,false,모두 친절하시고 설명도 잘 해주셔서 만족스러웠어요. 원래 치과는 여러곳 가서 비교해봐야한다던데 그냥 그자리에서 결정했네요
205902,5903494,저도 추천받고 갔는데  왜추천해줬는지 알겠더라고요 간호사언니들 모두친절하고 의사쌤  자부심 마저 느껴질만큼 진심 환자를 위한다는걸 치료받으면서  매번느꼈습니다 이가안좋아서  여러군데 다녀봤고 돈도 많이들었는데 미소인은 정말 하나도 안아프고 비용도 합리적이였다고 느껴집니다 무엇보다도 불필요한 과잉진료 절대없다는걸 알리고싶어 진솔하게  리뷰남기니 저처럼 치아고민이 되는 분들 망설이지 않으셔도 됩니다 그리고 치료잘해주셔서  너무감사드립니다^^,5,1,,,2019.07.19,kyun****,미소인 치과의원,미소인치과의원,,false,저도 추천받고 갔는데  왜추천해줬는지 알겠더라고요 간호사언니들 모두친절하고 의사쌤  자부심 마저 느껴질만큼 진심 환자를 위한다는걸 치료받으면서  매번느꼈습니다 이가안좋아서  여러군데 다녀봤고 돈도 많이들었는데 미소인은 정말 하나도 안아프고 비용도 합리적이였다고 느껴집니다 무엇보다도 불필요한 과잉진료 절대없다는걸 알리고싶어 진솔하게  리뷰남기니 저처럼 치아고민이 되는 분들 망설이지 않으셔도 됩니다 그리고 치료잘해주셔서  너무감사드립니다^^
205902,5070359,스케일링 받으러 갔는데 여 선생님께서 친절하게 봐주셔서 좋았습니다.,5,1,,,2019.05.14,pink****,미소인 치과의원,미소인치과의원,,false,스케일링 받으러 갔는데 여 선생님께서 친절하게 봐주셔서 좋았습니다.
205902,5070183,"울딸램, 아프면 아프다고 해야지 끝까지 충치인거 숨기다가
신경치료하러 갔는데 가기전 검색해보니
치과에서 알고있는 상식같은것도 많이 알고있고
친절할것같아서 선택~
결과는 대 만족이였답니다~
울 딸램 아프지않게 잘 치료해줘서 고마워요~~~",5,1,,,2019.05.14,ekgm****,미소인 치과의원,미소인치과의원,,false,"울딸램, 아프면 아프다고 해야지 끝까지 충치인거 숨기다가
신경치료하러 갔는데 가기전 검색해보니
치과에서 알고있는 상식같은것도 많이 알고있고
친절할것같아서 선택~
결과는 대 만족이였답니다~
울 딸램 아프지않게 잘 치료해줘서 고마워요~~~"
205902,5323711,좋아요 간호사들이 친절해요,5,1,,,2019.05.07,kjs0****,미소인 치과의원,미소인치과의원,,false,좋아요 간호사들이 친절해요
205902,4914171,"정기검진 받으러 재방문했어요
오랜만에 뵌건데 원장님이 저 기억해주시고 ㅎㅎ
엄청 친절하게 잘 봐주셨습니다
감사해용~~",5,1,,,2019.05.02,jklk****,미소인 치과의원,미소인치과의원,,false,"정기검진 받으러 재방문했어요
오랜만에 뵌건데 원장님이 저 기억해주시고 ㅎㅎ
엄청 친절하게 잘 봐주셨습니다
감사해용~~"
205902,4877034,"주말내내 치통으로 잠도못자고 고생했는데 어제 치료받고 훨씬 나아졌어요 ㅜㅜ 
원장쌤도 간호사쌤들도 넘 친절하셔서 무서운 치과치료를 무사히 ㅎㅎ 잘 다녀올수있었습니다
삼성역근처 일반진료를 아예 안보는 치과가 있어서 어이없었는데 덕분에 미소인치과 갈수있었네요 추천합니다!!",5,1,,,2019.04.29,tony****,미소인 치과의원,미소인치과의원,,false,"주말내내 치통으로 잠도못자고 고생했는데 어제 치료받고 훨씬 나아졌어요 ㅜㅜ 
원장쌤도 간호사쌤들도 넘 친절하셔서 무서운 치과치료를 무사히 ㅎㅎ 잘 다녀올수있었습니다
삼성역근처 일반진료를 아예 안보는 치과가 있어서 어이없었는데 덕분에 미소인치과 갈수있었네요 추천합니다!!"
205902,4696392,"치아를 빼야한다고 해서 3번째 옮긴 치과가 이곳입니다.
근데 원장님이 빼야한다고 했던 치아를 살려주셨어요.ㅜㅜ
친절한 간호사언니들~~제 치아를 위해 노력해주신
원장선생님~정말 정말 감사합니다!",5,1,,,2019.04.11,dnlt****,미소인 치과의원,미소인치과의원,,false,"치아를 빼야한다고 해서 3번째 옮긴 치과가 이곳입니다.
근데 원장님이 빼야한다고 했던 치아를 살려주셨어요.ㅜㅜ
친절한 간호사언니들~~제 치아를 위해 노력해주신
원장선생님~정말 정말 감사합니다!"
