bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,replyRegDate
86817,7734386,항상 친절해요!,5,1,,,2019.11.18,love****,목동 올스마일 치과 진료예약,올스마일치과의원 목동점,,false,항상 친절해요!,
86817,7459527,사랑니 발치라 무섭고 힘들었지만 친절한 설명과 치료로 안심하고 만족했습니다. 감사합니다!,4,1,,,2019.10.31,seoj****,목동 올스마일 치과 진료예약,올스마일치과의원 목동점,,false,사랑니 발치라 무섭고 힘들었지만 친절한 설명과 치료로 안심하고 만족했습니다. 감사합니다!,
86817,7429497,간호사선생님 의사선생님 다 친철하시고 설명도 잘해주셨는데 의사선생님 나가시고 설명해주신다는 상담사님?실장님? 분은 그닥.. 금액이 많이 나가는 부분이라 고민을 좀 했는데 할거면하고 말거면 말라는식으로  휘리릭 대충 해치우듯 느껴져서 좀 불편했던거 빼고는 만족합니다.,4,1,"안녕하세요:) 우선 불편감을 드려 정말 죄송합니다. 

저희 치과는 항상 설명은 최대한 자세하게 해드리려고 노력하고 있으며, 가격보다는 치료의 정당성에 초점을 맞추고있습니다. 

다만, 가격적인 면에서 환자분들이 고민하시면 빠른 결정보다는 충분히 생각할 시간을 드리려 너무 강요(?) 하지 않다보니 오해하실 수 있었을 것 같습니다. 이해해주시길 바라며,, 다음번에 내원해주시면 불편감 느끼시지 않도록 하겠습니다. 감사합니다^^",,2019.10.28,wldr****,목동 올스마일 치과 진료예약,올스마일치과의원 목동점,,false,간호사선생님 의사선생님 다 친철하시고 설명도 잘해주셨는데 의사선생님 나가시고 설명해주신다는 상담사님?실장님? 분은 그닥.. 금액이 많이 나가는 부분이라 고민을 좀 했는데 할거면하고 말거면 말라는식으로  휘리릭 대충 해치우듯 느껴져서 좀 불편했던거 빼고는 만족합니다.,2019.10.29 19:05:41
86817,7466206,항상 친절한 응대에 감사드립니다.,5,1,,,2019.10.26,gruh****,목동 올스마일 치과 진료예약,올스마일치과의원 목동점,,false,항상 친절한 응대에 감사드립니다.,
86817,6952353,"사랑니뽑는데 십분도 안걸렷어요!  
전에 다른치과에서 뽑았을땐 
30분넘게 걸렸었는데
실력이 좋으신원장님께 
빠른시간에 아픈이뽑아주셔서 감사합니다~

그리고 상담해주신 분도 친절하셧어요! 
치석스케일링까지 시원하게 해주셔서 
감사합니다~~
가족들한테도 추천해줬고요! 
담에 치과치료받을일 있으면
여기로 올꺼에요!",5,1,,,2019.09.20,jypi****,목동 올스마일 치과 진료예약,올스마일치과의원 목동점,,false,"사랑니뽑는데 십분도 안걸렷어요!  
전에 다른치과에서 뽑았을땐 
30분넘게 걸렸었는데
실력이 좋으신원장님께 
빠른시간에 아픈이뽑아주셔서 감사합니다~

그리고 상담해주신 분도 친절하셧어요! 
치석스케일링까지 시원하게 해주셔서 
감사합니다~~
가족들한테도 추천해줬고요! 
담에 치과치료받을일 있으면
여기로 올꺼에요!",
86817,6874865,충치가 의심되어 가게 되었는데 다행히 충치는 없었고 스케일링만 받았습니다. 그후 교정상담도 받았는데 금액이라든지 장치에 대한 장단점이라든지 자세히 설명받을 수 있었습니다.,4,1,,,2019.09.17,leet****,목동 올스마일 치과 진료예약,올스마일치과의원 목동점,,false,충치가 의심되어 가게 되었는데 다행히 충치는 없었고 스케일링만 받았습니다. 그후 교정상담도 받았는데 금액이라든지 장치에 대한 장단점이라든지 자세히 설명받을 수 있었습니다.,
86817,6706778,사랑니 발치를 아프지 않고 빠르게 뽑았어요,5,1,,,2019.09.05,gerr****,목동 올스마일 치과 진료예약,올스마일치과의원 목동점,,false,사랑니 발치를 아프지 않고 빠르게 뽑았어요,
86817,6365425,충치가 생긴부분을 사진을 통해서 자세히 알려주시며 어떻게 치료해야될지를 알려주셔서 좋았습니다. 다만 스케일링이 조금 아프더라구요.... 갑자기 피가 나와서 당황했네요 ㅎㅎ 암튼 상당히 만족스러웠습니다.,4,1,"안녕하세요, 올스마일 치과입니다. 잇몸이 염증이 있어 부어있는 경우 스케일링시 피가 나는것은 지극히 당연한 증상인데 저희가 설명이 부족했나봅니다. 스케일링은 저희 치과에서 가장 신경쓰는 기본적인 치료중에 하나로 최대한 꼼꼼하게 해드리고 있으니, 다음번에 또 내원해주세요^^ 감사합니다.",,2019.08.14,ba50****,목동 올스마일 치과 진료예약,올스마일치과의원 목동점,,false,충치가 생긴부분을 사진을 통해서 자세히 알려주시며 어떻게 치료해야될지를 알려주셔서 좋았습니다. 다만 스케일링이 조금 아프더라구요.... 갑자기 피가 나와서 당황했네요 ㅎㅎ 암튼 상당히 만족스러웠습니다.,2019.08.19 16:50:51
86817,6139433,친절하시고 선생님도 다 좋으신데 가격이 다른 곳보다 쪼금 비싼거 같아욤 흑 나머지는 완전 좋습니다~,4,1,"안녕하세요.

오해가 있으신 것 같아서 답글로 안내드립니다. 

당일 진료 받으신 내역은 기본 방사선 촬영 및 약 처방으로 저희가
정하는 가격이 아니며, 국민건강보험에 의해 책정된 본인부담금만 수납하셨습니다. 

이 비용은 전국 어떤 치과를 가도 법적으로 동일하게 책정되어 있는 가격임을 안내드립니다. 추가적으로 안내해드렸던 사랑니 발치도 보험진료로 비용은 크게 차이 없음을 고지드립니다. 

다시 한번 오해없으시길 바랍니다. ",,2019.08.02,bibi****,목동 올스마일 치과 진료예약,올스마일치과의원 목동점,,false,친절하시고 선생님도 다 좋으신데 가격이 다른 곳보다 쪼금 비싼거 같아욤 흑 나머지는 완전 좋습니다~,2019.08.05 14:54:36
86817,6059003,만족해요.,5,1,,,2019.07.29,appl****,목동 올스마일 치과 진료예약,올스마일치과의원 목동점,,false,만족해요.,
86817,5869376,귿귿친절해요,5,1,,,2019.07.16,appl****,목동 올스마일 치과 진료예약,올스마일치과의원 목동점,,false,귿귿친절해요,
86817,5593896,넘 친절합니다.,5,1,,,2019.06.18,yuri****,목동 올스마일 치과 진료예약,올스마일치과의원 목동점,,false,넘 친절합니다.,
