bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,replyRegDate
94380,7732492,"간호사분들이랑 원장님 친절하셨어요!
소견서도 정성스럽게 써주셔서 감사했어요
비록 여기서 진료는 못받지만
대학병원에서 진료받고 다시 오겠습니다~",5,1,,,2019.11.19,jmj2****,94380 미소랑치과의원 신촌점 default 상품,미소랑치과의원 마곡점,,false,"간호사분들이랑 원장님 친절하셨어요!
소견서도 정성스럽게 써주셔서 감사했어요
비록 여기서 진료는 못받지만
대학병원에서 진료받고 다시 오겠습니다~",
94380,7371162,친절했어요. 임산부라 스케일링도빨리끝내줬어요.,4,1,소중한 후기 감사합니다^^ 순산하시고 다음번에 또 방문해주세요!,,2019.10.24,ehla****,94380 미소랑치과의원 신촌점 default 상품,미소랑치과의원 마곡점,,false,친절했어요. 임산부라 스케일링도빨리끝내줬어요.,2019.10.28 11:16:37
94380,7207394,친절하게 잘해주세요,5,1,미소랑치과 마곡점입니다. 소중한 후기 감사합니다. 정기적인 검진으로 치아건강 유지해주세요 ^^,,2019.10.08,nsyn****,94380 미소랑치과의원 신촌점 default 상품,미소랑치과의원 마곡점,,false,친절하게 잘해주세요,2019.10.15 10:59:01
94380,6979199,의사선생님 간호사분들이 모두 친절하셔서 편하게 진료받고 왔어요.,5,1,미소랑치과 마곡점입니다. 항상 최선을 다하는 미소랑입니다^^ 소중한 후기 감사합니다.,,2019.09.24,silk****,94380 미소랑치과의원 신촌점 default 상품,미소랑치과의원 마곡점,,false,의사선생님 간호사분들이 모두 친절하셔서 편하게 진료받고 왔어요.,2019.10.01 11:58:22
94380,6846454,친절하셨어요,5,1,미소랑치과 마곡점입니다.소중한 후기 감사합니다^^,,2019.09.16,etwa****,94380 미소랑치과의원 신촌점 default 상품,미소랑치과의원 마곡점,,false,친절하셨어요,2019.09.18 10:17:44
94380,6214119,"근처에 치과를 찾다가 후기가 좋아서 검색해서 찾아갔어요.
치료과정이랑 경과까지 상세히 설명해주시고
선생님들 모두 친절하셔서 좋았습니다.
치료중에도 어떤 치료인지 하나하나 말씀해주셔서 
마음 편히 긴장하지 않고 치료 받은것 같아요.",5,1,미소랑치과 마곡점입니다^^ 편안하게 진료받으시고 이렇게 후기까지 남겨주셔서 감사합니다. 다음 치료 약속날 뵙겠습니다,,2019.08.06,pyhl****,94380 미소랑치과의원 신촌점 default 상품,미소랑치과의원 마곡점,,false,"근처에 치과를 찾다가 후기가 좋아서 검색해서 찾아갔어요.
치료과정이랑 경과까지 상세히 설명해주시고
선생님들 모두 친절하셔서 좋았습니다.
치료중에도 어떤 치료인지 하나하나 말씀해주셔서 
마음 편히 긴장하지 않고 치료 받은것 같아요.",2019.08.08 13:59:15
94380,6093689,"직원분들 다 친절하셨고 다른 후기처럼 다른진료 권해주지않으셔서 좋았어요 ㅎㅎ
다음에도 또 방문하겠습니다!",5,1,소중한 후기 감사합니다 ^^ 정기적인 스케일링 및 검진으로 치아건강 유지해주세요. 감사합니다 ^^,,2019.07.31,kky_****,94380 미소랑치과의원 신촌점 default 상품,미소랑치과의원 마곡점,,false,"직원분들 다 친절하셨고 다른 후기처럼 다른진료 권해주지않으셔서 좋았어요 ㅎㅎ
다음에도 또 방문하겠습니다!",2019.08.01 19:54:28
94380,5609164,"진짜 추천하고 있어요.! 과잉진료 없어서 믿음가더라구요. 주변에 여기 추천하고 있습니다.
치과 옮기려고 알아보던 중에 알아본 곳인데
마곡이라 신설이고 젊은 의사분은 아닐까 걱정했지만 나이가 어느정도 있으신 분이셔서 좋았어요. 
충치가 없는건 아니였는데 치료 안해도 되는 부분이고 경과를 지켜보자면서 첫진료였는데 손님을 잡고자 과잉진료 안하시는 부분이 좋았습니다. 치과 자주가

스케일링만 받았는데 해주시는 간호사언니도 안아프게 깨끗히 잘해주셨고 칫솔질 더해야하는 부분이랑 어떻게 하면 되는지 알려주셔서 더 좋았습니다.

다만! 인포에서 일하시는 언니들 표정이 밝았으면 좋겠다 싶어요. 아무래도 문열면 보이는 곳이 데스크다보니 언니들 예쁘신데 차가운듯한 느낌이 있어 그점이 아쉬웠어요.

치료 잘받았습니다~감사합니다",5,1,소중한 후기 감사합니다^^ 정기적인 검진과 스케일링으로 치아와 잇몸건강 유지해주세요~ 더 발전하는 미소랑치과 되겠습니다.,,2019.06.26,tbvj****,94380 미소랑치과의원 신촌점 default 상품,미소랑치과의원 마곡점,,false,"진짜 추천하고 있어요.! 과잉진료 없어서 믿음가더라구요. 주변에 여기 추천하고 있습니다.
치과 옮기려고 알아보던 중에 알아본 곳인데
마곡이라 신설이고 젊은 의사분은 아닐까 걱정했지만 나이가 어느정도 있으신 분이셔서 좋았어요. 
충치가 없는건 아니였는데 치료 안해도 되는 부분이고 경과를 지켜보자면서 첫진료였는데 손님을 잡고자 과잉진료 안하시는 부분이 좋았습니다. 치과 자주가

스케일링만 받았는데 해주시는 간호사언니도 안아프게 깨끗히 잘해주셨고 칫솔질 더해야하는 부분이랑 어떻게 하면 되는지 알려주셔서 더 좋았습니다.

다만! 인포에서 일하시는 언니들 표정이 밝았으면 좋겠다 싶어요. 아무래도 문열면 보이는 곳이 데스크다보니 언니들 예쁘신데 차가운듯한 느낌이 있어 그점이 아쉬웠어요.

치료 잘받았습니다~감사합니다",2019.06.28 14:10:33
94380,5427872,"너무너무 친절하시고 오픈한지얼마안되서 시설도 깔끔하고 좋았습니다.
회사근쳐라 자주 이용할것같아요~",5,1,소중한 후기 감사합니다^^ 치아는 정기검진이 중요하니 정기적인 검진으로 치아 건강 유지해주세요^^,,2019.06.12,dbsw****,94380 미소랑치과의원 신촌점 default 상품,미소랑치과의원 마곡점,,false,"너무너무 친절하시고 오픈한지얼마안되서 시설도 깔끔하고 좋았습니다.
회사근쳐라 자주 이용할것같아요~",2019.06.13 15:49:14
94380,5416320,깨끗하고 친절하시고 좋았어요!,4,1,소중한 후기 감사합니다. 정기적인 검진으로 치아건강 유지해주세요~^^,,2019.06.11,kjh0****,94380 미소랑치과의원 신촌점 default 상품,미소랑치과의원 마곡점,,false,깨끗하고 친절하시고 좋았어요!,2019.06.12 15:47:08
94380,5178346,사랑니 뽑으러 갔는데 친절하게 대해주셔서 좋았습니다~*^^*,5,1,소중한 후기 감사합니다.정기적인 검진으로 치아건강 유지해주세요^^,,2019.05.24,gkdu****,94380 미소랑치과의원 신촌점 default 상품,미소랑치과의원 마곡점,,false,사랑니 뽑으러 갔는데 친절하게 대해주셔서 좋았습니다~*^^*,2019.05.26 23:12:42
94380,4888046,"진료과정에 대해 환자의
입장에서 솔직하게
알려주셔서 너무 좋아요^^",5,1,미소랑치과 마곡점입니다. 소중한 후기 감사합니다. 다음 예약때 뵙겠습니다^^,,2019.04.30,gree****,94380 미소랑치과의원 신촌점 default 상품,미소랑치과의원 마곡점,,false,"진료과정에 대해 환자의
입장에서 솔직하게
알려주셔서 너무 좋아요^^",2019.05.07 10:19:44
94380,4496772,스케일링+충치치료 받았는데 시술시간도 빠르고 편안한 분위기에서 진료받을수 있었습니다~^^,5,1,미소랑치과 마곡점입니다. 소중한 후기 감사합니다. 다음 예약때 뵙겠습니다^^,,2019.03.19,momo****,94380 미소랑치과의원 신촌점 default 상품,미소랑치과의원 마곡점,,false,스케일링+충치치료 받았는데 시술시간도 빠르고 편안한 분위기에서 진료받을수 있었습니다~^^,2019.03.21 18:53:15
94380,4395867,깨끗하고 시설좋고 친절합니다,5,1,미소랑치과 마곡점입니다. 정기적인 검진으로 치아건강 유지해주세요^^ 소중한 후기 감사합니다.,,2019.03.08,bobj****,94380 미소랑치과의원 신촌점 default 상품,미소랑치과의원 마곡점,,false,깨끗하고 시설좋고 친절합니다,2019.03.09 13:32:18
94380,4165559,처음방문했는데친절하고 빠르게 진료해주셨어요ㅡ,5,1,소중한 후기 감사합니다.정기적인 검진으로 치아건강 유지해주세요^^,,2019.02.12,sson****,94380 미소랑치과의원 신촌점 default 상품,미소랑치과의원 마곡점,,false,처음방문했는데친절하고 빠르게 진료해주셨어요ㅡ,2019.02.13 11:49:50
94380,3884166,언제나 만족합니다! 스케일링도 꼼꼼하게 해주셔서 좋았어요~,5,1,소중한 후기 감사합니다.정기적인 검진과 스케일링으로 치아건강 유지해주세요 ^^,,2019.01.09,sue0****,94380 미소랑치과의원 신촌점 default 상품,미소랑치과의원 마곡점,,false,언제나 만족합니다! 스케일링도 꼼꼼하게 해주셔서 좋았어요~,2019.01.10 15:39:58
