bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,
145939,7130471,지인추천으로 가게 되었는데 생각보다 훨씬 괜찮았어요. 불필요한 치료 권유도 없고 자세히 설명해 주셔서 왜 치료가 필요한지 이해도 잘 가더라고요.,5,1,,,2019.10.07,hjh1****,서울바움치과 네이버예약,서울바움치과의원,,false,지인추천으로 가게 되었는데 생각보다 훨씬 괜찮았어요. 불필요한 치료 권유도 없고 자세히 설명해 주셔서 왜 치료가 필요한지 이해도 잘 가더라고요.,
145939,7036159,의사선생님이 엄청 친절하게 설명해주셔서 신뢰가 가고 편안하게 진료 받을 수 있었습니다.,4,1,,,2019.10.01,wnso****,서울바움치과 네이버예약,서울바움치과의원,,false,의사선생님이 엄청 친절하게 설명해주셔서 신뢰가 가고 편안하게 진료 받을 수 있었습니다.,
145939,7025200,사랑니 발치할때 소리가 무서워서 겁이 났는데 손도 잡아주시고 감사했습니다. 그리고 매우 친절하세요,5,1,,,2019.09.30,hhj3****,서울바움치과 네이버예약,서울바움치과의원,,false,사랑니 발치할때 소리가 무서워서 겁이 났는데 손도 잡아주시고 감사했습니다. 그리고 매우 친절하세요,
145939,6607012,저녁 늦은 시간이었는데도 정성껏 진료해주셔서 감사합니다. ?? 다음 주부터 시작될 교정 치료도 잘 부탁드려요.,5,1,,,2019.08.29,luna****,서울바움치과 예약하기,서울바움치과의원,,false,저녁 늦은 시간이었는데도 정성껏 진료해주셔서 감사합니다. ?? 다음 주부터 시작될 교정 치료도 잘 부탁드려요.,
145939,6580341,친절하게 설명도 자세히 해주시고 치료도 최대한 아프지 않고 합리적으로 해주시는거 같아 좋았습니다.,5,1,,,2019.08.27,ks25****,서울바움치과 예약하기,서울바움치과의원,,false,친절하게 설명도 자세히 해주시고 치료도 최대한 아프지 않고 합리적으로 해주시는거 같아 좋았습니다.,
145939,6566031,선생님과 간호사 분들이 친절합니다~~!,5,1,,,2019.08.26,redn****,서울바움치과 예약하기,서울바움치과의원,,false,선생님과 간호사 분들이 친절합니다~~!,
145939,6688880,"전체적으로 환경이 쾌적하고 시설이 좋습니다.
의사선생님과 직원분들이 친절하고 자세하게 잘 설명해 주시고
치료과정에서도 세심하게 하나하나 신경 써 주셔서
마음 편하고 아프게 않게 치료 받았습니다.
최고의 의료진과 쾌적한 시설 그리고 직원분들의 친철함이 있는
곳입니다.",5,1,,,2019.08.22,lees****,서울바움치과 예약하기,서울바움치과의원,,false,"전체적으로 환경이 쾌적하고 시설이 좋습니다.
의사선생님과 직원분들이 친절하고 자세하게 잘 설명해 주시고
치료과정에서도 세심하게 하나하나 신경 써 주셔서
마음 편하고 아프게 않게 치료 받았습니다.
최고의 의료진과 쾌적한 시설 그리고 직원분들의 친철함이 있는
곳입니다.",
145939,6483839,직원분들 모두 친절하세요. 치료받을때도 설명도 질해주시구요,5,1,,,2019.08.21,lyma****,서울바움치과 예약하기,서울바움치과의원,,false,직원분들 모두 친절하세요. 치료받을때도 설명도 질해주시구요,
145939,6588945,선생님이 설명 잘 해주시고 안 아프게 잘해주셔서 만족합니다. 치위생사분도 친절하시고 잘 해주셨어요^^,5,1,,,2019.08.19,biop****,서울바움치과 예약하기,서울바움치과의원,,false,선생님이 설명 잘 해주시고 안 아프게 잘해주셔서 만족합니다. 치위생사분도 친절하시고 잘 해주셨어요^^,
145939,6677032,회사 가까이 늦은시간까지 운영되는게 좋고 선생님과 간호사님들도 친절했습니다!,5,1,,,2019.08.19,ggha****,서울바움치과 예약하기,서울바움치과의원,,false,회사 가까이 늦은시간까지 운영되는게 좋고 선생님과 간호사님들도 친절했습니다!,
145939,2585972,"직장인이라 늦게까지 하는치과가 별로 없어서 검색해서 갔는데 늦은시간까지 진료볼수 있어서 좋았던것같아요.
다행이 충치는 없다고 하셨고 스켈링만 받았는데 좋았던점이 스켈링 끝나고 양치하는 방법 교육을 해주시더라고요. 
모두들 너무 친절하시고 만족스러웠습니다!",5,1,,,2018.07.11,kbk3****,서울바움치과 예약하기,서울바움치과의원,,false,"직장인이라 늦게까지 하는치과가 별로 없어서 검색해서 갔는데 늦은시간까지 진료볼수 있어서 좋았던것같아요.
다행이 충치는 없다고 하셨고 스켈링만 받았는데 좋았던점이 스켈링 끝나고 양치하는 방법 교육을 해주시더라고요. 
모두들 너무 친절하시고 만족스러웠습니다!",
145939,2584718,친절하시고 시설도 깨끗한 거 같습니당,5,1,,,2018.07.10,luxu****,서울바움치과 예약하기,서울바움치과의원,,false,친절하시고 시설도 깨끗한 거 같습니당,
145939,2537410,평소 일때문도 있지만 치과가 무서워서 피하게되는데 이번에 이가 아파서 회사 주변 검색해서 찾아오게되었습니다 치료전 항상 자세한 설명도 해주시고 친절하게 대해주셔서 무사히 치료 잘 받을수 있었던것 같습니다. 좋아요!!,5,1,,,2018.06.25,yuns****,서울바움치과 예약하기,서울바움치과의원,,false,평소 일때문도 있지만 치과가 무서워서 피하게되는데 이번에 이가 아파서 회사 주변 검색해서 찾아오게되었습니다 치료전 항상 자세한 설명도 해주시고 친절하게 대해주셔서 무사히 치료 잘 받을수 있었던것 같습니다. 좋아요!!,
145939,2459951,"직원분들 의사쌤 다들 넘나 친절하시고,,,,8ㅅ8,,,겁이 많아서 치료받을때 많이 긴장하는 편인데 스켈링해주실때도 세세하게 설명하고 해주셔서 너무 편안하게 받았어요!! 진짜 강추에용ㅠ ㅠ",5,1,,,2018.06.15,wlfj****,서울바움치과 예약하기,서울바움치과의원,,false,"직원분들 의사쌤 다들 넘나 친절하시고,,,,8ㅅ8,,,겁이 많아서 치료받을때 많이 긴장하는 편인데 스켈링해주실때도 세세하게 설명하고 해주셔서 너무 편안하게 받았어요!! 진짜 강추에용ㅠ ㅠ",
145939,2441429,정기검진 차원에서 오랜만에 치과를 방문했습니다. 회사 근처 치과를 검색했더니 바움치과를 알게 되었고 네이버예약하고 방문했습니다. 병원에 들어서니 인테리어가 깔끔해서 편안한 느낌을 받았습니다. 충치검진하니 간단한 충치 한개만 치료하면 된다고 하셨는데 입안 사진찍어서 자세히 설명해주시고 양치질하는 방법도 알려주시더라구요 그래서 오늘부터 실천해보려고 합니다 . 다음에 스케일링 정기검진도 바움치과에서 하고싶습니다,5,1,,,2018.06.14,han_****,서울바움치과 예약하기,서울바움치과의원,,false,정기검진 차원에서 오랜만에 치과를 방문했습니다. 회사 근처 치과를 검색했더니 바움치과를 알게 되었고 네이버예약하고 방문했습니다. 병원에 들어서니 인테리어가 깔끔해서 편안한 느낌을 받았습니다. 충치검진하니 간단한 충치 한개만 치료하면 된다고 하셨는데 입안 사진찍어서 자세히 설명해주시고 양치질하는 방법도 알려주시더라구요 그래서 오늘부터 실천해보려고 합니다 . 다음에 스케일링 정기검진도 바움치과에서 하고싶습니다,
