bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,replyRegDate
86690,7543425,임플란트 수술했는데 생각보다  빨리 끝나고 하나도 안아파서 너무 좋았어요. 직원들도 다 친절했어요.,5,1,,,2019.11.05,oksd****,86690 함박웃음치과 서울대 default 상품,함박웃음치과의원 서울대점,,false,임플란트 수술했는데 생각보다  빨리 끝나고 하나도 안아파서 너무 좋았어요. 직원들도 다 친절했어요.,
86690,7490114,"고질적인 턱관절 통증으로 오래 고생중인데 턱관절 전문의시라 그런지 전문적인 명쾌한 진단과  자세한 설명이 좋았습니다.
친절하기도 하셔서 추천합니다.",5,1,,,2019.11.02,sins****,86690 함박웃음치과 서울대 default 상품,함박웃음치과의원 서울대점,,false,"고질적인 턱관절 통증으로 오래 고생중인데 턱관절 전문의시라 그런지 전문적인 명쾌한 진단과  자세한 설명이 좋았습니다.
친절하기도 하셔서 추천합니다.",
86690,7130354,턱관절 때문에 방문했는데 의사쌤이 친절하고 자세하게 알려주셨습니다. 직원분들도 친절하십니다.,5,1,,,2019.10.07,jun1****,86690 함박웃음치과 서울대 default 상품,함박웃음치과의원 서울대점,,false,턱관절 때문에 방문했는데 의사쌤이 친절하고 자세하게 알려주셨습니다. 직원분들도 친절하십니다.,
86690,6683940,절대 예약 노노 스케일링 받았는데 개대충 하고 10-15분 만에 ㅋ긑남 담날 확인하니까 치석 남은듯 돈아까움,1,1,,,2019.09.02,mxez****,86690 함박웃음치과 서울대 default 상품,함박웃음치과의원 서울대점,,false,절대 예약 노노 스케일링 받았는데 개대충 하고 10-15분 만에 ㅋ긑남 담날 확인하니까 치석 남은듯 돈아까움,
86690,5765292,개좋아요우어유유처차누너나어요에레ㅗ에ㅛㅇ태ㅗ토애에요애ㅛ애ㅛ에ㅛ체ㅗ턓ㅌ캬냣요탸ㅛ첲혀됴져새ㅙ파초엉해ㅐ,5,1,,,2019.07.08,gkst****,86690 함박웃음치과 서울대 default 상품,함박웃음치과의원 서울대점,,false,개좋아요우어유유처차누너나어요에레ㅗ에ㅛㅇ태ㅗ토애에요애ㅛ애ㅛ에ㅛ체ㅗ턓ㅌ캬냣요탸ㅛ첲혀됴져새ㅙ파초엉해ㅐ,
86690,5089138,"네이버를 통한 예약 신청시간이 지나서 '예약 확정'이 떴.....습니다.

'확정'됐다고 하지만 이미 시간이 지났으니 타임머신을 타고 갈수도 없고~

다음엔 전화예약 하려구요;;;",3,1,,,2019.05.16,hymn****,86690 함박웃음치과 서울대 default 상품,함박웃음치과의원 서울대점,,false,"네이버를 통한 예약 신청시간이 지나서 '예약 확정'이 떴.....습니다.

'확정'됐다고 하지만 이미 시간이 지났으니 타임머신을 타고 갈수도 없고~

다음엔 전화예약 하려구요;;;",
86690,4714969,만족합니다 ^^,4,1,,,2019.04.13,mand****,86690 함박웃음치과 서울대 default 상품,함박웃음치과의원 서울대점,,false,만족합니다 ^^,
86690,4639056,친절하고 잘 봐주셨습니다.,5,1,,,2019.04.05,ugwh****,86690 함박웃음치과 서울대 default 상품,함박웃음치과의원 서울대점,,false,친절하고 잘 봐주셨습니다.,
86690,4745344,"사랑니 쉽고 빠르게 뽑아주셔서
통증이 거의 없었습니다. (비절개)",5,1,,,2019.03.28,solm****,86690 함박웃음치과 서울대 default 상품,함박웃음치과의원 서울대점,,false,"사랑니 쉽고 빠르게 뽑아주셔서
통증이 거의 없었습니다. (비절개)",
86690,4424663,만족스러웠습니다:),5,1,,,2019.03.09,kfck****,86690 함박웃음치과 서울대 default 상품,함박웃음치과의원 서울대점,,false,만족스러웠습니다:),
