bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text
192435,6856659,"간호선생님 너무너무 친절하세요!
치과치료 무서워하는데 손도 잡아주시고ㅜㅜㅎㅎ 원장님도 친절하게 진료봐주시고, 마취주사 무서워하는데 진짜 안아프게 잘해주세요!!!! 집이 멀어도 다시 진료받으러 올거에요!!!!!",5,1,,,2019.09.17,alfk****,진료예약,큰나무치과의원,,false,"간호선생님 너무너무 친절하세요!
치과치료 무서워하는데 손도 잡아주시고ㅜㅜㅎㅎ 원장님도 친절하게 진료봐주시고, 마취주사 무서워하는데 진짜 안아프게 잘해주세요!!!! 집이 멀어도 다시 진료받으러 올거에요!!!!!"
192435,6747734,인테리어도 깔끔하고 굉장히 친절하게 진료해주셨습니다.,5,1,,,2019.09.07,goni****,진료예약,큰나무치과의원,,false,인테리어도 깔끔하고 굉장히 친절하게 진료해주셨습니다.
192435,6640059,"친절하고 설명도 잘해주세요
원장님이 실력있으신 분이세요
전에 누워서 난 매복 사랑니 빼기 힘든거를 신경써 빼주셨는데 멍도 안들고 붓기도 없이 잘 빼주셨어요 이번에도 상담받으러갔는데 자세히 알려주셔서
감사합니다^~^",5,1,,,2019.08.30,abab****,진료예약,큰나무치과의원,,false,"친절하고 설명도 잘해주세요
원장님이 실력있으신 분이세요
전에 누워서 난 매복 사랑니 빼기 힘든거를 신경써 빼주셨는데 멍도 안들고 붓기도 없이 잘 빼주셨어요 이번에도 상담받으러갔는데 자세히 알려주셔서
감사합니다^~^"
192435,6469316,내부가 깔끔하고 진료 잘 받고 왔어요,5,1,,,2019.08.20,m719****,진료예약,큰나무치과의원,,false,내부가 깔끔하고 진료 잘 받고 왔어요
192435,5715176,원장님이 설명 참 잘 해주셔요 ~~ 저희는 부부가 다니는데 직원분들이 잘 챙겨주시고 항상 만족 :) 다음에도 잘 부탁드려요!,5,1,,,2019.07.05,figu****,진료예약,큰나무치과의원,,false,원장님이 설명 참 잘 해주셔요 ~~ 저희는 부부가 다니는데 직원분들이 잘 챙겨주시고 항상 만족 :) 다음에도 잘 부탁드려요!
192435,5669110,원장님 너무 친철하시고 아플까봐 걱정했는데 안아프게 잘 치료해주셔서 감사합니다.,5,1,,,2019.07.01,fabe****,진료예약,큰나무치과의원,,false,원장님 너무 친철하시고 아플까봐 걱정했는데 안아프게 잘 치료해주셔서 감사합니다.
192435,5190624,"제가 다녔던 치과들 중에 최고!!!
원장님을 비롯해 모든 간호사분들이 친절했습니다.
모르는 부분과 주의사항들를 꼼꼼하게 체크해가면서 설명해주셨고 진료를 받는 와중에도 세심하게 제 상태를 체크해주셨습니다.
덕분에 편안한 마음으로 진료받고 왔습니다!!",5,1,,,2019.05.25,znfp****,진료예약,큰나무치과의원,,false,"제가 다녔던 치과들 중에 최고!!!
원장님을 비롯해 모든 간호사분들이 친절했습니다.
모르는 부분과 주의사항들를 꼼꼼하게 체크해가면서 설명해주셨고 진료를 받는 와중에도 세심하게 제 상태를 체크해주셨습니다.
덕분에 편안한 마음으로 진료받고 왔습니다!!"
192435,5172631,친절하고 꼼꼼하게 봐주셔서 감사했어요~  나오면서 보니 우리동네 좋은치과 라네요 ㅎㅎ,5,1,,https://naverbooking-phinf.pstatic.net/20190524_177/1558687994654lV1yP_JPEG/KakaoTalk_20190524_175205971.jpg,2019.05.23,rain****,진료예약,큰나무치과의원,,false,친절하고 꼼꼼하게 봐주셔서 감사했어요~  나오면서 보니 우리동네 좋은치과 라네요 ㅎㅎ
192435,4608790,"치아가 부러져 임플란트 상담을 받으러 갔는데 하나하나 꼼꼼하게 설명해주셨어요
내심 많이 불안했는데 직원분들도 너무 편하게 해주셔서 마음이 편했어요
진료 마무리까지 잘부탁드려요~~",5,1,,,2019.04.01,tudr****,진료예약,큰나무치과의원,,false,"치아가 부러져 임플란트 상담을 받으러 갔는데 하나하나 꼼꼼하게 설명해주셨어요
내심 많이 불안했는데 직원분들도 너무 편하게 해주셔서 마음이 편했어요
진료 마무리까지 잘부탁드려요~~"
192435,4378555,정말정말 친절하고 꼼꼼하게 상담해주십니다!!! 턱관절 문제때문에 걱정이 많았는데 치료에 많은 도움 받았습니다. 감사합니다!!,5,1,,,2019.03.05,rhdm****,진료예약,큰나무치과의원,,false,정말정말 친절하고 꼼꼼하게 상담해주십니다!!! 턱관절 문제때문에 걱정이 많았는데 치료에 많은 도움 받았습니다. 감사합니다!!
192435,4366269,스켈링 잘해주셔서 감사합니다.,5,1,,,2019.03.05,leen****,진료예약,큰나무치과의원,,false,스켈링 잘해주셔서 감사합니다.
192435,4150593,전문적인 턱관절물리치료 치과 찾다가 방문하게 됐네요! 꼼꼼하고 친절하십니다!,5,1,,,2019.02.08,vxev****,진료예약,큰나무치과의원,,false,전문적인 턱관절물리치료 치과 찾다가 방문하게 됐네요! 꼼꼼하고 친절하십니다!
192435,4061987,설전에 구강검진 차 스케일링 하려고 치과 찾다가 우연하게 방문하게 됐는데 친절하시고 너무 꼼꼼하게 잘 해주시더라고요~,5,1,,,2019.01.30,dbsg****,진료예약,큰나무치과의원,,false,설전에 구강검진 차 스케일링 하려고 치과 찾다가 우연하게 방문하게 됐는데 친절하시고 너무 꼼꼼하게 잘 해주시더라고요~
192435,4045606,예약하고 가니까 대기시간 없이 진료를 바로 봐서 좋네요^^,5,1,,,2019.01.26,sine****,진료예약,큰나무치과의원,,false,예약하고 가니까 대기시간 없이 진료를 바로 봐서 좋네요^^
192435,3996732,"직장 근처 늦게까지 치아미백하는 치과가 없었는데 야간진료 받았습니다.
선생님들도 친절하시고 정기적으로 방문예정입니다.",5,1,,,2019.01.22,yonr****,진료예약,큰나무치과의원,,false,"직장 근처 늦게까지 치아미백하는 치과가 없었는데 야간진료 받았습니다.
선생님들도 친절하시고 정기적으로 방문예정입니다."
192435,3993651,다 친절하시고 너무 좋아요~,5,1,,,2019.01.21,okse****,진료예약,큰나무치과의원,,false,다 친절하시고 너무 좋아요~
192435,3985361,생각보다 깨끗하고 넓었어요~스케일링 하러 갔었는데 안아프고 친절하게 해주셔서 좋았어요~,5,1,,,2019.01.17,ymsm****,진료예약,큰나무치과의원,,false,생각보다 깨끗하고 넓었어요~스케일링 하러 갔었는데 안아프고 친절하게 해주셔서 좋았어요~
