bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text
225265,6946287,친절하게 잘 치료 받았습니다~~,5,1,,,2019.09.24,bora****,진료예약,이포유치과의원,,false,친절하게 잘 치료 받았습니다~~
225265,6892153,자세한 설명도 없이 별로에요,1,1,,,2019.09.20,tjdd****,진료예약,이포유치과의원,,false,자세한 설명도 없이 별로에요
225265,6897322,친절하고 자세한설명이 너무 좋았네요 다음 번 예약도잡고왔어요,4,1,,,2019.09.18,love****,진료예약,이포유치과의원,,false,친절하고 자세한설명이 너무 좋았네요 다음 번 예약도잡고왔어요
225265,6855912,예약관리와 진료 모두 만족했습니다,5,1,,,2019.09.17,luca****,진료예약,이포유치과의원,,false,예약관리와 진료 모두 만족했습니다
225265,6627284,친절하고 좋아용,5,1,,,2019.08.27,wlgu****,진료예약,이포유치과의원,,false,친절하고 좋아용
225265,6472385,친절하구 과잉진료없는병원이라 나먼저 다니고 부모님도 모셔온 곳 . 아프지않아서 제일 좋았어용 서성용원장님 최고 ♥?,5,1,,,2019.08.21,jkjj****,진료예약,이포유치과의원,,false,친절하구 과잉진료없는병원이라 나먼저 다니고 부모님도 모셔온 곳 . 아프지않아서 제일 좋았어용 서성용원장님 최고 ♥?
225265,6469640,치료할때마다 아프지않을거란 믿음에 오늘도 기분좋게 잘 치료받았읍니다^^,5,1,,,2019.08.21,jkjj****,진료예약,이포유치과의원,,false,치료할때마다 아프지않을거란 믿음에 오늘도 기분좋게 잘 치료받았읍니다^^
225265,5614541,"치과가는 것 자체가 무서웠는데 언니선생님들이랑 원장선생님이 친절하셔서 떨지않고 잘 치료받았어요~~~
미백하고 전보다 환한 이가 되서 만족스럽습니다^^",5,1,,,2019.06.28,dldb****,진료예약,이포유치과의원,,false,"치과가는 것 자체가 무서웠는데 언니선생님들이랑 원장선생님이 친절하셔서 떨지않고 잘 치료받았어요~~~
미백하고 전보다 환한 이가 되서 만족스럽습니다^^"
225265,5589735,"시린이와 미백 때문에 방문하게 됐는데, 우선 제가 다녔던 치과 중에 제일 친절했습니다.
그리고 과잉진료없이 치료해주시고 관리방법까지 알려주셔서 믿음이 갔습니다.
미백효과 또한 매우 만족스럽니다!!^^",5,1,,,2019.06.26,jeey****,진료예약,이포유치과의원,,false,"시린이와 미백 때문에 방문하게 됐는데, 우선 제가 다녔던 치과 중에 제일 친절했습니다.
그리고 과잉진료없이 치료해주시고 관리방법까지 알려주셔서 믿음이 갔습니다.
미백효과 또한 매우 만족스럽니다!!^^"
225265,5515758,꼼꼼하게 치료해주신 것 같아요. 감사합니다!,5,1,,,2019.06.20,wndu****,진료예약,이포유치과의원,,false,꼼꼼하게 치료해주신 것 같아요. 감사합니다!
