bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text
226009,5670035,"의사 선생님, 실장님 모두 너무 친절하시고 꼼꼼하게 잘 봐주셔서 좋았어요!",5,1,,,2019.06.29,yeji****,진료상담예약,오늘안치과의원 현대시티아울렛동대문점,,false,"의사 선생님, 실장님 모두 너무 친절하시고 꼼꼼하게 잘 봐주셔서 좋았어요!"
226009,5216854,친절하고 치료도 만족스러워요,4,1,,,2019.05.27,ok10****,진료상담예약,오늘안치과의원 현대시티아울렛동대문점,,false,친절하고 치료도 만족스러워요
226009,5095720,친절하고 자세하게 알려줘서 좋았습니다 시설도 엄청깔끔하고 늦게까지해서 좋아여,5,1,,,2019.05.17,hana****,진료상담예약,오늘안치과의원 현대시티아울렛동대문점,,false,친절하고 자세하게 알려줘서 좋았습니다 시설도 엄청깔끔하고 늦게까지해서 좋아여
226009,5075184,직장 바로 옆이라서 예약하고 금방 다녀왔는데 엄청 친절하고 자세하게 설명해주셔서 치료 잘 받고 왔어요 ! 앞으로도 계속 치료받으러 다닐 예정이에요 감사합니다 :),5,1,,,2019.05.15,parc****,진료상담예약,오늘안치과의원 현대시티아울렛동대문점,,false,직장 바로 옆이라서 예약하고 금방 다녀왔는데 엄청 친절하고 자세하게 설명해주셔서 치료 잘 받고 왔어요 ! 앞으로도 계속 치료받으러 다닐 예정이에요 감사합니다 :)
226009,5062994,친절한 설명 감사합니다!,5,1,,,2019.05.14,c118****,진료상담예약,오늘안치과의원 현대시티아울렛동대문점,,false,친절한 설명 감사합니다!
226009,5061584,"친절하게 잘 설명해주셨습니다
뒤에 일정이 있어 급하게 스케일링만 받고 나왔지만 조만간 진료 받으러 갈 예정입니다",5,1,,,2019.05.13,pms4****,진료상담예약,오늘안치과의원 현대시티아울렛동대문점,,false,"친절하게 잘 설명해주셨습니다
뒤에 일정이 있어 급하게 스케일링만 받고 나왔지만 조만간 진료 받으러 갈 예정입니다"
226009,4983548,"첫방문했는데  전부친절하셔서 너무좋고 치료도 아프지않게 잘해주셨네요~^^
다음주에도 2차치료받으러가는데 아플까봐걱정되고 그런건 전혀없습니다~
다음주에도 잘부탁드릴게요^^",5,1,,,2019.05.07,dowa****,진료상담예약,오늘안치과의원 현대시티아울렛동대문점,,false,"첫방문했는데  전부친절하셔서 너무좋고 치료도 아프지않게 잘해주셨네요~^^
다음주에도 2차치료받으러가는데 아플까봐걱정되고 그런건 전혀없습니다~
다음주에도 잘부탁드릴게요^^"
226009,4814716,"이가 갑자기 너무 아파서 신경치료 받았어요~ 치과가는거 너무 무서워서 걱정하고 갔는데 다행히 마취도 안아프고
편하게 치료 받았어요  !!  아직 3~4번은 더 와야한다고 하는데  이정도면 걱정없이 치료 받을 수 있을 것 같아요 ^^
아파서 걱정만 하지말고  치과는 빨리가는게 좋은것 같아요 ~",5,1,,,2019.04.24,hway****,진료상담예약,오늘안치과의원 현대시티아울렛동대문점,,false,"이가 갑자기 너무 아파서 신경치료 받았어요~ 치과가는거 너무 무서워서 걱정하고 갔는데 다행히 마취도 안아프고
편하게 치료 받았어요  !!  아직 3~4번은 더 와야한다고 하는데  이정도면 걱정없이 치료 받을 수 있을 것 같아요 ^^
아파서 걱정만 하지말고  치과는 빨리가는게 좋은것 같아요 ~"
226009,4677589,"선생님들 모두 굉장히 친절합니다. 신경치료를 했는데 마취주사도 안아프고 통증 하나 없이 치료받았어요, 굉장히 만족합니다.",5,1,,,2019.04.09,yoon****,진료상담예약,오늘안치과의원 현대시티아울렛동대문점,,false,"선생님들 모두 굉장히 친절합니다. 신경치료를 했는데 마취주사도 안아프고 통증 하나 없이 치료받았어요, 굉장히 만족합니다."
226009,4642475,"시설 완전 깨끗하고 엄청 친절해요
치료하면서 아프진 않은지 계속 체크해 주시고 세밀하게 진찰 받을 수 있어 좋았습니다~~~!
완전 강추해요!!",5,1,,,2019.04.06,jang****,진료상담예약,오늘안치과의원 현대시티아울렛동대문점,,false,"시설 완전 깨끗하고 엄청 친절해요
치료하면서 아프진 않은지 계속 체크해 주시고 세밀하게 진찰 받을 수 있어 좋았습니다~~~!
완전 강추해요!!"
