bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text
236075,7743383,직원분들 다 친절하신거 같아요!,4,1,,,2019.11.20,whor****,진료예약,연세굿플란트치과의원,,false,직원분들 다 친절하신거 같아요!
236075,7733498,좋아요 친절하세요,5,1,,,2019.11.18,bald****,진료예약,연세굿플란트치과의원,,false,좋아요 친절하세요
236075,7709789,너무 잘해주셔서 감동받고 갑니다~ 진작 치료 받을걸 그랬어요!!,5,1,,,2019.11.13,boba****,전화문의,연세굿플란트치과의원,,false,너무 잘해주셔서 감동받고 갑니다~ 진작 치료 받을걸 그랬어요!!
236075,7709686,상담을 진짜 끝내주게 잘해주시네요...... 완전 대만족하고 갑니다!,5,1,,,2019.11.13,hoho****,전화문의,연세굿플란트치과의원,,false,상담을 진짜 끝내주게 잘해주시네요...... 완전 대만족하고 갑니다!
236075,7709818,"너무 바뻐서 따로 예약했는데

딜레이 없이 진행해주셔서

다행히 타이트한 스케줄이

오히려 널널해졌습니다.

생각보다 2배는 더 걸릴 줄 알았는데

빠르게 해주셔서 감사합니다",5,1,,,2019.11.15,kang****,전화문의,연세굿플란트치과의원,,false,"너무 바뻐서 따로 예약했는데

딜레이 없이 진행해주셔서

다행히 타이트한 스케줄이

오히려 널널해졌습니다.

생각보다 2배는 더 걸릴 줄 알았는데

빠르게 해주셔서 감사합니다"
236075,7709754,딸이 인터넷에서 많이 알아보고 가보라고 해서 방문했는데 참 좋네요... 이런거 잘 안남기는데 너무 친절하게 해주셔서 납깁니다...,5,1,,,2019.11.15,code****,전화문의,연세굿플란트치과의원,,false,딸이 인터넷에서 많이 알아보고 가보라고 해서 방문했는데 참 좋네요... 이런거 잘 안남기는데 너무 친절하게 해주셔서 납깁니다...
236075,7709799,저번에 상담받고 이번에 치료 받았어요~ 역시 상담 때랑 똑같이 시간 칼 같이 지켜주셔서 너무 좋았어요~~~~~!,5,1,,,2019.11.14,ksj_****,전화문의,연세굿플란트치과의원,,false,저번에 상담받고 이번에 치료 받았어요~ 역시 상담 때랑 똑같이 시간 칼 같이 지켜주셔서 너무 좋았어요~~~~~!
236075,7709713,동네에서 워낙 유명한 곳이라서 가봤는데 진짜 깔끔하게 필요한 부분만 치료해주시는 느낌입니다!,5,1,,,2019.11.14,kang****,전화문의,연세굿플란트치과의원,,false,동네에서 워낙 유명한 곳이라서 가봤는데 진짜 깔끔하게 필요한 부분만 치료해주시는 느낌입니다!
236075,7709777,아이 잘해주시는 곳이라고 맘카페에서 소개 받아서 왔는데 정말 너무 잘해주셔서 좋았네요,5,1,,,2019.11.12,kang****,전화문의,연세굿플란트치과의원,,false,아이 잘해주시는 곳이라고 맘카페에서 소개 받아서 왔는데 정말 너무 잘해주셔서 좋았네요
236075,7709648,이 동네에서는 진짜 최고 입니다 ㅋ 저희 가족 다 여기 다녀요~,5,1,,,2019.11.12,kang****,전화문의,연세굿플란트치과의원,,false,이 동네에서는 진짜 최고 입니다 ㅋ 저희 가족 다 여기 다녀요~
