bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,replyRegDate,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,resourceUrlList/1,resourceUrlList/2
223398,7768722,"데스크 직원분들도 친절하시고 진료봐주신 원장님도 꼼꼼하게 봐주셨어요.

어느쪽 이를 잘 관리해야 하는지 상세하게 설명해 주신점이 좋았네요",5,1,후기 감사합니다!!내년에도 검진 받으러 오세요^^,2019.11.23 11:06:02,,2019.11.22,dlrj****,"일반진료 예약(충치, 검진, 스켈링, 사랑니)",당산원치과의원,,false,"데스크 직원분들도 친절하시고 진료봐주신 원장님도 꼼꼼하게 봐주셨어요.

어느쪽 이를 잘 관리해야 하는지 상세하게 설명해 주신점이 좋았네요",,
223398,7741094,"왼쪽 어금니가 자꾸 붓고 아파서 들렀는데
사랑니가 나면서 계속 붓고 그랬네요..
지인들이 사랑니뽑으면 정신도 못차릴만큼
아프다고 하는 것을 많이봐서
겁도많고 뽑기전에 많이 무서웠는데
마취도 저도 모르는 새 끝나고
뽑을때 하나도 안아팠어요ㅋㅋ

주신 약 잘먹고
지금 4시간 정도 지났는데
딱히 아프거나 진통은 없고
볼이 부어있다는
느낌정도만 드는거보니
잘 뽑아주셨나봐요
술을 못먹는다는 점만 빼면
불편한 점은 거의 없네용
사랑니 안아프게 잘빼서 좋아요ㅋㅋ
아 그리고 의사선생님이랑 치생쌤?
들 친절해서 좋아요??",5,1,많이  안 아프셨다니  다행입니다~!! 약  잘  드시고  소독하러  오세요!^^,2019.11.21 11:28:23,,2019.11.20,s_pe****,"일반진료 예약(충치, 검진, 스켈링, 사랑니)",당산원치과의원,,false,"왼쪽 어금니가 자꾸 붓고 아파서 들렀는데
사랑니가 나면서 계속 붓고 그랬네요..
지인들이 사랑니뽑으면 정신도 못차릴만큼
아프다고 하는 것을 많이봐서
겁도많고 뽑기전에 많이 무서웠는데
마취도 저도 모르는 새 끝나고
뽑을때 하나도 안아팠어요ㅋㅋ

주신 약 잘먹고
지금 4시간 정도 지났는데
딱히 아프거나 진통은 없고
볼이 부어있다는
느낌정도만 드는거보니
잘 뽑아주셨나봐요
술을 못먹는다는 점만 빼면
불편한 점은 거의 없네용
사랑니 안아프게 잘빼서 좋아요ㅋㅋ
아 그리고 의사선생님이랑 치생쌤?
들 친절해서 좋아요??",,
223398,7627556,교정치과가 약간 거기서 거기(?)라는 인식이 강해서 그냥 집 가까운데 가야지 했는데ㅋㅋㅋㅋㅋ 엄마가 어디서 봤는지 여기 가보라고 하더라구요ㅋㅋ 그냥 한번 가서 상담이나 받아봐야지 했는데 오늘 교정 결정도 하고 나왔어요 다른데도 많이 상담받아 봤는데 여기는 원장님이 직접 너무 상세하게 알려주셔서 뭔가 믿음이 많이 가더라구요ㅋㅋ 주변에 친구들한테도 추천해야겠어요,5,1,소중한 리뷰 감사합니다^^~ 확실한 결과 약속 드립니다,2019.11.18 09:52:49,,2019.11.12,dbsw****,치아교정 예약,당산원치과의원,,false,교정치과가 약간 거기서 거기(?)라는 인식이 강해서 그냥 집 가까운데 가야지 했는데ㅋㅋㅋㅋㅋ 엄마가 어디서 봤는지 여기 가보라고 하더라구요ㅋㅋ 그냥 한번 가서 상담이나 받아봐야지 했는데 오늘 교정 결정도 하고 나왔어요 다른데도 많이 상담받아 봤는데 여기는 원장님이 직접 너무 상세하게 알려주셔서 뭔가 믿음이 많이 가더라구요ㅋㅋ 주변에 친구들한테도 추천해야겠어요,,
223398,7737454,"치아 사진과 함께 상세 설명해주셔서 믿음이 갑니다.
 
이제껏 치과 20년 다니면서 

치료와 칫솔질에 대해

왜, 어떻게 하는지를 자세히 듣지 못했지만,

쌤의 설명으로 잘 이해가 되었습니다. 

+과잉진료 하지 않으셔서 좋습니다.",5,1,이해가  잘 되셨다니  정말  다행입니다. 앞으로도  환자의  입장에서  생각하며  진료  하도록  노력하겠습니다 !^^,2019.11.21 10:00:52,,2019.11.09,e82j****,"일반진료 예약(충치, 검진, 스켈링, 사랑니)",당산원치과의원,,false,"치아 사진과 함께 상세 설명해주셔서 믿음이 갑니다.
 
이제껏 치과 20년 다니면서 

치료와 칫솔질에 대해

왜, 어떻게 하는지를 자세히 듣지 못했지만,

쌤의 설명으로 잘 이해가 되었습니다. 

+과잉진료 하지 않으셔서 좋습니다.",,
223398,7561850,하나도 아프지않고 너무나친절하셔서 치과에대한 안좋은기억을 싹봐꿔준곳입니다!!!진짜 인생치과..ㅜㅜㅜㅡ는 짱입니다,5,1,저희 치과를 찾아주셔서 감사합니다. 치료 잘 하도록하겠습니다 !! : ),2019.11.09 09:53:27,,2019.11.08,alfl****,"일반진료 예약(충치, 검진, 스켈링, 사랑니)",당산원치과의원,,false,하나도 아프지않고 너무나친절하셔서 치과에대한 안좋은기억을 싹봐꿔준곳입니다!!!진짜 인생치과..ㅜㅜㅜㅡ는 짱입니다,,
223398,7521083,"아래앞니 보철이 오래되고 보기싫어서 바꿔보려고 상담 갔어요. 
원장님이 솔질하게 설명을 잘해주셔서 감사했습니다. 
다음에는 잇몸치료 받으러 또 갈께요~",5,1,불편하실때 언제든 연락주세요 감사합니다^^,2019.11.05 11:00:16,,2019.11.04,kath****,"심미진료 예약(라미네이트, 크라운, 미백, 보톡스 등)",당산원치과의원,,false,"아래앞니 보철이 오래되고 보기싫어서 바꿔보려고 상담 갔어요. 
원장님이 솔질하게 설명을 잘해주셔서 감사했습니다. 
다음에는 잇몸치료 받으러 또 갈께요~",,
223398,7515465,"타 치과에서 전체교정 제안받아서 막상 시작하기 무서워서 여러곳 견적받고 있었는데요.
여기는 부분교정으로 가능하다고 하네요ㅎㅎ 제가 생각했던 비용의 거의 반값이여서
바로 시작하기로 하고 왔어요~ 추천드릴게요~",5,1,좋은 후기 감사합니다. 장치부착하실때 뵐게요^^,2019.11.05 10:59:48,,2019.11.04,yeon****,치아교정 예약,당산원치과의원,,false,"타 치과에서 전체교정 제안받아서 막상 시작하기 무서워서 여러곳 견적받고 있었는데요.
여기는 부분교정으로 가능하다고 하네요ㅎㅎ 제가 생각했던 비용의 거의 반값이여서
바로 시작하기로 하고 왔어요~ 추천드릴게요~",,
223398,7454071,"주변에 친구가 여기서 교정하고 있다고 잘한다고 해서 가봤는데요 
들어갈때부터 인테리어며 장비들이며.. 정말 좋아보이더라구요 상담도
원장님이 직접 상세하게 해주시고.. 받을때는 좋았는데 비용이 비싸지는 않을까
걱정이 되더라구요 근데 비용도 생각보다 합리적이여서 바로 진행하기로 하고
왔어요ㅎㅎ 추천드릴게요!",5,1,저희치과를 찾아주셔서 감사드립니다. 좋은결과 약속드릴게요^^,2019.11.04 12:58:11,,2019.10.31,lhj2****,치아교정 예약,당산원치과의원,,false,"주변에 친구가 여기서 교정하고 있다고 잘한다고 해서 가봤는데요 
들어갈때부터 인테리어며 장비들이며.. 정말 좋아보이더라구요 상담도
원장님이 직접 상세하게 해주시고.. 받을때는 좋았는데 비용이 비싸지는 않을까
걱정이 되더라구요 근데 비용도 생각보다 합리적이여서 바로 진행하기로 하고
왔어요ㅎㅎ 추천드릴게요!",,
223398,7439387,"클리피씨 교정 7개월 차인데 매우 만족스러워요. 교정하기 전엔 시간, 비용, 불편함 등등 교정을 해야하나 말아야 하나 고민이 많았는데, 클리피씨로 하니까 우선 미관상으로도 괜찮구 불편함도 걱정했던 것 보다 거의 없는 편이라서 괜한 걱정이었구나라고 생각하구 있어요.

한달에 한 번씩 방문하면 교정원장님이 직접 진료봐주시고 조정을 해주시는 데 정확하고 꼼꼼하게 봐주시는 교정기술은 물론이고, 친절하시기까지 해서 정말 감사드려요.

첨부된 사진은 제가 3월에 처음 교정했을 때 사진과 7개월이 지난 오늘 찍은 사진이에요.

대표원장님과 다른 직원분들께서도 잘 챙겨주셔서 항상 감사드립니다",5,1,정성스런  후기  너무  감사드려요! ^^교정 마무리까지  꼼꼼하게  봐드릴게요  예약날 뵐게요!^^,2019.10.30 12:36:05,https://naverbooking-phinf.pstatic.net/20191030_221/1572405332783bVMGq_JPEG/image.jpg,2019.10.30,ywro****,치아교정 예약,당산원치과의원,,false,"클리피씨 교정 7개월 차인데 매우 만족스러워요. 교정하기 전엔 시간, 비용, 불편함 등등 교정을 해야하나 말아야 하나 고민이 많았는데, 클리피씨로 하니까 우선 미관상으로도 괜찮구 불편함도 걱정했던 것 보다 거의 없는 편이라서 괜한 걱정이었구나라고 생각하구 있어요.

한달에 한 번씩 방문하면 교정원장님이 직접 진료봐주시고 조정을 해주시는 데 정확하고 꼼꼼하게 봐주시는 교정기술은 물론이고, 친절하시기까지 해서 정말 감사드려요.

첨부된 사진은 제가 3월에 처음 교정했을 때 사진과 7개월이 지난 오늘 찍은 사진이에요.

대표원장님과 다른 직원분들께서도 잘 챙겨주셔서 항상 감사드립니다",https://naverbooking-phinf.pstatic.net/20191030_297/1572405332836ygdQu_JPEG/image.jpg,
223398,7437287,아이가 손을 오래 빠는 탓에 앞니가 돌출이라서 상담 받으러 갔습니다. 어릴때 교정 이라 걱정스러워 몇군데서 상담을 받았는데 가장 현실적으로 설명해주신것 같아서 믿음이 갔습니다.  취학 후 일년 후쯤 권해주셔서 편히결정하고 나왔네요.  새로 생긴 곳이라 기대반 걱정반으로 방문했는데 과잉 진료없이 안내 잘 해주시는것 같아 후기남깁니다. 감사합니다.,5,1,후기  감사해요^^ 정기검진때  뵙겠습니다. ,2019.10.30 12:37:18,,2019.10.29,yuna****,치아교정 예약,당산원치과의원,,false,아이가 손을 오래 빠는 탓에 앞니가 돌출이라서 상담 받으러 갔습니다. 어릴때 교정 이라 걱정스러워 몇군데서 상담을 받았는데 가장 현실적으로 설명해주신것 같아서 믿음이 갔습니다.  취학 후 일년 후쯤 권해주셔서 편히결정하고 나왔네요.  새로 생긴 곳이라 기대반 걱정반으로 방문했는데 과잉 진료없이 안내 잘 해주시는것 같아 후기남깁니다. 감사합니다.,,
223398,7453910,"미국에 사는데 한국 잠깐 왔다가 미백받았어요. 시설도 너무 깨끗하고 좋고 간호사님들 원장님 모두 너무 친절하게 대해주셔서 편하게 받고 왔습니다. 

처음 방문이라 가자마자 연락처랑 이것저것 작성하고 간호사님이 안내해 주시는 곳에 앉았어요. 치아사진 찍고 누워있으니 원장님이 오셔서 제 치아 구석구석 보시고는 불편한건 없는지 치아상태도 봐주시면서 제가 걱정될만한 부분도 모두 알려주셨어요. 미백중 이시림이 생길수 있는 치아는 콕콕 찝어 주시면서 미백전에 다 케어해주시고 왜 시리는지도 친절하게 설명해주시기까지 ㅎㅎ(+손그림) 

미백중에는 불편한건 없는지 계속 확인해주시고 마지막에 갈때는 오래유지하는 방법까지 알려주셨어요. 다음에 한국오면 또 할려구요. 너무 예쁘게 미백해주셔서 감사합니다~~~^^",5,1,다음에도 또 들려주세요 감사합니다^^,2019.11.04 12:56:10,,2019.10.29,love****,"심미진료 예약(라미네이트, 크라운, 미백, 보톡스 등)",당산원치과의원,,false,"미국에 사는데 한국 잠깐 왔다가 미백받았어요. 시설도 너무 깨끗하고 좋고 간호사님들 원장님 모두 너무 친절하게 대해주셔서 편하게 받고 왔습니다. 

처음 방문이라 가자마자 연락처랑 이것저것 작성하고 간호사님이 안내해 주시는 곳에 앉았어요. 치아사진 찍고 누워있으니 원장님이 오셔서 제 치아 구석구석 보시고는 불편한건 없는지 치아상태도 봐주시면서 제가 걱정될만한 부분도 모두 알려주셨어요. 미백중 이시림이 생길수 있는 치아는 콕콕 찝어 주시면서 미백전에 다 케어해주시고 왜 시리는지도 친절하게 설명해주시기까지 ㅎㅎ(+손그림) 

미백중에는 불편한건 없는지 계속 확인해주시고 마지막에 갈때는 오래유지하는 방법까지 알려주셨어요. 다음에 한국오면 또 할려구요. 너무 예쁘게 미백해주셔서 감사합니다~~~^^",,
223398,7430294,"직장후배가 신경치료도 안아프게하고 사랑니도 잘뽑는다해서 방문했는데 당산역 1번인가 13번출구인가 나오면 스타벅스있고 kfc있는데 나오자마자 가까워서 좋았구여.

치과를 포함 모든 병원냄새를 워낙에싫어해서 가기를 꺼리는데 여기는 그런 약냄새도안나고 참 좋았던거같아요, 진료 들어가기전에 양치하는데도 화장실과 별개로 공간이있어서 좋았구요 거기도 비치된 치약이 펌핑치약이라 위생관련해서도 안심해도되겠다 싶더라구요 핸드워시도있고 좋았어요.

사진찍고나서는 원장님이 오목조목 알아듣기쉽게 설명해주셨고요 워낙에 겁도많고 엄살이 많은편이라 지인들이 신경치료는 아프다고 했었어서 많이쫄았거덩요 근데 하나도 안아프게 잘하고왔네여.. 마취할때도 마취한것도 모른채로 그냥 누워있다왔는데요 신기하네요 조금늦었는데 친절하게응대해주셔서감사해",5,1,후기감사드립니다 .사랑니 뽑으러 빨리오세요!!,2019.10.29 16:03:26,https://naverbooking-phinf.pstatic.net/20191029_278/1572331481498IBpAO_JPEG/image.jpg,2019.10.29,allt****,"일반진료 예약(충치, 검진, 스켈링, 사랑니)",당산원치과의원,,false,"직장후배가 신경치료도 안아프게하고 사랑니도 잘뽑는다해서 방문했는데 당산역 1번인가 13번출구인가 나오면 스타벅스있고 kfc있는데 나오자마자 가까워서 좋았구여.

치과를 포함 모든 병원냄새를 워낙에싫어해서 가기를 꺼리는데 여기는 그런 약냄새도안나고 참 좋았던거같아요, 진료 들어가기전에 양치하는데도 화장실과 별개로 공간이있어서 좋았구요 거기도 비치된 치약이 펌핑치약이라 위생관련해서도 안심해도되겠다 싶더라구요 핸드워시도있고 좋았어요.

사진찍고나서는 원장님이 오목조목 알아듣기쉽게 설명해주셨고요 워낙에 겁도많고 엄살이 많은편이라 지인들이 신경치료는 아프다고 했었어서 많이쫄았거덩요 근데 하나도 안아프게 잘하고왔네여.. 마취할때도 마취한것도 모른채로 그냥 누워있다왔는데요 신기하네요 조금늦었는데 친절하게응대해주셔서감사해",https://naverbooking-phinf.pstatic.net/20191029_56/1572331493327Caxmq_JPEG/image.jpg,
223398,7426567,"치과에 안좋은 기억만 있어서 
미루고미루다 방문했는데
왜 미뤘나 싶을정도로 넘 친절하시고 좋아요
스케일링받으러 간김에 진료도 봐주셨는데
사진까지 찍어서 직접 하나하나 설명해주시고
스케일링도 꼼꼼히 잘해주셔서 좋았어용",5,1,후기감사드려요!6개월 검진연락 드릴께요^^좋은하루 보내세요,2019.10.29 16:02:27,,2019.10.28,ajjs****,"일반진료 예약(충치, 검진, 스켈링, 사랑니)",당산원치과의원,,false,"치과에 안좋은 기억만 있어서 
미루고미루다 방문했는데
왜 미뤘나 싶을정도로 넘 친절하시고 좋아요
스케일링받으러 간김에 진료도 봐주셨는데
사진까지 찍어서 직접 하나하나 설명해주시고
스케일링도 꼼꼼히 잘해주셔서 좋았어용",,
223398,7424652,저녁에 오니까 조금 대기는 하더라고요.. 근데 의사선생님 마취주사가 진짜예술ㅋㅋㅋㅋㅋㅋㅋ,5,1,후기감사합니다!!약속날에 뵐께요^^,2019.10.29 16:00:47,,2019.10.28,tjwn****,"일반진료 예약(충치, 검진, 스켈링, 사랑니)",당산원치과의원,,false,저녁에 오니까 조금 대기는 하더라고요.. 근데 의사선생님 마취주사가 진짜예술ㅋㅋㅋㅋㅋㅋㅋ,,
223398,7551086,"친절하게설명도잘해주시구
차과진료 꼼꼼하게 잘받고온거같아요

다음에 또 진료하러갈일있음 방문할께요",4,1,후기 감사드립니다! 불편하실땐 언제든 찾아주세요^^,2019.11.09 09:55:11,,2019.10.29,dud1****,"일반진료 예약(충치, 검진, 스켈링, 사랑니)",당산원치과의원,,false,"친절하게설명도잘해주시구
차과진료 꼼꼼하게 잘받고온거같아요

다음에 또 진료하러갈일있음 방문할께요",,
223398,7418353,다른 치과에서 비용이 너무 비싸서 충치를 방치했는데요ㅠㅠㅠ 요즘 따라 통증이 너무 심해서 급하게 회사 주변에 있는 곳 찾다가 가게 됐네요.. 근데 생각보다 엄청 친절하시고 통증도 별로 없이 치료도 금방 끝난 것 같아요ㅋㅋㅋ 사실 회사에 늦게간다고 말하고 나왔어서 좀 걸릴 줄 알았는데 생각보다 정말 빨리 끝나더라구요.. 뭘 씌워야 한다고 하셔서 여기서 싹 다 마무리할려구요ㅎㅎ 만족합니다~,5,1,저희 치과를 찾아주셔서 대단히 감사드립니다ㅠㅠ 치료 잘 마무리하도록 하겠습니다 ^^,2019.10.28 18:07:53,,2019.10.28,wonh****,"일반진료 예약(충치, 검진, 스켈링, 사랑니)",당산원치과의원,,false,다른 치과에서 비용이 너무 비싸서 충치를 방치했는데요ㅠㅠㅠ 요즘 따라 통증이 너무 심해서 급하게 회사 주변에 있는 곳 찾다가 가게 됐네요.. 근데 생각보다 엄청 친절하시고 통증도 별로 없이 치료도 금방 끝난 것 같아요ㅋㅋㅋ 사실 회사에 늦게간다고 말하고 나왔어서 좀 걸릴 줄 알았는데 생각보다 정말 빨리 끝나더라구요.. 뭘 씌워야 한다고 하셔서 여기서 싹 다 마무리할려구요ㅎㅎ 만족합니다~,,
223398,7415911,"진료 후에 지르코니아 크라운 비용문의하는 중에 ""이벤트진행중인거 같은데 할인적용된가격인가요?""  문의하니까  ""이벤트 지금 안하고 있는데 00만원까지는 해드릴게요 더는 안돼요."" 표정도 찡그리면서 얘기하더군요. 원래 상담역할이 업무인데 문의했다고 그런식으로 답변을 하고, 안하는 이벤트는 홈페이지며 블로그며 엘리베이터 1층에 왜 붙어있는지 금액안내만 하면 환자는 질문없이 안내된 금액 지불해야하는 건가요?  또 ""비용때문에 병원옮기신다고 하면 저희도 어쩔 수는 없구요."" 이말도 아주 불쾌했습니다. 진료받은것은 만족해서 그병원에서 진행하려고 다음날 가서 문의드린거였습니다. 안갈거였으면 뭐하러 가서 문의를 하겠습니까 한번끝나는 진료도 아니고 갈때마다 불쾌할거 같아서 병원 옮겼습니다.(진료는 친절하고 좋았습니다.)",1,1,먼저 문의주신 내용에 혼선과 불편함을 드려 죄송합니다. 부족한 부분은앞으로 개선할 수 있도록 노력하겠습니다. 고객님의 소중한 리뷰 감사드립니다.,2019.10.28 14:54:05,https://naverbooking-phinf.pstatic.net/20191028_125/1572239711088EAYRB_PNG/%B4%E7%BB%EA%BF%F8%C4%A1%B0%FA.PNG,2019.10.23,zina****,"일반진료 예약(충치, 검진, 스켈링, 사랑니)",당산원치과의원,,false,"진료 후에 지르코니아 크라운 비용문의하는 중에 ""이벤트진행중인거 같은데 할인적용된가격인가요?""  문의하니까  ""이벤트 지금 안하고 있는데 00만원까지는 해드릴게요 더는 안돼요."" 표정도 찡그리면서 얘기하더군요. 원래 상담역할이 업무인데 문의했다고 그런식으로 답변을 하고, 안하는 이벤트는 홈페이지며 블로그며 엘리베이터 1층에 왜 붙어있는지 금액안내만 하면 환자는 질문없이 안내된 금액 지불해야하는 건가요?  또 ""비용때문에 병원옮기신다고 하면 저희도 어쩔 수는 없구요."" 이말도 아주 불쾌했습니다. 진료받은것은 만족해서 그병원에서 진행하려고 다음날 가서 문의드린거였습니다. 안갈거였으면 뭐하러 가서 문의를 하겠습니까 한번끝나는 진료도 아니고 갈때마다 불쾌할거 같아서 병원 옮겼습니다.(진료는 친절하고 좋았습니다.)",https://naverbooking-phinf.pstatic.net/20191028_165/1572239711786q3meu_JPEG/%B4%E7%BB%EA%BF%F8%C4%A1%B0%FA%C0%CC%BA%A5%C6%AE.jpg,https://naverbooking-phinf.pstatic.net/20191028_62/1572239711445m0Ono_PNG/%B4%E7%BB%EA%BF%F8%C4%A1%B0%FA%BA%ED%B7%CE%B1%D7.PNG
223398,7352220,친절하고 자세한 상담부터 꼼꼼한 진료까지 받고 왔습니다.,5,1,감사합니다!!!약속일에 뵈요^^,2019.10.24 14:34:08,,2019.10.23,kyjm****,"일반진료 예약(충치, 검진, 스켈링, 사랑니)",당산원치과의원,,false,친절하고 자세한 상담부터 꼼꼼한 진료까지 받고 왔습니다.,,
223398,7317633,사촌이 여기서 설측교정? 그거 한다고 추천하길래.. 속는셈치고 상담만 받아봐야지 하고 방문했었어요.. 근데 바로 결정까지 하고 왔네요ㅎ; 여자원장님께서 정말 친절하고 설명해주시고 제 치아 상태와 교정의 목적까지 확실하게 알려주세요ㅋㅋ 거기다가 비용까지 저렴한 편이라서 바로 결정하고 왔어요ㅋㅋㅋ,5,1,후기감사합니다  주의사항  잘  지켜주시고  다음번  예약날  뵙겠습니다!!^^,2019.10.21 14:04:12,,2019.10.21,joom****,치아교정 예약,당산원치과의원,,false,사촌이 여기서 설측교정? 그거 한다고 추천하길래.. 속는셈치고 상담만 받아봐야지 하고 방문했었어요.. 근데 바로 결정까지 하고 왔네요ㅎ; 여자원장님께서 정말 친절하고 설명해주시고 제 치아 상태와 교정의 목적까지 확실하게 알려주세요ㅋㅋ 거기다가 비용까지 저렴한 편이라서 바로 결정하고 왔어요ㅋㅋㅋ,,
223398,7301174,"처음에는 그냥 토요일에도 진료하는 집 가까운 병원이라서 가게됐는데
인테리어도 깨끗하고 장비도 좋아보여서 왠지 믿음이 가더라구요ㅋㅋㅋ
무엇보다도 직원분들도 선생님도 너무 친절하시고 아프지만 최대한 아프지않게 신경써주셔서
너무 기분좋게 치료받을수있었어요!
감사합니다 :)",5,1,다행이에요  ~~!!다음번  잇몸  치료때도  더  신경써서  봐드리도록할게요!!^^,2019.10.21 14:02:54,,2019.10.19,zmin****,"일반진료 예약(충치, 검진, 스켈링, 사랑니)",당산원치과의원,,false,"처음에는 그냥 토요일에도 진료하는 집 가까운 병원이라서 가게됐는데
인테리어도 깨끗하고 장비도 좋아보여서 왠지 믿음이 가더라구요ㅋㅋㅋ
무엇보다도 직원분들도 선생님도 너무 친절하시고 아프지만 최대한 아프지않게 신경써주셔서
너무 기분좋게 치료받을수있었어요!
감사합니다 :)",,
223398,7156116,회사지인이 교정 추천해줘서 상담받았습니다. 강남과 다르게 치과의사가 직접 상세하게 설명해주는게 좋았습니다. 진단들어갔을때 비슷한증상들 비교해주는게 너무 좋았구요. 역이랑 회사에서 가깝고 해서 진행하기로 결정 했습니다. 일년 반정도 계획해주셨는데 앞으로 잘 부탁드립니다,5,1,감사합니다^^진료일에 뵙겠습니당!!!,2019.10.11 10:03:42,,2019.10.08,swi0****,"일반진료 예약(충치, 검진, 스켈링, 사랑니)",당산원치과의원,,false,회사지인이 교정 추천해줘서 상담받았습니다. 강남과 다르게 치과의사가 직접 상세하게 설명해주는게 좋았습니다. 진단들어갔을때 비슷한증상들 비교해주는게 너무 좋았구요. 역이랑 회사에서 가깝고 해서 진행하기로 결정 했습니다. 일년 반정도 계획해주셨는데 앞으로 잘 부탁드립니다,,
223398,6960804,오늘 교정장치 뗐어요!! 그동안ㅜㅜ 밥먹기도힘들도 불편했던 생활 꾹 참고 견뎌왔는데 말도안되게 쫙펴진 치열을보고 희열을 느꼈습니닼ㅋㅋㅋㅋㅋ(주변에서 뭔가 이뻐진거 같다.. 뭔가 달라졌다는 소리 많이 들음요ㅋㅋ)긴시간동안 계속 응원해주고 제 치아를 챙겨주신 원장님 너무 감사드려요!!!,5,1,그동안 고생많으셨어요! 불편하신점 생기면 언제든 연락주세요!,2019.09.27 10:24:42,,2019.09.26,suhy****,치아교정 예약,당산원치과의원,,false,오늘 교정장치 뗐어요!! 그동안ㅜㅜ 밥먹기도힘들도 불편했던 생활 꾹 참고 견뎌왔는데 말도안되게 쫙펴진 치열을보고 희열을 느꼈습니닼ㅋㅋㅋㅋㅋ(주변에서 뭔가 이뻐진거 같다.. 뭔가 달라졌다는 소리 많이 들음요ㅋㅋ)긴시간동안 계속 응원해주고 제 치아를 챙겨주신 원장님 너무 감사드려요!!!,,
223398,6893066,"사랑니빼로와서 제가 충치가 많이있는걸 처음 알았어요. 6개나왔는데 우선 치료가 필요한 부분부터 딱 짚어주시고
레진으로 금액많이 안나오게 할수있는부분도 있다고 친절하게 말씀해주셨네요. 병원이 아닌 카페에 온듯한 느낌을 받았네요
추천함",5,1,좋은 후기 감사드립니다 ^^ 환절기 건강유의하시고 다음진료때 뵙겠습니다!!,2019.09.23 11:36:18,,2019.09.21,mamm****,"일반진료 예약(충치, 검진, 스켈링, 사랑니)",당산원치과의원,,false,"사랑니빼로와서 제가 충치가 많이있는걸 처음 알았어요. 6개나왔는데 우선 치료가 필요한 부분부터 딱 짚어주시고
레진으로 금액많이 안나오게 할수있는부분도 있다고 친절하게 말씀해주셨네요. 병원이 아닌 카페에 온듯한 느낌을 받았네요
추천함",,
