bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,replyRegDate,resourceUrlList,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text
180127,7558284,다른 치과에서 이시림으로 2번이나 방문했는데도 발견하지 못한 충치를 꼼꼼하게 봐주시고 아프지 않게 매우 잘 치료해 주셨습니다. 궁금한 사항에 대해서도 친절하게 설명해주셨습니다. 가격도 합리적이에요~^^집근처인데 이제야 발견했네요~!!정말 찐입니다~^^ 많은 분들께 추천드려요~~,5,1,시린 통증이 해결되셨다니 너무 다행입니다! 친절한 리뷰도 너무 감사드리구요~앞으로 남은 치료도 잘 도와드리겠습니다~ ^^,2019.11.08 11:45:23,,2019.11.07,sunl****,충치치료,하늘사랑치과의원,,false,다른 치과에서 이시림으로 2번이나 방문했는데도 발견하지 못한 충치를 꼼꼼하게 봐주시고 아프지 않게 매우 잘 치료해 주셨습니다. 궁금한 사항에 대해서도 친절하게 설명해주셨습니다. 가격도 합리적이에요~^^집근처인데 이제야 발견했네요~!!정말 찐입니다~^^ 많은 분들께 추천드려요~~
180127,7370678,"스케일링 너무 깔끔하게 잘해주시고, 의사 선생님도 항상 친절하시고 진료도 잘 해주세요!",5,1,저희 치위생사 선생님들이 엄청 꼼꼼하시죠^^! 항상 친절하고 바른 치과가 되도록 노력하겠습니다. 후기 감사합니다^^,2019.11.01 11:12:25,,2019.10.23,suju****,스케일링,하늘사랑치과의원,,false,"스케일링 너무 깔끔하게 잘해주시고, 의사 선생님도 항상 친절하시고 진료도 잘 해주세요!"
180127,7354700,레진 치료 필요해서 갔는데 아직 괜찮다고 해서 스켈링만 받고 왔어요~과잉진료도 없구 스케일링 해주시는분도 친절하시고 인상좋은 병원이었어요  다음에도 이상 생기면 여기로 가야겠어요,5,1,"저희 원장님이 꼭 필요한 치료만 권해드리기로 유명한 분이시죠^^ 좋은 기억 으로 남으셨다니 다행입니다. 후기 감사드리구요, 또 이상 있으시면 들러주세요^^",2019.11.01 11:11:11,,2019.10.23,view****,충치치료,하늘사랑치과의원,,false,레진 치료 필요해서 갔는데 아직 괜찮다고 해서 스켈링만 받고 왔어요~과잉진료도 없구 스케일링 해주시는분도 친절하시고 인상좋은 병원이었어요  다음에도 이상 생기면 여기로 가야겠어요
180127,6775214,꼼꼼하고 친절하게 해주셔서 만족합니다~ 대기시간도 없었고 무엇보다 스케일링할때 오래 입을 벌리고 있다보니 힘든 적이 많았는데 여기선 정말 편하게 잘 받았어요 감사합니다,5,1,편안하게 진료받으셨다니 다행이네요 ^^ 내년에 스케일링 받으러 또 들러주세요~ 후기 감사합니다 ^^,2019.10.02 16:28:14,,2019.09.10,suji****,스케일링,하늘사랑치과의원,,false,꼼꼼하고 친절하게 해주셔서 만족합니다~ 대기시간도 없었고 무엇보다 스케일링할때 오래 입을 벌리고 있다보니 힘든 적이 많았는데 여기선 정말 편하게 잘 받았어요 감사합니다
180127,6805281,"사랑니 발치와 충치치료 교정때문에 갔었어요
너무 친절한 간호사 선생님들과 의사선생님덕에 편안하게 검사 잘 받고 왔습니다^^

상담해주신 상담선생님 너무 예쁘신데 설명도 알아듣게 어찌나 잘해주시던지 감사했습니다^^",5,1,이렇게 후기까지 작성해주시다니 감동입니다.. ㅠㅠ 얼른 치료하러 내원해 주세요 ^^,2019.10.02 16:29:17,,2019.09.07,yuna****,사랑니발치,하늘사랑치과의원,,false,"사랑니 발치와 충치치료 교정때문에 갔었어요
너무 친절한 간호사 선생님들과 의사선생님덕에 편안하게 검사 잘 받고 왔습니다^^

상담해주신 상담선생님 너무 예쁘신데 설명도 알아듣게 어찌나 잘해주시던지 감사했습니다^^"
180127,6683889,"다들 너무 친절하시고 설명 자세히 해주셔서 좋았습니다. 스케일링도 하나도 안 아팠어요~

치료 예약하려고 했는데 갑자기 입술에 포진이 생겼네요 ㅜㅜ 나으면 예약할게요",5,1,아이고 포진이 생기셨군요 ㅠㅠ 얼른 나으셔서 치료 받으셨으면 좋겠네요 ㅠㅠ 미루면 안되는데.. 나으시면 연락주세요^^ 안아프셨다니 다행이네요^^ 후기 감사해요 ^^,2019.09.04 10:31:36,,2019.08.29,hunt****,스케일링,하늘사랑치과의원,,false,"다들 너무 친절하시고 설명 자세히 해주셔서 좋았습니다. 스케일링도 하나도 안 아팠어요~

치료 예약하려고 했는데 갑자기 입술에 포진이 생겼네요 ㅜㅜ 나으면 예약할게요"
180127,6489928,항상 친절하셔요 ♥,5,1,언제 이렇게 후기를 또 ㅎㅎㅎ 늘 밝게 웃으시는 미소가 떠오르네요! 정기검진 때 뵈어요 후기 감사합니다 ^^,2019.09.03 15:00:08,,2019.08.20,like****,충치치료,하늘사랑치과의원,,false,항상 친절하셔요 ♥
180127,6160932,짱짱친절하구 맘에들구 화장실도 깨끗하고 가깝구 의사선생님두 좋아욘♥,5,1,입구 바로 옆 화장실! 너무 가깝죠 ㅎㅎ 물리치료 받으러 또 오세요! 후기 감사드려욥 ^^,2019.08.05 12:32:13,,2019.08.03,dmsq****,턱관절진료,하늘사랑치과의원,,false,짱짱친절하구 맘에들구 화장실도 깨끗하고 가깝구 의사선생님두 좋아욘♥
180127,6090643,"항상 갈때마다 친절하네요.
예약시간 맞쳐가면 기다리지 않고 진료 받을 수 있어 좋아요",5,1,최대한 예약하신 시간을 맞춰드리려고 많은 노력을 하고 있답니다. 후기 감사합니다 ^^ ,2019.08.05 12:30:22,,2019.07.31,eunb****,충치치료,하늘사랑치과의원,,false,"항상 갈때마다 친절하네요.
예약시간 맞쳐가면 기다리지 않고 진료 받을 수 있어 좋아요"
180127,5871515,치위생사분들이 다 친절하셔서 좋았어요,4,1,좋으셨다니 다행입니다~ 후기까지 남겨 주시고 감사합니다^^ 좋은 하루 보내세요^^!,2019.07.19 11:00:51,,2019.07.16,uegi****,스케일링,하늘사랑치과의원,,false,치위생사분들이 다 친절하셔서 좋았어요
