bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text
232811,7747418,친절하시고 시설도 좋고 안아프게해주셔서 만족했습니다. 앞으로 여기 치과로 다니려구요.,5,1,,,2019.11.20,kang****,온아치과 광진점,온아치과의원,,false,친절하시고 시설도 좋고 안아프게해주셔서 만족했습니다. 앞으로 여기 치과로 다니려구요.
232811,7533769,"조아요 !! 완전친절하시고 구강외과??전문의선생님이신데다가 군더더기없고 알아듣기쉬운설명 +편안한 분위기
새건물이라그런지 핵깔끔

치과 자주 다녀본사람들은 아실겁니다.....
홍보가 아니고 ㄹㅇ 안갈 이유가없음....
꼭 가세요..2번가세요..",5,1,,,2019.11.05,spdl****,온아치과 광진점,온아치과의원,,false,"조아요 !! 완전친절하시고 구강외과??전문의선생님이신데다가 군더더기없고 알아듣기쉬운설명 +편안한 분위기
새건물이라그런지 핵깔끔

치과 자주 다녀본사람들은 아실겁니다.....
홍보가 아니고 ㄹㅇ 안갈 이유가없음....
꼭 가세요..2번가세요.."
232811,7615354,"사랑니를 빼러 갔습니다. 
원래 다니던 치과가 있었는데 그 곳에서는 수술이 불가하다하여 지인 소개로 방문하게 됐습니다. 30대 직장인이라 거리가 조금 멀긴 했지만 길가에 위치해서 찾아가는 것엔 전혀 문제가 없었습니다. 게다가 야간 진료 운영시간도 많아서 시간에 대한 부담도 없어서 좋았습니다. 
게다가 최신식 장비로 검사한 이후에 원장님께서 그 결과를 바탕으로 차근차근 설명해주셨습니다. 광고 콘티를 보듯 쉽게 이해할 수 있어서 일차적으로 안심이 되었었습니다. 
본격적으로 입을 벌리고 수술이 시작되었는데 미술관 도슨트가 전시 설명을 해주듯이 한 과정 한 과정 너무 이해하기 쉽게 안내를 주셔서 이 뽑는 여행을 가이드와 함께 떠나는 기분이랄까요...
원장님, 다른 모든 분들도 넘 친절하고 전문적이셔서 강추합니다!!",5,1,,,2019.10.24,ktr4****,온아치과 광진점,온아치과의원,,false,"사랑니를 빼러 갔습니다. 
원래 다니던 치과가 있었는데 그 곳에서는 수술이 불가하다하여 지인 소개로 방문하게 됐습니다. 30대 직장인이라 거리가 조금 멀긴 했지만 길가에 위치해서 찾아가는 것엔 전혀 문제가 없었습니다. 게다가 야간 진료 운영시간도 많아서 시간에 대한 부담도 없어서 좋았습니다. 
게다가 최신식 장비로 검사한 이후에 원장님께서 그 결과를 바탕으로 차근차근 설명해주셨습니다. 광고 콘티를 보듯 쉽게 이해할 수 있어서 일차적으로 안심이 되었었습니다. 
본격적으로 입을 벌리고 수술이 시작되었는데 미술관 도슨트가 전시 설명을 해주듯이 한 과정 한 과정 너무 이해하기 쉽게 안내를 주셔서 이 뽑는 여행을 가이드와 함께 떠나는 기분이랄까요...
원장님, 다른 모든 분들도 넘 친절하고 전문적이셔서 강추합니다!!"
232811,7185311,"일단 넓고 깨끗해서 좋았어요~ 그리고 모든 분들이 친절하셨구요 ㅋ 계속 웃는 얼굴로 말걸어주시고 의사선생님께서는 처음 뵙겠다며 명함주시면서 허리숙여 인사하시는데 몸둘바 모르겠는 반, 당황스러움 반 ㅋㅋ치위생사선생님도 너무 친절하셨구요 ㅋㅋ
스케일링받았는데 다 받고 잇몸마사지도 해주고 제가 보는 앞에서 진료기구도 새로 여는 것도 신뢰가 가더라구요~
네이버에서 예약되서 편해서 간거였는데 너무 좋은 치과 알게된거같아요~ ㅋㅋ 원래 예약해도 기다리는제 여기는 예약시간도 딱 맞춰서 진료받을수있었어요~
치과 진짜 싫은 곳인데 ㅜㅜㅋㅋ 자주 가고싶진 않지만ㅜㅜ 다음에 치료받을 일 있으면 꼭 갈게요~ㅋㅋ",5,1,,,2019.10.11,kcg2****,온아치과 광진점,온아치과의원,,false,"일단 넓고 깨끗해서 좋았어요~ 그리고 모든 분들이 친절하셨구요 ㅋ 계속 웃는 얼굴로 말걸어주시고 의사선생님께서는 처음 뵙겠다며 명함주시면서 허리숙여 인사하시는데 몸둘바 모르겠는 반, 당황스러움 반 ㅋㅋ치위생사선생님도 너무 친절하셨구요 ㅋㅋ
스케일링받았는데 다 받고 잇몸마사지도 해주고 제가 보는 앞에서 진료기구도 새로 여는 것도 신뢰가 가더라구요~
네이버에서 예약되서 편해서 간거였는데 너무 좋은 치과 알게된거같아요~ ㅋㅋ 원래 예약해도 기다리는제 여기는 예약시간도 딱 맞춰서 진료받을수있었어요~
치과 진짜 싫은 곳인데 ㅜㅜㅋㅋ 자주 가고싶진 않지만ㅜㅜ 다음에 치료받을 일 있으면 꼭 갈게요~ㅋㅋ"
232811,7024195,"잇몸이 너무 아파서 급하게 예약하고 갔는데 덕분에 많이 나아졌어요. 시설도 정말 깔끔하고 좋았고 원장님을 비롯한 간호원 분들, 치위생사 분들 다 너무 친절하셨어요ㅠㅠ감사합니다!",5,1,,,2019.09.30,ekb_****,온아치과 광진점,온아치과의원,,false,"잇몸이 너무 아파서 급하게 예약하고 갔는데 덕분에 많이 나아졌어요. 시설도 정말 깔끔하고 좋았고 원장님을 비롯한 간호원 분들, 치위생사 분들 다 너무 친절하셨어요ㅠㅠ감사합니다!"
232811,6975423,"늦은 시간에도 친절히 안내해주시고
제 입장에서 상담해주고 좋았습니다",5,1,,,2019.09.26,sior****,온아치과 광진점,온아치과의원,,false,"늦은 시간에도 친절히 안내해주시고
제 입장에서 상담해주고 좋았습니다"
232811,6749996,친절하게 설명해주시고 가격도 합리적이라 좋았어요,5,1,,,2019.09.07,pale****,온아치과 광진점,온아치과의원,,false,친절하게 설명해주시고 가격도 합리적이라 좋았어요
232811,6741764,친절한 진료와 서비스 감사합니다~,5,1,,,2019.09.07,ksy3****,온아치과 광진점,온아치과의원,,false,친절한 진료와 서비스 감사합니다~
232811,6720164,설명도 자세히 해주시고 계시는 분들 모두 정말 친절하십니다.,5,1,,,2019.09.06,rn00****,온아치과 광진점,온아치과의원,,false,설명도 자세히 해주시고 계시는 분들 모두 정말 친절하십니다.
232811,6569210,치과가 새로 생겨서 가봤는데 너무 깨끗하고 친절한 서비스에 감동했습니다~~^^ 동네에서 제일 괜찮은 치과입니다!!!,5,1,,,2019.08.26,juli****,온아치과 광진점,온아치과의원,,false,치과가 새로 생겨서 가봤는데 너무 깨끗하고 친절한 서비스에 감동했습니다~~^^ 동네에서 제일 괜찮은 치과입니다!!!
