bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text
188587,3561442,"이번에 충치 치료랑 스켈링 받았습니다. 
솔직히 네이버 리뷰랑 블로그 솔직히 다 못믿겠더라구요.. 다 똑같겠거니 싶었거든요... 
그래서 치과 블로그 돌아다니면서 이쁜 선생님들 계신곳으로 찾아갔는데..
헐... 미모가 ㄹㅇ ㅎㄷㄷ
그런데!! 가장 중요한건!!! 치료까지 너무너무 최고이시더라구요!!!

이 치과 정말 ㄹㅇ 강추합니다!!",5,1,,,2018.11.28,wooj****,서울라인치과 예약,서울라인치과의원,,false,"이번에 충치 치료랑 스켈링 받았습니다. 
솔직히 네이버 리뷰랑 블로그 솔직히 다 못믿겠더라구요.. 다 똑같겠거니 싶었거든요... 
그래서 치과 블로그 돌아다니면서 이쁜 선생님들 계신곳으로 찾아갔는데..
헐... 미모가 ㄹㅇ ㅎㄷㄷ
그런데!! 가장 중요한건!!! 치료까지 너무너무 최고이시더라구요!!!

이 치과 정말 ㄹㅇ 강추합니다!!"
188587,3519838,"합리적인 가격에 진료도 꼼꼼하게 봐주시고 ASMR을 듣고 있는 것 같았답니다.환자 연령층이 주로 성인분들이라 동네치과에서 흔히 듣던 비명소리가 안들려서 참 좋았답니다.아 물론 비명을 지를 수 없을 정도로 안아프게 진료하세요.마취도 무통마취랍니다.너무 평화로워서 깜빡 잠들뻔했지만 치과에서 입벌리고 잘 수는 없잖아요.그래서 간신히 정신 차렸답니다.명동에 갈 일이 생겼는데 치과에 가야한다거나 근처에서 근무하시는데 명동인만큼 너무 비싸지않을까,,,걱정되시는 분들은 이곳을 이용해보세요!^0^최고최고~",5,1,,,2018.11.22,sooy****,서울라인치과 예약,서울라인치과의원,,false,"합리적인 가격에 진료도 꼼꼼하게 봐주시고 ASMR을 듣고 있는 것 같았답니다.환자 연령층이 주로 성인분들이라 동네치과에서 흔히 듣던 비명소리가 안들려서 참 좋았답니다.아 물론 비명을 지를 수 없을 정도로 안아프게 진료하세요.마취도 무통마취랍니다.너무 평화로워서 깜빡 잠들뻔했지만 치과에서 입벌리고 잘 수는 없잖아요.그래서 간신히 정신 차렸답니다.명동에 갈 일이 생겼는데 치과에 가야한다거나 근처에서 근무하시는데 명동인만큼 너무 비싸지않을까,,,걱정되시는 분들은 이곳을 이용해보세요!^0^최고최고~"
188587,3515383,대기시간도 짧고 직원분들도 친절하고 좋아요,5,1,,,2018.11.21,dh92****,서울라인치과 예약,서울라인치과의원,,false,대기시간도 짧고 직원분들도 친절하고 좋아요
188587,3514692,롯데본점 사원입니다. 롯데건물에만 치과가 3개여서 고민하다가 동료들의 추천으로 방문했는데 안아프게 치료 잘 받았습니다. 백화점 내에 있어서인지 직원분들도 모두 친절하시고 시설도 매우 깨끗하네요. 저도 별5개로 추천합니다~,5,1,,,2018.11.20,good****,서울라인치과 예약,서울라인치과의원,,false,롯데본점 사원입니다. 롯데건물에만 치과가 3개여서 고민하다가 동료들의 추천으로 방문했는데 안아프게 치료 잘 받았습니다. 백화점 내에 있어서인지 직원분들도 모두 친절하시고 시설도 매우 깨끗하네요. 저도 별5개로 추천합니다~
188587,3501405,깔끔하고 고급스러워서 좋았어요~ 애비뉴엘이라서 많이 비쌀까봐 걱정했는데 그렇진 않더라구요~ 충치 사진 하나하나 찍어서 보여주시고 설명해주시니까 믿음이 가네요^^,5,1,,,2018.11.19,soco****,서울라인치과 예약,서울라인치과의원,,false,깔끔하고 고급스러워서 좋았어요~ 애비뉴엘이라서 많이 비쌀까봐 걱정했는데 그렇진 않더라구요~ 충치 사진 하나하나 찍어서 보여주시고 설명해주시니까 믿음이 가네요^^
188587,3474983,불편함없이 잘 받고 갑니다. 실장님 너무 친절하세요.,5,1,,,2018.11.16,3627****,서울라인치과 예약,서울라인치과의원,,false,불편함없이 잘 받고 갑니다. 실장님 너무 친절하세요.
188587,3444738,"뭐먹다가 앞니가 깨져서 급하게 갔었는데..
간단히 떼울수있다고 하셔서 떼우고 왔습니다ㅜ
치과는 평소에 무서워서 잘 못가는데..다행히 원장님이 친절하게 설명도 잘해주시고 티안나게 해주셔서 너무 만족해요..감사합니당",5,1,,,2018.11.10,yyh8****,서울라인치과 예약,서울라인치과의원,,false,"뭐먹다가 앞니가 깨져서 급하게 갔었는데..
간단히 떼울수있다고 하셔서 떼우고 왔습니다ㅜ
치과는 평소에 무서워서 잘 못가는데..다행히 원장님이 친절하게 설명도 잘해주시고 티안나게 해주셔서 너무 만족해요..감사합니당"
188587,3415953,"사랑니 빼러 방문했는데 아무리 무통주사라 해도 주사니까 아플줄 알았는데 
바늘이 들어간 것도 느끼지 못할만큼 아프지 않아서 신기했어요 @_@
이 뽑을때 통증도 없고!! 원장님 실력 인정 ㅋ_ㅋ
또 치료 받을일 있으면 여기로 가야겠네요 !!!",5,1,,,2018.11.07,tink****,서울라인치과 예약,서울라인치과의원,,false,"사랑니 빼러 방문했는데 아무리 무통주사라 해도 주사니까 아플줄 알았는데 
바늘이 들어간 것도 느끼지 못할만큼 아프지 않아서 신기했어요 @_@
이 뽑을때 통증도 없고!! 원장님 실력 인정 ㅋ_ㅋ
또 치료 받을일 있으면 여기로 가야겠네요 !!!"
188587,3380113,치료비용이 겁나서 치과 못갔는데 급한 치료와 조금 덜 급한 치료로 나눠서 설명해 주셔서 좋았어요. 급하지 않은 충치는 정기적으로 봐주신다고하니 안심이 되네요. 치료도 안아프게 해주셔서 감사해요~ 직장 동료들한테 추천했어요~~찾아가면 잘해주세요^^,5,1,,,2018.11.02,choi****,서울라인치과 예약,서울라인치과의원,,false,치료비용이 겁나서 치과 못갔는데 급한 치료와 조금 덜 급한 치료로 나눠서 설명해 주셔서 좋았어요. 급하지 않은 충치는 정기적으로 봐주신다고하니 안심이 되네요. 치료도 안아프게 해주셔서 감사해요~ 직장 동료들한테 추천했어요~~찾아가면 잘해주세요^^
188587,3380130,"백화점에서 밥먹다가 금니 떨어진거 붙이러 갔음
잘 붙여주셨음",5,1,,https://naverbooking-phinf.pstatic.net/20181102_10/1541142181950MOrR6_JPEG/image.jpg,2018.11.01,akff****,서울라인치과 예약,서울라인치과의원,,false,"백화점에서 밥먹다가 금니 떨어진거 붙이러 갔음
잘 붙여주셨음"
