bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,replyRegDate
195424,7099286,사실 치과치료 아프지 않은데 겁이 많아서 스케일링만 받아도 ㄷㄷ했었구만 옆에서 정말 친절하게 진정시켜주시고 물어봐주시니까 좋았어요 :) 상담도 친절하시고 집 근처라 편하고 기분좋게 다닐듯 합니다!,5,1,,,2019.10.05,tedd****,플란트리치과 간편 진료예약,플란트리치과의원,,false,사실 치과치료 아프지 않은데 겁이 많아서 스케일링만 받아도 ㄷㄷ했었구만 옆에서 정말 친절하게 진정시켜주시고 물어봐주시니까 좋았어요 :) 상담도 친절하시고 집 근처라 편하고 기분좋게 다닐듯 합니다!,
195424,6866338,"간호사님과 원장님이 매우 친절하게 대해주셔서 너무 치료 잘 받고 왔습니다.
사랑니 발치하면 무섭게 생각했었는데 발치 후에도 아프지 않고 일상생활에 지장 없이 잘 지낼 수 있었어요
감사합니다 ^^!!
안내 해주시는 분들도 너무 친절하십니다(예쁘세요)",5,1,김**님 방문 감사드립니다. 감사하게도 잘 도와주셔서 어렵지 않게 치료할 수 있었습니다. 남은 치료 잘 받으시고 불편하실 때 언제든지 연락주세요 고맙습니다^^.,,2019.09.17,oneu****,플란트리치과 간편 진료예약,플란트리치과의원,,false,"간호사님과 원장님이 매우 친절하게 대해주셔서 너무 치료 잘 받고 왔습니다.
사랑니 발치하면 무섭게 생각했었는데 발치 후에도 아프지 않고 일상생활에 지장 없이 잘 지낼 수 있었어요
감사합니다 ^^!!
안내 해주시는 분들도 너무 친절하십니다(예쁘세요)",2019.10.01 09:30:30
195424,6516985,신경치료 받으러 갔는데 상담 꼼꼼하고 친절하게 해주셔서 너무 좋았어요! 아플까봐 걱정 많이 했는데 마취하고 잘 치료해주셔서 하나도 안아팠어요! 다음에 또 방문하겠습니다 감사합니다^^,5,1,유**님 방문 감사드립니다. 치료 후 불편하지는 않으셨는지요? 항상 노력하는 플란트리치과가 되겠습니다.,,2019.08.24,dbto****,플란트리치과 간편 진료예약,플란트리치과의원,,false,신경치료 받으러 갔는데 상담 꼼꼼하고 친절하게 해주셔서 너무 좋았어요! 아플까봐 걱정 많이 했는데 마취하고 잘 치료해주셔서 하나도 안아팠어요! 다음에 또 방문하겠습니다 감사합니다^^,2019.09.03 05:23:02
195424,6459970,"답십리에사는 30살 청년입니다.
요 며칠 매복사랑니에 염증까지 생겨 통증으로 엄청 고생했는데요 근처 치과 알아보다가 플란트리 치과 방문하게되었습니다. 네이버예약도되고 리뷰도 좋아서 방문했는데
다 친절하시고 사랑니 뽑아주시는 원장님도 중간에 마취 잘 안 되었는데도 빠른 대처로 안심시켜주시고 정말 하나도 안아프게 뽑고 약도 처방해주신대로 먹으니 붓기하나 안생기고 관리하고있습니다.
사랑니 발치 플란트리치과 추천합니다!
멀리가지마시고 플란트리에서 받으세요!",5,1,박**님 정성이 가득 담긴 후기 감사드립니다. 사랑니 뿐 아니라 충치치료까지 불편함 없이 잘 마무리 되도록 노력하는 플란트리치과가 되겠습니다.,,2019.08.16,just****,플란트리치과 간편 진료예약,플란트리치과의원,,false,"답십리에사는 30살 청년입니다.
요 며칠 매복사랑니에 염증까지 생겨 통증으로 엄청 고생했는데요 근처 치과 알아보다가 플란트리 치과 방문하게되었습니다. 네이버예약도되고 리뷰도 좋아서 방문했는데
다 친절하시고 사랑니 뽑아주시는 원장님도 중간에 마취 잘 안 되었는데도 빠른 대처로 안심시켜주시고 정말 하나도 안아프게 뽑고 약도 처방해주신대로 먹으니 붓기하나 안생기고 관리하고있습니다.
사랑니 발치 플란트리치과 추천합니다!
멀리가지마시고 플란트리에서 받으세요!",2019.09.03 05:24:38
195424,6384812,"친절한 리뷰보고 방문했는데 진짜 진짜 친절하세요~
무엇보다도 효율적인 치료를 권하시는 양심젹인 
의사슨생님이 계십니다.
치료받은 오늘 불편함이 없네요.
유명하다고 멀리 가지마시고 동네에 실력도 좋은 
치과에서 편안하게 치료받으세요.
적극 추천합니다!!!",5,1,정**님 방문 감사드립니다. 초심을 잃지 않고 노력하는 플란트리치과가 되겠습니다.,,2019.08.12,wedd****,플란트리치과 간편 진료예약,플란트리치과의원,,false,"친절한 리뷰보고 방문했는데 진짜 진짜 친절하세요~
무엇보다도 효율적인 치료를 권하시는 양심젹인 
의사슨생님이 계십니다.
치료받은 오늘 불편함이 없네요.
유명하다고 멀리 가지마시고 동네에 실력도 좋은 
치과에서 편안하게 치료받으세요.
적극 추천합니다!!!",2019.09.03 05:25:43
195424,6098145,"답십리 이사와서 치과 알아보다가, 충치치료받으려 첫방문했는데.. 다들 친절하시구 치료도 하나도 안아팠어요... 충치치료 안아픈 병원 처음인건 안비밀♡    헤헷~",5,1,방**님 방문 감사드립니다. 아프지 않게 치료하도록 늘 신경쓰고 있는데 이렇게 알아주시니 고맙습니다. 마지막 치료까지 불편함 없도록 신경쓰는 플란트리치과가 되겠습니다.,,2019.08.01,mero****,플란트리치과 간편 진료예약,플란트리치과의원,,false,"답십리 이사와서 치과 알아보다가, 충치치료받으려 첫방문했는데.. 다들 친절하시구 치료도 하나도 안아팠어요... 충치치료 안아픈 병원 처음인건 안비밀♡    헤헷~",2019.09.03 05:26:58
195424,6094625,일단 엄청 친절하세요!!! 다른 리뷰들보고 과잉진료 없다는 말에 간거였는데 정말 딱 필요한 치료만 해주시고 근본적인 치료법까지 제시해주셨어요 앞으로 치과는 쭉 여기로 다니려구요??,5,1,김**님 방문 감사드립니다. 오랫동안 불편하셨던 부분이 잘 해결되었다니 보람을 느낍니다. 불철주야 노력하는 플란트리치과가 되겠습니다.,,2019.08.10,bell****,플란트리치과 간편 진료예약,플란트리치과의원,,false,일단 엄청 친절하세요!!! 다른 리뷰들보고 과잉진료 없다는 말에 간거였는데 정말 딱 필요한 치료만 해주시고 근본적인 치료법까지 제시해주셨어요 앞으로 치과는 쭉 여기로 다니려구요??,2019.09.03 05:27:51
195424,6072241,의사샘도 친절하게 상담해주시고 매우 만족스러웟어요!!!,5,1,신**님 방문 감사드립니다. 치료하신 부분뿐만이 아닌 전체적인 치아관리를 도울 수 있도록 노력하는 플란트리치과가 되겠습니다.,,2019.07.30,dmsw****,플란트리치과 간편 진료예약,플란트리치과의원,,false,의사샘도 친절하게 상담해주시고 매우 만족스러웟어요!!!,2019.09.03 05:29:04
195424,5967705,"원장님두  꼼꼼히 상담해주세요..친절하시구 좋아요
일단 스켈링받았구요~상담언니두 친절하세요~과잉진료두 없어요  너무 양심적이시구 하지말라는게 많아서  혼동와요~
교정두 여기서 할예정이예요~여기는 믿고 가셔두 될거같아요~",5,1,이**님 방문 감사드립니다. 마지막까지 불편함이 없도록 신경쓰고 노력하는 플란트리치과가 되겠습니다.,,2019.07.20,dudd****,플란트리치과 간편 진료예약,플란트리치과의원,,false,"원장님두  꼼꼼히 상담해주세요..친절하시구 좋아요
일단 스켈링받았구요~상담언니두 친절하세요~과잉진료두 없어요  너무 양심적이시구 하지말라는게 많아서  혼동와요~
교정두 여기서 할예정이예요~여기는 믿고 가셔두 될거같아요~",2019.09.03 05:29:53
195424,5324398,친절하고 좋습니다,5,1,,,2019.06.05,jong****,플란트리치과 간편 진료예약,플란트리치과의원,,false,친절하고 좋습니다,
