bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text
189949,6481558,친절하시고 꼼꼼해서 좋습니다 ㅎㅎ,4,1,,,2019.08.21,ezu8****,종로사과나무치과 진료예약,사과나무치과의원,,false,친절하시고 꼼꼼해서 좋습니다 ㅎㅎ
189949,6468252,모두친절하시고 너무 좋았습니다!!!,5,1,,,2019.08.20,cmjo****,종로사과나무치과 진료예약,사과나무치과의원,,false,모두친절하시고 너무 좋았습니다!!!
189949,6340855,예약하고 갔음에도 대기를 40분 정도 해야했습니다.,3,1,,,2019.08.13,amy7****,종로사과나무치과 진료예약,사과나무치과의원,,false,예약하고 갔음에도 대기를 40분 정도 해야했습니다.
189949,5964774,네 너무 좋아용~,4,1,,,2019.07.23,song****,종로사과나무치과 진료예약,사과나무치과의원,,false,네 너무 좋아용~
189949,5950640,친절하니 만족스러웠습니다~^^,5,1,,,2019.07.22,akkw****,종로사과나무치과 진료예약,사과나무치과의원,,false,친절하니 만족스러웠습니다~^^
189949,5856759,"항상 친절하신 조일환 원장님!
꼼꼼하게 잘해주시고 작은것도
지나치지 않고 알려주셔서 감사합니다!
또 항상 먼저 인사해주셔서 감사합니다.
바쁘고 지친 진료중에 먼저 인사 해주시기가
쉽지 않다는것. 저도 어릴때부터 치과를
워~낙 많이 다녀서 여기저기 다녀봤지만
인사도 안해주시고 그냥 15초?만 보시고
쓱 가시는 선생님들도 진짜 많은데
조일환 원장님을 보면서 인사 한마디가 
신뢰도를 더 갖게 된다는걸 알았어요.
감사해요^^",5,1,,,2019.07.15,dazz****,종로사과나무치과 진료예약,사과나무치과의원,,false,"항상 친절하신 조일환 원장님!
꼼꼼하게 잘해주시고 작은것도
지나치지 않고 알려주셔서 감사합니다!
또 항상 먼저 인사해주셔서 감사합니다.
바쁘고 지친 진료중에 먼저 인사 해주시기가
쉽지 않다는것. 저도 어릴때부터 치과를
워~낙 많이 다녀서 여기저기 다녀봤지만
인사도 안해주시고 그냥 15초?만 보시고
쓱 가시는 선생님들도 진짜 많은데
조일환 원장님을 보면서 인사 한마디가 
신뢰도를 더 갖게 된다는걸 알았어요.
감사해요^^"
189949,5589011,좋아요 감사합니다,5,1,,,2019.06.26,love****,종로사과나무치과 진료예약,사과나무치과의원,,false,좋아요 감사합니다
189949,5595925,치료도 잘 하시고 친절합니다.  다음 주 월요일도 잘 부탁드립니다. 감사합니다.,5,1,,,2019.06.24,afro****,종로사과나무치과 진료예약,사과나무치과의원,,false,치료도 잘 하시고 친절합니다.  다음 주 월요일도 잘 부탁드립니다. 감사합니다.
189949,5530695,"매복 사랑니때문에 잇몸이 부었었고, 통증이 심했는데 생각보다 아프지않게 발치해주셨어요
주변에서 마취가 많이 아프다고 했는데 별로 안아팠어요! 선생님들도 너무 친절하셔서 좋았어요 :-)",5,1,,,2019.06.22,zldn****,종로사과나무치과 진료예약,사과나무치과의원,,false,"매복 사랑니때문에 잇몸이 부었었고, 통증이 심했는데 생각보다 아프지않게 발치해주셨어요
주변에서 마취가 많이 아프다고 했는데 별로 안아팠어요! 선생님들도 너무 친절하셔서 좋았어요 :-)"
189949,5193977,"세심하고 디테일한 상담 및 치료 예방법
모두 만족스러웠어요.^^",5,1,,,2019.05.25,kndu****,종로사과나무치과 진료예약,사과나무치과의원,,false,"세심하고 디테일한 상담 및 치료 예방법
모두 만족스러웠어요.^^"
