bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,replyRegDate
45091,7787226,만족합니다,5,1,,,2019.11.23,kwan****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,만족합니다,
45091,7294935,그냥 그래요,3,1,,,2019.10.19,ghk0****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,그냥 그래요,
45091,6760236,친절하고 좋았어요~치료실 밖으로 정원있어서 마음이 한결 편안해써여,4,1,,,2019.09.07,hera****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,친절하고 좋았어요~치료실 밖으로 정원있어서 마음이 한결 편안해써여,
45091,6695457,매우좋았어요,5,1,,,2019.09.04,jaes****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,매우좋았어요,
45091,6638164,"토요일 2:30에 예약하고 방문했습니다 30분 가량 대기하고 스케일링과 검진 받았어요
토요일 오후에도 진료 받을 수 있는 병원이어서 좋았습니다",4,1,,,2019.08.31,ball****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,"토요일 2:30에 예약하고 방문했습니다 30분 가량 대기하고 스케일링과 검진 받았어요
토요일 오후에도 진료 받을 수 있는 병원이어서 좋았습니다",
45091,6341224,매년 치아검진하고 스켈링땜에가는데 예약해도 사람이많아서 대기시간이 좀짜증나지만.. 친절하고 좋아요^^,5,1,,,2019.08.12,ass5****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,매년 치아검진하고 스켈링땜에가는데 예약해도 사람이많아서 대기시간이 좀짜증나지만.. 친절하고 좋아요^^,
45091,6075999,완전친절하시고ㅠㅠ너무좋아요,5,1,,,2019.07.30,mmmm****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,완전친절하시고ㅠㅠ너무좋아요,
45091,5714103,친절하시구 치료도 잘 해주십니다.,5,1,칭찬 감사합니다. 더 노력하는 아이엠치과 되도록 하겠습니다.,,2019.07.05,chas****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,친절하시구 치료도 잘 해주십니다.,2019.07.25 12:17:59
45091,5580475,"사랑니 뽑았던것중에 역대급으로 잘뽑앗써여
진짜 하나도안아팠어요 ㅋㅋㅋ",5,1,,,2019.06.21,jmw1****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,"사랑니 뽑았던것중에 역대급으로 잘뽑앗써여
진짜 하나도안아팠어요 ㅋㅋㅋ",
45091,5580611,"교정 때문에 방문했는데 직원분들이랑
원장선생님께서 친절하셔서 만족스러워써요",5,1,오래 가족같은 좋은 치과로 기억되도록 다욱 노력하겠습니다.,,2019.06.21,altm****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,"교정 때문에 방문했는데 직원분들이랑
원장선생님께서 친절하셔서 만족스러워써요",2019.07.25 12:18:53
45091,5540136,요 근처 살면서 이렇게 좋은 치과가 있는 줄 몰랏네욤 ~~~ 시설도 진짜 깔끔하구 직원 분들도 넘 친절하세요!! 제가 예약 시간보다 5분 정도 늦었는데 친절하게 안내해주시공 ㅠ 1년에 스케일링 1회 보험 적용 되는것두 전혀 모르고 있었는데 선생님이 알려주셔서 간김에 스케일링까지 받구 왓네요 ㅋ 친절한 곳입니다 ^^,5,1,,,2019.06.21,jj89****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,요 근처 살면서 이렇게 좋은 치과가 있는 줄 몰랏네욤 ~~~ 시설도 진짜 깔끔하구 직원 분들도 넘 친절하세요!! 제가 예약 시간보다 5분 정도 늦었는데 친절하게 안내해주시공 ㅠ 1년에 스케일링 1회 보험 적용 되는것두 전혀 모르고 있었는데 선생님이 알려주셔서 간김에 스케일링까지 받구 왓네요 ㅋ 친절한 곳입니다 ^^,
45091,5538085,꼼꼼하고 친절해서 좋아요,5,1,,,2019.06.21,ksy8****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,꼼꼼하고 친절해서 좋아요,
45091,4429433,절차는 간소하고 친절합니다,5,1,,,2019.03.11,xlqb****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,절차는 간소하고 친절합니다,
45091,3407186,10년전쯤에 여기서 교정 했었는데 유지장치가 빠져서 오랜만에 갔는데 여전히 친절하세요,5,1,,,2018.10.31,epso****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,10년전쯤에 여기서 교정 했었는데 유지장치가 빠져서 오랜만에 갔는데 여전히 친절하세요,
45091,3164189,"두번째 토요일 방문입니다
대기시간이 길어요 20분은 기본입니다 토요일이라 진료가 밀리는 가배요
사랑니가 많이  썩었는데 너무 아픈 상황이였어요 
일주일 후에 발치해준다해서 주말내내 통증겪고 당일발치 가능한데 알아봤네요..",2,1,,,2018.09.29,sent****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,"두번째 토요일 방문입니다
대기시간이 길어요 20분은 기본입니다 토요일이라 진료가 밀리는 가배요
사랑니가 많이  썩었는데 너무 아픈 상황이였어요 
일주일 후에 발치해준다해서 주말내내 통증겪고 당일발치 가능한데 알아봤네요..",
45091,3001104,이모 소개로 추천 받았어요!  천안에서 올라가서 여기서 진료받는데 다들 친절하시고 잘 설명해주셔서 편하게 진료 받았어요 : ),5,1,,,2018.08.30,koeu****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,이모 소개로 추천 받았어요!  천안에서 올라가서 여기서 진료받는데 다들 친절하시고 잘 설명해주셔서 편하게 진료 받았어요 : ),
45091,2759933,예약시간에 바로못들어가는건 알지만30분이상 대기할시엔 꼭알려주었음 좋겠음.,4,1,,,2018.07.30,yhjj****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,예약시간에 바로못들어가는건 알지만30분이상 대기할시엔 꼭알려주었음 좋겠음.,
45091,2590252,"아이엠치과 초창기 부터 다녔어요... 출장과 거리 때문에 다른치과 갔다가 잇몸 뭉개져서 다시 다녀요....
 치과는요....가격...대기시간 중요하지만 실력.장비가 제일 중요한거 같아요....
 이제 자주가야지....ㅠㅠ",5,1,,,2018.07.11,joun****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,"아이엠치과 초창기 부터 다녔어요... 출장과 거리 때문에 다른치과 갔다가 잇몸 뭉개져서 다시 다녀요....
 치과는요....가격...대기시간 중요하지만 실력.장비가 제일 중요한거 같아요....
 이제 자주가야지....ㅠㅠ",
45091,2456460,"항상다니는 치과에요, 예약하고갔는데도 워낙사람많아서 20분은 대기하고들어갔어요. 그때 들어가도 안에서 대기..매년갈때마다 의사샘과 간호사들이 바뀌긴하지만.. 이번엔 좀..",3,1,,,2018.06.16,ass5****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,"항상다니는 치과에요, 예약하고갔는데도 워낙사람많아서 20분은 대기하고들어갔어요. 그때 들어가도 안에서 대기..매년갈때마다 의사샘과 간호사들이 바뀌긴하지만.. 이번엔 좀..",
45091,2380299,"집이사하면서 옮긴 치과
정기점검 차 다니는데 갈때마다 치과는무서움ㅋ",4,1,,,2018.06.04,tran****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,"집이사하면서 옮긴 치과
정기점검 차 다니는데 갈때마다 치과는무서움ㅋ",
45091,2327417,네이버 예약으로 편하게 진료받고 왔어요,4,1,,,2018.05.26,wlsr****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,네이버 예약으로 편하게 진료받고 왔어요,
45091,2227660,예약하고 치료잘받고 왓습니당~^^,5,1,,,2018.05.09,ciel****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,예약하고 치료잘받고 왓습니당~^^,
45091,2189743,"몇 년 전에 교정치료를 했었고 유지장치가 떨어져 붙이러 갔습니다. 예약도 편리하고 당일 바로 됐고 치료도 친절하고 한 20여분만에 빠르게 됐습니다. 
앞으로도 무서워하지 않고 갈 수 있을 것 같아요.",5,1,,,2018.05.03,qotw****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,"몇 년 전에 교정치료를 했었고 유지장치가 떨어져 붙이러 갔습니다. 예약도 편리하고 당일 바로 됐고 치료도 친절하고 한 20여분만에 빠르게 됐습니다. 
앞으로도 무서워하지 않고 갈 수 있을 것 같아요.",
45091,1994120,토요일에 늦게까지하는곳을 찾다가 가게됫는데 상담도잘해주시고 직원분들다착하신것같아용,5,1,,,2018.03.24,chea****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,토요일에 늦게까지하는곳을 찾다가 가게됫는데 상담도잘해주시고 직원분들다착하신것같아용,
45091,1939988,예약도편하고 친절하게 설명잘해주시는 병원인거같아요!,4,1,,,2018.03.12,whgu****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,예약도편하고 친절하게 설명잘해주시는 병원인거같아요!,
45091,1705149,"좋아요 인터넷으로 편하게 예약하고 ㅇㅇ 
가자마자 이름 부르니까 딱 해주셔거 금방 진료보고 왔습니다",5,1,,,2018.02.02,tnwj****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,"좋아요 인터넷으로 편하게 예약하고 ㅇㅇ 
가자마자 이름 부르니까 딱 해주셔거 금방 진료보고 왔습니다",
45091,1608566,"사무실이 가까이라 점심시건에 예약하고 다녀오니 너무 시간활용 효율적이엇구요ㅡ시설도 너무 깔끔하고 평온한 분위기였어요
동료들에게 홍보햇네요ㅡㅎ 굿입니다",5,1,,,2018.01.17,yech****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,"사무실이 가까이라 점심시건에 예약하고 다녀오니 너무 시간활용 효율적이엇구요ㅡ시설도 너무 깔끔하고 평온한 분위기였어요
동료들에게 홍보햇네요ㅡㅎ 굿입니다",
45091,1565949,몇년째 다니고있어요 굿굿,5,1,,,2018.01.09,ver9****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,몇년째 다니고있어요 굿굿,
45091,1496419,예약이 간단하니 좋네요!,3,1,,,2017.12.29,rhdd****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,예약이 간단하니 좋네요!,
45091,1362539,아이가 넘어지며 잇몸을 다쳐서  급하게 갔는데 친절하게 설명해주시고 무섭지 않게 도구 하나하나 만져보고 겁먹지 않게 봐주셔서 진료 잘 받았습니다.,5,1,,,2017.12.02,rika****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,아이가 넘어지며 잇몸을 다쳐서  급하게 갔는데 친절하게 설명해주시고 무섭지 않게 도구 하나하나 만져보고 겁먹지 않게 봐주셔서 진료 잘 받았습니다.,
45091,947972,병원도 깔끔하고 직원분들도 정말 친절하십니다~ 턱관절때문에 방문했는데 꼼꼼하게 봐주셨어요,5,1,,,2017.08.14,pink****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,병원도 깔끔하고 직원분들도 정말 친절하십니다~ 턱관절때문에 방문했는데 꼼꼼하게 봐주셨어요,
45091,851512,"신랑 기본검진과 스케일링 잘 받고 왔어요..
몇몇곳 새로 떼워야 할것들 알려주셨고
오전이라 한가하게 진료 잘받고 왔습니다",5,1,,,2017.07.24,yjcg****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,"신랑 기본검진과 스케일링 잘 받고 왔어요..
몇몇곳 새로 떼워야 할것들 알려주셨고
오전이라 한가하게 진료 잘받고 왔습니다",
45091,776447,다들친절하게 응대해주셨음,4,1,,,2017.07.01,fata****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,다들친절하게 응대해주셨음,
45091,753196,예약하는 과정이 정말 쉽고 간편했어요,5,1,,,2017.06.22,jys4****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,예약하는 과정이 정말 쉽고 간편했어요,
45091,729572,믿고 치료받을수있는 치과에요!!,5,1,,,2017.06.13,jklo****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,믿고 치료받을수있는 치과에요!!,
45091,660699,"네이버예약하는거 정말 편하네요~ 저녁에 신청했더니 담날오전에 확인메세지오고, 좋아요^^ 아이엠치과도 친절하고 늘가는곳이에요. 굿^^",5,1,,,2017.05.15,ass5****,45091 강동 아이엠치과병원 default 상품,아이엠치과병원 강동점,,false,"네이버예약하는거 정말 편하네요~ 저녁에 신청했더니 담날오전에 확인메세지오고, 좋아요^^ 아이엠치과도 친절하고 늘가는곳이에요. 굿^^",
