bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,replyRegDate,resourceUrlList,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text
174942,7440132,"환자분들 워낙 많아서 대기시간은 좀 있었지만..
그래도 진료 잘봐주셔서 만족입니다 ㅎㅎ
직원분들도 넘 친절하셔서 기분좋게 진료 받고 왔어요~",5,1,"안녕하세요~!
진료가 만족 스러우셨다니 다행이네요~ ^^
다음번 내원시에는 최대한 대기시간 줄여서 볼 수 있도록 노력하겠습니다 ㅜㅡㅜ
다음 내원시 또 뵙겠습니다~~
감사합니다 ^^*",2019.11.05 09:58:46,,2019.10.29,myst****,마루치과병원 예약하기,마루치과병원,,false,"환자분들 워낙 많아서 대기시간은 좀 있었지만..
그래도 진료 잘봐주셔서 만족입니다 ㅎㅎ
직원분들도 넘 친절하셔서 기분좋게 진료 받고 왔어요~"
174942,7375087,"다들 친절하시고 병원크기도 분위기도 좋았는데...얼굴에 덮어주는 천이 약간 축축해서 앞사람이 쓰던건가 싶고, 입헹궈 뱉어내는 곳도 얼룩있고 하얀알갱이들이 붙어있어 청결이나 위생이 의심가서 내내 마음이 불안했어요. 보이는곳도 이런데 남의 입에 들어간거 소독이나 했을까 싶어서요ㅜㅜ 그래도 스케일링은 잘 해준거 같인요.",2,1,"안녕하세요~
얼굴 덮는 천은 재사용 하고 있지 않는데요~ 
세탁 후 건조시의 문제가 있었나 봅니다~
어떤 사유로 축축했는지 다시 정확히 파악해 보도록 하겠습니다 ㅠㅡㅠ
오전 오후 야간 진료전 소독 및 정리를 하고 있으나 말씀해 주신 내용 토대로하여 조금더 신경 쓰도록 노력 하겠습니다~
본의 아니게 불편함 드리게 되어 죄송합니다 ㅠㅠ
다음 내원시 조금더 발전 된 모습 보여 드리도록 하겠습니다!
내원해 주셔서 감사합니다~",2019.10.28 10:45:15,,2019.10.25,hoib****,마루치과병원 예약하기,마루치과병원,,false,"다들 친절하시고 병원크기도 분위기도 좋았는데...얼굴에 덮어주는 천이 약간 축축해서 앞사람이 쓰던건가 싶고, 입헹궈 뱉어내는 곳도 얼룩있고 하얀알갱이들이 붙어있어 청결이나 위생이 의심가서 내내 마음이 불안했어요. 보이는곳도 이런데 남의 입에 들어간거 소독이나 했을까 싶어서요ㅜㅜ 그래도 스케일링은 잘 해준거 같인요."
174942,6838074,"연세 좀 있으신 대표원장님께서 설명 자세히 잘 해주시고
데스크 직원분들도 친절하시고
치료 잘 받고 왔습니다",5,1,"안녕하세요^^
무서워서 치료를 망설이셨던 기억이 나네요 ㅠㅠ
걱정보다 잘 받으셨다니 다행입니다~
아직 치료 계획이 남아 있으니 걱정 떨치시고 남은 치료도 잘 받으시기 바랍니다~
다음 내원일에 뵙겠습니다 ^^",2019.09.18 14:36:38,,2019.09.10,evse****,마루치과병원 예약하기,마루치과병원,,false,"연세 좀 있으신 대표원장님께서 설명 자세히 잘 해주시고
데스크 직원분들도 친절하시고
치료 잘 받고 왔습니다"
174942,6774906,스케일링 꼼꼼하게 받아서 좋아요 ~,5,1,"안녕하세요!
만족 하셨다니 다행입니다~
스켈링 후 치료도 이어서 받고 계시네요 ^^
9월27일 다음 진료 내원일에 또 뵙겠습니다!
감사합니다.",2019.09.18 14:30:36,,2019.09.09,egg4****,마루치과병원 예약하기,마루치과병원,,false,스케일링 꼼꼼하게 받아서 좋아요 ~
174942,6778216,꼼꼼하고 좋아요,5,1,"안녕하세요~
오랜만에 다녀가셨네요 ^^
항상 방문해 주셔서 감사합니다~
다음번 내원시 또 뵙겠습니다!",2019.09.18 14:32:18,,2019.09.09,soul****,마루치과병원 예약하기,마루치과병원,,false,꼼꼼하고 좋아요
174942,6589161,스켈링 꼼꼼하게 잘 해주셔서 만족도가 높았습니다. 그런데 너무 바빠서인지 충치 치료 바로바로 할 수 없어서 아쉽네요,3,1,"안녕하세요~
가능하면 당일 치료까지 해 드리고 싶지만 예약제 이다보니 다른 진료건이 겹치면 바로 진행이 힘든점 양해 부탁 드리겠습니다 ㅠㅠ
치료 예약 후 내원을 못 하신것 같네요~ 스케쥴 보시고 연락 주시면 되도록 환자분 편한 시간에 맞춰 진행 도와드리도록 하겠습니다~
감사합니다~!",2019.09.02 10:08:12,,2019.08.27,sink****,마루치과병원 예약하기,마루치과병원,,false,스켈링 꼼꼼하게 잘 해주셔서 만족도가 높았습니다. 그런데 너무 바빠서인지 충치 치료 바로바로 할 수 없어서 아쉽네요
174942,6488262,아이 충치치료때문에 걱정이 많았는데 선생님께서 잘 설명해주시고 진료봐주셔서 아이가 울지않고 치료를 잘받을수있었습니다. 어린이치과 안가고 마루치과로 오길 잘한것같아요~!,5,1,"안녕하세요~
아이 협조도도 좋아 치료가 한결 수월 했던 기억이 나네요 ^^
27일 다음 예약일에 또 뵙겠습니다~
감사합니다 ^^",2019.08.24 10:56:20,,2019.08.21,kala****,마루치과병원 예약하기,마루치과병원,,false,아이 충치치료때문에 걱정이 많았는데 선생님께서 잘 설명해주시고 진료봐주셔서 아이가 울지않고 치료를 잘받을수있었습니다. 어린이치과 안가고 마루치과로 오길 잘한것같아요~!
174942,6396447,"스케일링 하나도 안 아프고 꼼꼼하게 봐주셨어요! 그래서 좀 비싸도 괜찮았어요
근데 검진도 같이 받고싶다고 말씀드렸는데 그냥 스케일링만 진행해주셨어가지고.. 사람들이 많아서 헷갈리신건지 그 부분은 좀 아쉬웠습니다.",4,1,"안녕하세요!
추가적인 검진 관련 더 챙겨 드리지 못해 죄송합니다 ㅠㅠ
추후 방문해 주시면 꼼꼼히 체크해 드리도록 하겠습니다!
소중한 의견 감사합니다.",2019.08.19 11:32:16,,2019.08.16,taek****,마루치과병원 예약하기,마루치과병원,,false,"스케일링 하나도 안 아프고 꼼꼼하게 봐주셨어요! 그래서 좀 비싸도 괜찮았어요
근데 검진도 같이 받고싶다고 말씀드렸는데 그냥 스케일링만 진행해주셨어가지고.. 사람들이 많아서 헷갈리신건지 그 부분은 좀 아쉬웠습니다."
174942,6234420,스케일링했는데 안아프고 정말 친절하게해주셨어요. 다만 원장 진료 없었는데 치과가 커서 그런지 보험 적용해도 다른곳에비해 비용이 좀 더 비쌌어요,4,1,"안녕하세요!
스켈링 아프지 않게 잘 받으셨다니 다행입니다~
보험 적용의 경우 병원급과 의원급간의 비용차이가 다소 있는 점 양해 부탁 드리겠습니다!
최근 유지장치 재부착도 하고 가셨네요~ ^^
교정 진행 하셨던 원래 병원에 가기 힘드시다면 또 언제든 연락 주시고 불편감 생기시면 연락 주시기 바랍니다.
감사합니다!",2019.08.19 11:29:05,,2019.08.05,tlag****,마루치과병원 예약하기,마루치과병원,,false,스케일링했는데 안아프고 정말 친절하게해주셨어요. 다만 원장 진료 없었는데 치과가 커서 그런지 보험 적용해도 다른곳에비해 비용이 좀 더 비쌌어요
174942,5535506,충치 빠르게 치료했습니다 감사합니다,5,1,"안녕하세요~
만족스럽게 치료가 마무리 되어 다행이세요 ^^
혹시라도 불편한 곳 생기시면 연락 주세요~
방문해 주셔서 감사합니다!
",2019.06.24 11:39:27,,2019.06.21,snun****,마루치과병원 예약하기,마루치과병원,,false,충치 빠르게 치료했습니다 감사합니다
174942,5447586,만족합니다,4,1,"안녕하세요!
만족 스러우셨다니 다행이네요~
불편한 곳 있으시면 연락 주세요!
감사합니다 ^^",2019.06.15 11:54:09,,2019.06.14,snun****,마루치과병원 예약하기,마루치과병원,,false,만족합니다
174942,5008311,"스케일링과 일반치과검진 받았어요.
꼼꼼하게 잘 봐주셔서 감사합니다~
내년에 또 검진하러 가겠습니다~^^",5,1,"안녕하세요~
방문해 주셔서 감사합니다!
다음 검진 때 뵙겠습니다 ^___^",2019.05.10 09:54:10,,2019.05.09,kira****,마루치과병원 예약하기,마루치과병원,,false,"스케일링과 일반치과검진 받았어요.
꼼꼼하게 잘 봐주셔서 감사합니다~
내년에 또 검진하러 가겠습니다~^^"
174942,4912104,스케일링 하고왔습니다.,5,1,"안녕하세요~!
스켈링 받으신곳은 괜찮으세요~?
다음 내원 하시면 또 뵙겠습니다~
감사합니다 ^^",2019.05.04 09:11:55,,2019.05.02,cdgu****,마루치과병원 예약하기,마루치과병원,,false,스케일링 하고왔습니다.
174942,4898937,"충치검진 및 스케일링 받았습니다
만족합니다",5,1,"안녕하세요!
방문해 주셔서 감사합니다 ^^
만족하셨다니 뿌듯하네요~
추후 내원시 또 뵙겠습니다~
감사합니다!",2019.05.04 09:10:31,,2019.05.01,dudw****,마루치과병원 예약하기,마루치과병원,,false,"충치검진 및 스케일링 받았습니다
만족합니다"
174942,4489877,"갈때마다 항상 원장님께서 꼼꼼하게 잘 봐주시고
알아듣기 쉽게 설명 잘 해주셔서 감사합니다 ~",5,1,"안녕하세요~~
항상 오실때 마다 밝은 미소 지어 주셔서 저희도 기분이 좋아지네요 ^^
후기 감사합니다~~ 다음 예약때 또 뵙겠습니당~ ^^",2019.03.19 20:35:45,,2019.03.15,axne****,마루치과병원 예약하기,마루치과병원,,false,"갈때마다 항상 원장님께서 꼼꼼하게 잘 봐주시고
알아듣기 쉽게 설명 잘 해주셔서 감사합니다 ~"
174942,4389316,"진료와 스케일링받았어요.
잇몸이 안좋아서 진료받으러 갔었는데  양치질방법 안내해주시고 잇몸염증시에 재방문 말씀하셨어요.
그리고
 꼼꼼하게 스케일링하신 치위생사샘께 감사드려요.",4,1,"안녕하세요~
방문해 주셔서 감사합니다 ^^
만족 스러우셨다니 다행이세요~ 
잇몸 불편함 생기시면 또 연락 주세요!
내원 하시게되면 또 뵙겠습니다 ^^",2019.03.11 11:23:18,,2019.03.07,hima****,마루치과병원 예약하기,마루치과병원,,false,"진료와 스케일링받았어요.
잇몸이 안좋아서 진료받으러 갔었는데  양치질방법 안내해주시고 잇몸염증시에 재방문 말씀하셨어요.
그리고
 꼼꼼하게 스케일링하신 치위생사샘께 감사드려요."
174942,4294313,예약하고가서 대기도 짧고 좋은데 의사선생님이 아무설명없이 하고 바로 가버리시네요. 좀 많이 아쉽습니다.,3,1,"안녕하세요~
원장님 설명이 부족했었나 보네요 ㅠㅠ
말씀해 주신 내용 수정 할 수 있도록 더 노력 하겠습니다~
말씀 감사합니다~",2019.03.04 09:43:02,,2019.02.26,kjhe****,마루치과병원 예약하기,마루치과병원,,false,예약하고가서 대기도 짧고 좋은데 의사선생님이 아무설명없이 하고 바로 가버리시네요. 좀 많이 아쉽습니다.
174942,4227860,깔끔하고 체계적이고 친절했습니다,5,1,"안녕하세요~
편하게 진료 잘 받으셨다니 다행입니다 ^-^
불편한 곳 있으시면 또 연락 주세요~!",2019.03.04 09:41:26,,2019.02.19,lotp****,마루치과병원 예약하기,마루치과병원,,false,깔끔하고 체계적이고 친절했습니다
174942,4126813,........,1,1,"안녕하세요~ 
혹시 진료 후 불편한 곳이 있으셨는지요~?!
앞으로 더 발전하는 마루치과병원 되도록 노력 하겠습니다.
내원해 주셔서 감사합니다.",2019.02.18 11:29:51,,2019.02.08,happ****,마루치과병원 예약하기,마루치과병원,,false,........
