bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,replyRegDate
184106,7786781,원장님이 친절하고 실력 좋으신 것 같아요~ 치과 여기로 정착하려구요,5,1,,,2019.11.22,thes****,진료안내,바른약속치과의원 문래역점,,false,원장님이 친절하고 실력 좋으신 것 같아요~ 치과 여기로 정착하려구요,
184106,7747705,겁이 많은 편인데... 안 아프고 친절하게 잘 해주셨어요. 과잉진료도 없는 거 같고... 시설 깔끔하고 위생적으로 보여서 좋네요. 추천합니다,5,1,"좋은 후기 감사합니다.
진료시 환자분께서 잘도와주셔서 아프지않게 잘끝난거같아요 :) 
다음 예약때 뵐게요^^",,2019.11.21,ok_w****,진료안내,바른약속치과의원 문래역점,,false,겁이 많은 편인데... 안 아프고 친절하게 잘 해주셨어요. 과잉진료도 없는 거 같고... 시설 깔끔하고 위생적으로 보여서 좋네요. 추천합니다,2019.11.21 15:39:16
184106,7761649,병원 쾌적하고 친절합니다. 치료 잘 받고가요~,5,1,"좋게 봐주셔서 감사합니다 ^^
주의사항 말씀드린거 잘지켜주시고 다음정기검진때 뵐게요.",,2019.11.21,gpav****,진료안내,바른약속치과의원 문래역점,,false,병원 쾌적하고 친절합니다. 치료 잘 받고가요~,2019.11.22 17:49:15
184106,7745169,친절하고 꼼꼼하게 진료 잘 받았어요~ 만족합니다!,5,1,"좋은 후기 감사합니다^^
불편하신점 있으시면 언제든지 방문해주세요 :)
항상 노력하는 바른약속치과가 되겠습니다.",,2019.11.21,juhy****,진료안내,바른약속치과의원 문래역점,,false,친절하고 꼼꼼하게 진료 잘 받았어요~ 만족합니다!,2019.11.21 11:31:16
184106,7719810,"1. 올라가는입구가 상가 흡연구역이라 냄새연기 사이를 지나가야함
2. 데스크에 계시는분 불친절 퉁명스러움
3. 스케일링은 따로 받는곳이 있어서 다음에 받으려고 했는데 얼마 안걸리고 스케일링 후 진료를 다시 봐야한단 식으로 스케일링 하게 유도함. 그러나 스케일링 후 진료 다시 보지 않음. 
4. 매년 받는 스케일링 인데 처음으로 귀에 이명이 들리고 아팠으나 잇몸 관리를 못해서 그런거라고 환자탓을 함. 
5. 재방문의사 없음",2,1,"저희 치과 이용에 불편을 느끼셨다니 대단히 죄송합니다. 하지만 사실관계가 다른 부분이 있어 해명드립니다.

스케일링 안받겠다 하신게 아니라, 시간이 없다하셔서 스케일링은 15분 정도 소요된다고 설명드리니 받고 가시겠다고 하셨습니다. 

또한 필요없는 스케일링을 받도록 유도한게 아니라 통증이 잇몸에서 오는 것 턱에서 오는 것인지 본인도 모르겠다 하셔서 감별진단을 위해서 스케일링하고 1주일 후 다시 통증 체크를 해보겠다고 말씀드렸습니다. 즉, 스케일링 후 바로 검사를 하겠다고 말씀드린 적이 없습니다.

또한 치석이 많은 부분은 평소보다 아플 수 있다고 말씀드린거지 '잇몸 관리를 못했다고 환자탓'을 한 적이 없습니다.

가끔 근처 치과에서 지인을 보내 트집잡는 경우가 있어 구체적으로 해명드리오니 양해부탁드립니다.",,2019.11.18,tosi****,진료안내,바른약속치과의원 문래역점,,false,"1. 올라가는입구가 상가 흡연구역이라 냄새연기 사이를 지나가야함
2. 데스크에 계시는분 불친절 퉁명스러움
3. 스케일링은 따로 받는곳이 있어서 다음에 받으려고 했는데 얼마 안걸리고 스케일링 후 진료를 다시 봐야한단 식으로 스케일링 하게 유도함. 그러나 스케일링 후 진료 다시 보지 않음. 
4. 매년 받는 스케일링 인데 처음으로 귀에 이명이 들리고 아팠으나 잇몸 관리를 못해서 그런거라고 환자탓을 함. 
5. 재방문의사 없음",2019.11.19 10:51:45
184106,7539592,대표원장님을 포함해 모든 간호사분들이 친절하게 설명해주시고 진료해주셔서 불편함없이 치료받고 갑니다~ 감사합니다!,5,1,"좋은 후기 감사합니다^^
불편하신거 있으시면 예약날전이라도 방문해주세용 :)",,2019.10.30,geob****,진료안내,바른약속치과의원 문래역점,,false,대표원장님을 포함해 모든 간호사분들이 친절하게 설명해주시고 진료해주셔서 불편함없이 치료받고 갑니다~ 감사합니다!,2019.11.07 16:39:59
184106,7430575,친절하게 안내해주셔서 치료를 잘 받아습니다.,5,1,"좋은 후기 감사합니다.
주의사항말씀드린거 잘지켜주세용 ^^
다음예약날 뵐게요 :)",,2019.10.29,esha****,진료안내,바른약속치과의원 문래역점,,false,친절하게 안내해주셔서 치료를 잘 받아습니다.,2019.10.29 16:30:20
184106,7162614,어린이치과 전문병원이 어니었음에도 아이들에게 편하게 진료해주셨고 모든 선생님들께서 너무 잘 해주셨습니다!!!,5,1,"좋은후기 감사합니다^^
정기검진으로 예약해드렸는데 그전이라도 이가 흔들리거나 불편하신점 있으시면 내원해주세요 :)",,2019.10.08,vict****,진료안내,바른약속치과의원 문래역점,,false,어린이치과 전문병원이 어니었음에도 아이들에게 편하게 진료해주셨고 모든 선생님들께서 너무 잘 해주셨습니다!!!,2019.10.10 14:53:21
184106,7063770,"의사선생님도 친절하시고 좋아요...
오늘 스켈링을 받고왔는데 소독솜같은걸로 소독 따로 안해주나요? 스켈링 끝나고 일어나서 나오라하는데 물어보질 못하고 나왔어요...소독안하게 좀 그렇네요..",4,1,"스켈링후 피가많이 난다던지 잇몸치료후 추가적으로 소독을 진행하는거라서 따로진행 안해드린거 같아요 :-) 
잇몸치료후에 좀더 꼼꼼하게 소독진행해드릴게요^^",,2019.10.04,long****,진료안내,바른약속치과의원 문래역점,,false,"의사선생님도 친절하시고 좋아요...
오늘 스켈링을 받고왔는데 소독솜같은걸로 소독 따로 안해주나요? 스켈링 끝나고 일어나서 나오라하는데 물어보질 못하고 나왔어요...소독안하게 좀 그렇네요..",2019.10.07 10:05:15
184106,7162867,"회사 근처라 여기만 이용하는데
간호사선생님들 모두 너무 친절하고 의사선생님도 너무 차근차근 설명해줘서 좋았습니다
사랑니 총 3개 뺐는데 걱정없이 마무리했습니다
선생님 감사해요 ㅎ",5,1,"진료에 만족하셨다니 다행이네요^^
정기검진 문자받으시면 스케줄보시고 예약해주세요 :-)",,2019.10.02,swj0****,진료안내,바른약속치과의원 문래역점,,false,"회사 근처라 여기만 이용하는데
간호사선생님들 모두 너무 친절하고 의사선생님도 너무 차근차근 설명해줘서 좋았습니다
사랑니 총 3개 뺐는데 걱정없이 마무리했습니다
선생님 감사해요 ㅎ",2019.10.10 15:35:56
184106,6492093,빠르게 처리해주셔서 편했습니다,4,1,"진료에 만족하셨다니 저희도 기분이 좋네요^^
다음 6개월 정기검진때 뵐게요 :)",,2019.08.22,tpdn****,진료안내,바른약속치과의원 문래역점,,false,빠르게 처리해주셔서 편했습니다,2019.08.24 09:59:04
184106,6451801,친절한 설명으로 진료를 잘 받았습니다~,5,1,"좋게 봐주셔서 감사합니다 :-)
항상 최선을 다하는 바른약속치과가 되겠습니다^^",,2019.08.19,rami****,진료안내,바른약속치과의원 문래역점,,false,친절한 설명으로 진료를 잘 받았습니다~,2019.08.21 14:05:22
184106,6451568,"두 번째 방문인데 항상 친절하고 시설이 깨끗해서 너무 좋아요~~!
아직 제대로 된 치료를 받은 적은 없지만 치료도 잘 해주실것 같네요.
다음 번에도 또 방문하겠습니다 :)",5,1,"감사합니다~
불편하신 것 있으시면 언제든지 방문해주세요^^",,2019.08.19,dbsw****,진료안내,바른약속치과의원 문래역점,,false,"두 번째 방문인데 항상 친절하고 시설이 깨끗해서 너무 좋아요~~!
아직 제대로 된 치료를 받은 적은 없지만 치료도 잘 해주실것 같네요.
다음 번에도 또 방문하겠습니다 :)",2019.08.21 14:04:20
184106,6330134,시설도ㅜ좋고 직원분들도 친절하셔서 좋았습니다,4,1,"치료에 만족하셨다니 저희도 기분이 좋네요^^
다음 진료때 뵐게요 :)",,2019.08.13,dbdb****,진료안내,바른약속치과의원 문래역점,,false,시설도ㅜ좋고 직원분들도 친절하셔서 좋았습니다,2019.08.14 14:01:50
