bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text
190347,3660686,처음 방문했는데 친절하셔서 너무 좋았어요~ 병원 내부도 깔끔하고 깨끗하고 설명도 친절히 하나하나 다 해주시고ㅎㅎ 앞으로도 방문 예정입니다!,5,1,,,2018.12.10,hear****,연세예감치과,연세예감치과의원,,false,처음 방문했는데 친절하셔서 너무 좋았어요~ 병원 내부도 깔끔하고 깨끗하고 설명도 친절히 하나하나 다 해주시고ㅎㅎ 앞으로도 방문 예정입니다!
190347,3598039,"검진차 갔는데, 치료도 잘받았고 꼼꼼해서 좋았습니다 . 다음에 정기검진때 뵐게요~~",5,1,,,2018.11.30,dlfr****,연세예감치과,연세예감치과의원,,false,"검진차 갔는데, 치료도 잘받았고 꼼꼼해서 좋았습니다 . 다음에 정기검진때 뵐게요~~"
190347,3558425,친절해서 좋아요,5,1,,,2018.11.26,sign****,연세예감치과,연세예감치과의원,,false,친절해서 좋아요
190347,3546858,"아이 첫 구강검진 시기가와서 
방문했어요 
우선 네이버로 예약가능시간을 보고 
쉽게 예약할 수 있어 넘 편했구요??
구강검진 국가지정기관이라 
더욱 믿음이 갔어요~!
혹시나 과잉진료나 무료검진이라 대충봐주실까 걱정했었는데 엄청 꼼꼼히 봐주시고
칫솔방법 치아관리법까지 
잘 설명해주셔서 좋았어요??
오픈한지 얼마안된 것 같아 시설은 위생적여 보였구 여자 원장님이라 아이도 안정감을 느꼈답니다 
다행히 아이치아가 튼튼한 편이라 하셨지만 
불소도포 하고 정기적으로 검진받으러 와야겠어요^^ 이는 튼튼할때 자주 점검하고 관리하는 것이 돈 버는 길이라 생각하는 1인입니다 ??",5,1,,,2018.11.23,jin0****,연세예감치과,연세예감치과의원,,false,"아이 첫 구강검진 시기가와서 
방문했어요 
우선 네이버로 예약가능시간을 보고 
쉽게 예약할 수 있어 넘 편했구요??
구강검진 국가지정기관이라 
더욱 믿음이 갔어요~!
혹시나 과잉진료나 무료검진이라 대충봐주실까 걱정했었는데 엄청 꼼꼼히 봐주시고
칫솔방법 치아관리법까지 
잘 설명해주셔서 좋았어요??
오픈한지 얼마안된 것 같아 시설은 위생적여 보였구 여자 원장님이라 아이도 안정감을 느꼈답니다 
다행히 아이치아가 튼튼한 편이라 하셨지만 
불소도포 하고 정기적으로 검진받으러 와야겠어요^^ 이는 튼튼할때 자주 점검하고 관리하는 것이 돈 버는 길이라 생각하는 1인입니다 ??"
190347,3553549,"한 2년동안 치과검진을 못받아서 정말 큰맘먹고 방문했는데 새로 오픈한 깔끔한 인테리어에 새 장비라서 좋았어요! 사진부터 찍고 상담해주셨는데 기계의 발전에 한번더 놀랐습니다!! 엑스레이로 치아상태를 눈으로 확인하고 상담받을 수 있어서 이해도 쉬웠고 딱 필요한 곳만 적절하게 치료받고 나왔네요 ^^ 
그리고 원장선생님도 직원들도 너무 친절했어요~~ 분위기가 무섭거나 강압적이지 않아서 더욱 좋았어요 ㅎㅎ 
치과검진 미루지 말고 얼른 방문하셔요 추천합니다!",5,1,,,2018.11.21,leyv****,연세예감치과,연세예감치과의원,,false,"한 2년동안 치과검진을 못받아서 정말 큰맘먹고 방문했는데 새로 오픈한 깔끔한 인테리어에 새 장비라서 좋았어요! 사진부터 찍고 상담해주셨는데 기계의 발전에 한번더 놀랐습니다!! 엑스레이로 치아상태를 눈으로 확인하고 상담받을 수 있어서 이해도 쉬웠고 딱 필요한 곳만 적절하게 치료받고 나왔네요 ^^ 
그리고 원장선생님도 직원들도 너무 친절했어요~~ 분위기가 무섭거나 강압적이지 않아서 더욱 좋았어요 ㅎㅎ 
치과검진 미루지 말고 얼른 방문하셔요 추천합니다!"
190347,3510714,네이버예약으로 예약할 수 있어서 편하네요,5,1,,,2018.11.19,gove****,연세예감치과,연세예감치과의원,,false,네이버예약으로 예약할 수 있어서 편하네요
190347,3484201,추천합니다,5,1,,,2018.11.16,yaya****,연세예감치과,연세예감치과의원,,false,추천합니다
190347,3468174,직장 동료 추천으로 갔는데 병원이 무서운 분위기가 아니라서 좋아요,5,1,,,2018.11.14,andr****,연세예감치과,연세예감치과의원,,false,직장 동료 추천으로 갔는데 병원이 무서운 분위기가 아니라서 좋아요
190347,3463804,"원장님, 직원들 너무 친절하고 좋았습니다^^
예약제여서 대기도 없고,과잉진료도 없고, 자세하게 진료봐주셔서 감사합니다
지인에게 치과추천할 예정입니다^^",5,1,,,2018.11.13,yumv****,연세예감치과,연세예감치과의원,,false,"원장님, 직원들 너무 친절하고 좋았습니다^^
예약제여서 대기도 없고,과잉진료도 없고, 자세하게 진료봐주셔서 감사합니다
지인에게 치과추천할 예정입니다^^"
190347,3462839,일단 친절하고 과잉진료가 없어서 좋네요,5,1,,,2018.11.13,klyt****,연세예감치과,연세예감치과의원,,false,일단 친절하고 과잉진료가 없어서 좋네요
190347,4752934,"병원이 깔끔하고.. 원장님이 차분한 편인 거 같더라고요. 편하게 진료보기 좋은 치과인 거 같아요.
기계들도 최신이라고 하니 시술같은 거 받아야하는 분들은 더 좋을 것 같아요.",5,1,,,2019.04.17,whit****,연세예감치과,연세예감치과의원,,false,"병원이 깔끔하고.. 원장님이 차분한 편인 거 같더라고요. 편하게 진료보기 좋은 치과인 거 같아요.
기계들도 최신이라고 하니 시술같은 거 받아야하는 분들은 더 좋을 것 같아요."
190347,4742410,치료잘받았습니다. 네이버예약이 돼서 편하네요. 아 이번말고 저번에 갔을 때 제가 좋아하는 연예인 봤어요,5,1,,,2019.04.15,satu****,연세예감치과,연세예감치과의원,,false,치료잘받았습니다. 네이버예약이 돼서 편하네요. 아 이번말고 저번에 갔을 때 제가 좋아하는 연예인 봤어요
