bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,replyRegDate,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,resourceUrlList/1,resourceUrlList/2
98004,7538687,"해외(태국)에 장기 체류중인데
태국에서 잇몸 염증으로 발치를 하고 임플
란트를 해야 하는 상황이었는데 태국이 보철
기술은 좋으나 임플란트 시술은 기술력이 떨어진다고 주변 사람들이 알려주어 고민에 연속으로 시술을 받지 못하고 있다가 한국에 잠시 귀국할일이 있어서 한국에 있는동안 지인의 소개로 원진치과어 방문하게 되었고
평상시 치과 시술에 대한 두려움과 임플란트는 엄청난 고통이 따를것이라고 생각하고 있는터라 불안한 마음에 치과를 방문하였습니다.그러나 처음해보는 임플란트였지만 전혀없는 아픔과 빠른 시술 속도 덕분에 대만족을 하게 되었습니다.,제 주변에 임플란트에 대하여 고민하는 분들이 있다면 모두 원진치과로 안내하고 싶네요..모든 의료진 분들께 진심으르 감사드립니다",5,1,"안녕하세요 고객님
진료가 편안하셨다니 다행입니다.
마무리까지 최선을 다하겠습니다.
다음 입국일에 뵐께요^^",2019.11.11 11:15:02,,2019.11.02,kts1****,98004 원진바른얼굴치과 default 상품,원진바른얼굴치과의원,,FALSE,"해외(태국)에 장기 체류중인데
태국에서 잇몸 염증으로 발치를 하고 임플
란트를 해야 하는 상황이었는데 태국이 보철
기술은 좋으나 임플란트 시술은 기술력이 떨어진다고 주변 사람들이 알려주어 고민에 연속으로 시술을 받지 못하고 있다가 한국에 잠시 귀국할일이 있어서 한국에 있는동안 지인의 소개로 원진치과어 방문하게 되었고
평상시 치과 시술에 대한 두려움과 임플란트는 엄청난 고통이 따를것이라고 생각하고 있는터라 불안한 마음에 치과를 방문하였습니다.그러나 처음해보는 임플란트였지만 전혀없는 아픔과 빠른 시술 속도 덕분에 대만족을 하게 되었습니다.,제 주변에 임플란트에 대하여 고민하는 분들이 있다면 모두 원진치과로 안내하고 싶네요..모든 의료진 분들께 진심으르 감사드립니다",,
98004,7484023,"서울 치과중에서도 심미 치아교정으로 유명한 원진치과를 믿고 대구에서 2년8개월동안 통원치료하면서 교정 마무리했습니다 :-) 
원진바른얼굴치과는 다른 병원과 달리 쓸데없는 발치는 절대 강요하지않고, 무엇보다도 개인의 컴플렉스와 얼굴형에 맞는 치아 교정으로 진료해주신 덕분에 활짝 웃어도 이쁜 미소를 얻을수 있었습니다. 무엇보다 담당 실장님이 멀리서 온다고 더 친절히 신경써주셔서 감사했고, 이한아 원장님께 진료봤는데 정말 강추드립니다!!
교정을 시작한 당장 몇개월은 입툭튀로 변화가 없어서 조금은 의아할수있지만 원진바른얼굴치과 믿고 쭉 가시면 최종적으로 교정기를 때고 거울을 보면 정말 이쁜 입매를 얻으실수 있으실거에요!! ^^",5,1,"안녕하세요
교정이 잘되어서 저희도 기쁩니다.
유지장치 잘 유지하시고 정기체크 잊지말고 들려주세요
감사합니다.",2019.11.04 09:45:08,https://naverbooking-phinf.pstatic.net/20191102_13/1572696033274p3GjE_JPEG/image.jpg,2019.11.01,xkdl****,98004 원진바른얼굴치과 default 상품,원진바른얼굴치과의원,,FALSE,"서울 치과중에서도 심미 치아교정으로 유명한 원진치과를 믿고 대구에서 2년8개월동안 통원치료하면서 교정 마무리했습니다 :-) 
원진바른얼굴치과는 다른 병원과 달리 쓸데없는 발치는 절대 강요하지않고, 무엇보다도 개인의 컴플렉스와 얼굴형에 맞는 치아 교정으로 진료해주신 덕분에 활짝 웃어도 이쁜 미소를 얻을수 있었습니다. 무엇보다 담당 실장님이 멀리서 온다고 더 친절히 신경써주셔서 감사했고, 이한아 원장님께 진료봤는데 정말 강추드립니다!!
교정을 시작한 당장 몇개월은 입툭튀로 변화가 없어서 조금은 의아할수있지만 원진바른얼굴치과 믿고 쭉 가시면 최종적으로 교정기를 때고 거울을 보면 정말 이쁜 입매를 얻으실수 있으실거에요!! ^^",https://naverbooking-phinf.pstatic.net/20191102_162/1572696034187Dzx0U_JPEG/image.jpg,https://naverbooking-phinf.pstatic.net/20191102_4/1572696037503lSaTS_JPEG/image.jpg
98004,7461557,스케일링 햇엇을때 좋앗던기억이잇어서 이번에는 교정상담하러 방문햇어용!! 설명도 친절하게 이해하기 쉽도록 해주시고 정말좋더라구요~~비용때문에 바로 결정은  못햇지만 교정진행한다고 하면 이쪽에서 진행할려구요.,4,1,"안녕하세요 좋은 기억이 있었다니 감사합니다.
고민해보시고 언제든지 들려주세요^^",2019.11.04 09:42:46,,2019.10.31,0119****,98004 원진바른얼굴치과 default 상품,원진바른얼굴치과의원,,FALSE,4월달에 스케일링 햇엇을때 좋앗던기억이잇어서 이번에는 교정상담하러 방문햇어용!! 설명도 친절하게 이해하기 쉽도록 해주시고 정말좋더라구요~~비용때문에 바로 결정은  못햇지만 교정진행한다고 하면 이쪽에서 진행할려구요.,,
98004,7450365,"스케일링 받고왔어요~
병원도 깔끔하고  치료실이 한칸씩 되어 있어서 프라이빗하게 받을수 있어서 좋았어요
아주 만족합니다~~",5,1,"한칸씩 분리된 부분이 저희 병원에 장점이기도 하죠^^
만족하셨다니 저희가 감사합니다.",2019.10.31 14:05:56,,2019.10.30,wkda****,98004 원진바른얼굴치과 default 상품,원진바른얼굴치과의원,,FALSE,"스케일링 받고왔어요~
병원도 깔끔하고  치료실이 한칸씩 되어 있어서 프라이빗하게 받을수 있어서 좋았어요
아주 만족합니다~~",,
98004,7450384,위치도 찾기 쉽고 접수 하시는 분들 진료 해주시는 분들 다 친절해서 편하게 진료 받고 왔어요! 간김에 충치검사도 받고 작은 충치 치료도 했는데 정기적으로 체크 할 수 있도록 예약도 잡아주시고 전체적으로 아주 만족했습니다!!!! 다음에도 재방문 의사 있어용!,5,1,"감사합니다.
앞으로도 고객님께 불편감 없도록 노력하겠습니다.",2019.11.01 09:34:31,,2019.10.30,na10****,98004 원진바른얼굴치과 default 상품,원진바른얼굴치과의원,,FALSE,위치도 찾기 쉽고 접수 하시는 분들 진료 해주시는 분들 다 친절해서 편하게 진료 받고 왔어요! 간김에 충치검사도 받고 작은 충치 치료도 했는데 정기적으로 체크 할 수 있도록 예약도 잡아주시고 전체적으로 아주 만족했습니다!!!! 다음에도 재방문 의사 있어용!,,
98004,7436939,"다른병원과 고민하다 치료결정 했습니다 !
입이 많이 안나와서 매우 고민했는데 원장님과 치위생사 선생님 설명에서 안정감을 느꼈고 믿고 2년간 해도 될것같다는 생각이 들었습니다^^
정말 잘 부탁드립니다 !!",5,1,"네 감사합니다.
2년간 고객님 불편감없도록 노력하겠습니다.",2019.10.31 14:04:40,,2019.10.29,1204****,98004 원진바른얼굴치과 default 상품,원진바른얼굴치과의원,,FALSE,"다른병원과 고민하다 치료결정 했습니다 !
입이 많이 안나와서 매우 고민했는데 원장님과 치위생사 선생님 설명에서 안정감을 느꼈고 믿고 2년간 해도 될것같다는 생각이 들었습니다^^
정말 잘 부탁드립니다 !!",,
98004,7425461,,1,0,,,https://naverbooking-phinf.pstatic.net/20191029_142/15723083331466qgwX_JPEG/20191029_084110.jpg,2019.10.23,lich****,98004 원진바른얼굴치과 default 상품,원진바른얼굴치과의원,,FALSE,,,
98004,6399637,"공익목적 후기)앞니 벌어짐 등으로 재교정 상담. 재교정비용 또 지불하는 거에 대해 아랫니가 윗니 고정식유지장치를 친다, 애초부터 잘못된 거다라는 저의 주장에 과장의 답변이 의문이 남음. 1.""사람마다 교합이 다름,나 역시 이가 벌어짐, 식습관때문"" 저랑 같은 전제조건도 아닌데 본인 이를 왜 예시로 드는지, 2n년동안 벌어지지 않던 앞니가 교정 후 벌어졌는데 내 식습관이 바뀐건지 2.""원진클리어 팔로업할 뿐"" 그럼 원진이란 이름 왜 빌려줬고 인계 왜 받은 건지 3.""유지 장치 잘껴라, 잇몸 관리 잘해라"" 유지장치 잘끼고있는데 더 잘끼려면 하루종일 껴야하는지, 내 이 제대로 보지고 않고 2년 전 엑스레이 짐깐보고 어떻게 내 잇몸에 대해 한순간에 파악하는지,  등등 제한때문에 많이 줄였지만 여러모로 의문이 남음.",1,1,"안녕하세요 고객님 
먼저 설명이 부족하셨던 부분이 있다면 죄송합니다. 
추가 설명드리겠습니다. 

2017년 교정치료를 클리어치과에서 종료하시고, 위글에서도 말씀 주신바와 같이 2년전에는 괜찮으셨다가 벌어지신 경우는 잇몸이나,
교합적인 부분의 변화로 일어나실수 있는 부분이시며, 본원에서 교정을 받으셨던 분들도 재교정치료를 원하실경우
재분석을 통해 방법을 확인 후  재교정비용을 지불하시고, 진료를 받고 계십니다. 

고객님 현상태 기준에 한하여 본원에서는 최소 진료비를 안내드렸으며, 
교정종결 2년이상 지난시점에서 무료로 진행되기 어려운점 다시한번 양해부탁드립니다.

치료 및 상세한 안내를 를 원하신다면 내원하시어 진단검사를 받으시길 추천드립니다~",2019.08.20 14:53:24,,2019.08.16,jjhb****,98004 원진바른얼굴치과 default 상품,원진바른얼굴치과의원,,FALSE,"공익목적 후기)앞니 벌어짐 등으로 재교정 상담. 재교정비용 또 지불하는 거에 대해 아랫니가 윗니 고정식유지장치를 친다, 애초부터 잘못된 거다라는 저의 주장에 과장의 답변이 의문이 남음. 1.""사람마다 교합이 다름,나 역시 이가 벌어짐, 식습관때문"" 저랑 같은 전제조건도 아닌데 본인 이를 왜 예시로 드는지, 2n년동안 벌어지지 않던 앞니가 교정 후 벌어졌는데 내 식습관이 바뀐건지 2.""원진클리어 팔로업할 뿐"" 그럼 원진이란 이름 왜 빌려줬고 인계 왜 받은 건지 3.""유지 장치 잘껴라, 잇몸 관리 잘해라"" 유지장치 잘끼고있는데 더 잘끼려면 하루종일 껴야하는지, 내 이 제대로 보지고 않고 2년 전 엑스레이 짐깐보고 어떻게 내 잇몸에 대해 한순간에 파악하는지,  등등 제한때문에 많이 줄였지만 여러모로 의문이 남음.",,
98004,6522734,"스케일링했었는데...여태 받은 스케일링 중에 제일 덜 깔끔해진 느낌ㅠㅜ좀 아쉬웠어요 :-(
근데 진짜 선택한 진료 외에는 강요하거나 이런 게 전혀 없어서 그건 좋았습니다!",3,1,"안녕하세요
치석양에 따라 스켈링은 강도를 조절하여 진행이 되며, 강한 초음파를 사용하게되면 오히려 불편감이 증가 할수 있어 
고객님 잇몸과 치석 상태를 확인하고 진행하셨을 것으로 생각되오나, 다음에 오시면 좀더 잇몸 깊숙히 강하게 원하시는 경우 
메모를 남겨주시면 참고하시어 진료도움드리도록 하겠습니다.
치료실 선생님들께도 참고전달 드리겠습니다 
감사합니다~",2019.08.26 16:32:40,,2019.08.07,pory****,98004 원진바른얼굴치과 default 상품,원진바른얼굴치과의원,,FALSE,"스케일링했었는데...여태 받은 스케일링 중에 제일 덜 깔끔해진 느낌ㅠㅜ좀 아쉬웠어요 :-(
근데 진짜 선택한 진료 외에는 강요하거나 이런 게 전혀 없어서 그건 좋았습니다!",,
98004,5899630,"치과공포증이 잇어서 긴장만이하고 갓는데
임플란트 수술햇는데 많이 아플줄알앗눈데 
안아프게 잘햇네요 친절하게 설명도 잘해주시고 
배려해주신 치료실 선생님들 저때문에 고생 만히 하셧는데 감사합니다 ^^ 
치과공포증 잇으신분들 강추!",5,1,"감사합니다.
최대한 고객님에게 불편감없도록 노력하고 있습니다.
앞으로도 더욱 노력하겠습니다.",2019.07.22 17:26:17,,2019.07.18,min8****,98004 원진바른얼굴치과 default 상품,원진바른얼굴치과의원,,FALSE,"치과공포증이 잇어서 긴장만이하고 갓는데
임플란트 수술햇는데 많이 아플줄알앗눈데 
안아프게 잘햇네요 친절하게 설명도 잘해주시고 
배려해주신 치료실 선생님들 저때문에 고생 만히 하셧는데 감사합니다 ^^ 
치과공포증 잇으신분들 강추!",,
