bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,replyRegDate
180313,7684098,친절했엉ㅅ,5,1,,,2019.11.11,rngp****,[사랑니 발치 진료 예약],서울그랜드치과의원,,false,친절했엉ㅅ,
180313,7338152,현재 내 치아 상태에서 꼭 치료가 필요한 부분과 아닌부분을 정확히 설명해줘서 좋았습니다.  치료를 해야합니다가 아닌 이부분은 치료가 필요해 보이고 이부분은 상황을 지켜봐도 될것 같다~ 이런삭으로 하나하나 자세하게 설명해줘서 좋았습니다!,5,1,,,2019.10.21,tnru****,[일반 진료 예약],서울그랜드치과의원,,false,현재 내 치아 상태에서 꼭 치료가 필요한 부분과 아닌부분을 정확히 설명해줘서 좋았습니다.  치료를 해야합니다가 아닌 이부분은 치료가 필요해 보이고 이부분은 상황을 지켜봐도 될것 같다~ 이런삭으로 하나하나 자세하게 설명해줘서 좋았습니다!,
180313,7112486,친절하게 설명도 잘해주셔서 치료 잘 받았습니다.,5,1,,,2019.09.19,devs****,[사랑니 발치 진료 예약],서울그랜드치과의원,,false,친절하게 설명도 잘해주셔서 치료 잘 받았습니다.,
180313,6785444,"친절하시고 무작정 치료를 권하기보단 이런 상황이고 어떻게 관리하면 좋을지 설명부터 해주십니다.
가장 적은비용으로 효율적인 치료를 추천해주셔서 지금까지 갔던 치과중에 가장 만족합니다",5,1,,,2019.09.11,fuma****,[일반 진료 예약],서울그랜드치과의원,,false,"친절하시고 무작정 치료를 권하기보단 이런 상황이고 어떻게 관리하면 좋을지 설명부터 해주십니다.
가장 적은비용으로 효율적인 치료를 추천해주셔서 지금까지 갔던 치과중에 가장 만족합니다",
180313,6228011,스케일링 꼼꼼하게 해주시고 설명도 잘해주셔서 정기적으로 가려고요~ !!!!,5,1,,,2019.08.07,smil****,[일반 진료 예약],서울그랜드치과의원,,false,스케일링 꼼꼼하게 해주시고 설명도 잘해주셔서 정기적으로 가려고요~ !!!!,
180313,6298985,"엑스레이 찍고 충치며 잇몸상태 등 자세히 설명해 주시고, 무엇보다 스케일링을 무척 꼼꼼하게 해주셔서 좋았어요~ 재방문 의사 있습니다!!!",5,1,,,2019.08.06,bell****,[일반 진료 예약],서울그랜드치과의원,,false,"엑스레이 찍고 충치며 잇몸상태 등 자세히 설명해 주시고, 무엇보다 스케일링을 무척 꼼꼼하게 해주셔서 좋았어요~ 재방문 의사 있습니다!!!",
180313,6212711,"매복 신경지나는 사랑니라 겅정했는데
의사쌤 구강안면외과 전공이라 믿고갔어요!

- 스켈링 : 정말 안아프게 잘해주셨음
- 발치 : 잘뽑아주셨어요! 감사합니다
(물론 아랫니는 뽑을때 턱에 힘이들어가지만, 그것빼고 뽑는과정에서 아프거나 힘든거 1도 없었답니다)
- 친절해요 : 의사쌤도 끝나고 공손히 인사해주시고, 퇴근시간쯤 병원에서 지혈관련 확인전화와 약먹는 시간등등 자세히 알려주시고 ??

주변 지인에게 추천중이예요",5,1,,,2019.08.06,wjsw****,[사랑니 발치 진료 예약],서울그랜드치과의원,,false,"매복 신경지나는 사랑니라 겅정했는데
의사쌤 구강안면외과 전공이라 믿고갔어요!

- 스켈링 : 정말 안아프게 잘해주셨음
- 발치 : 잘뽑아주셨어요! 감사합니다
(물론 아랫니는 뽑을때 턱에 힘이들어가지만, 그것빼고 뽑는과정에서 아프거나 힘든거 1도 없었답니다)
- 친절해요 : 의사쌤도 끝나고 공손히 인사해주시고, 퇴근시간쯤 병원에서 지혈관련 확인전화와 약먹는 시간등등 자세히 알려주시고 ??

주변 지인에게 추천중이예요",
180313,5514344,치료잘받고 예약/접수 하시는분 반말하시는데 놀라고 나왔네요.,3,1,,,2019.06.19,haey****,[일반 진료 예약],서울그랜드치과의원,,false,치료잘받고 예약/접수 하시는분 반말하시는데 놀라고 나왔네요.,
180313,5044929,스케일링 받으러 갔는데 이것저것 다 꼼꼼히 봐주셨어요,5,1,,,2019.05.11,cata****,[일반 진료 예약],서울그랜드치과의원,,false,스케일링 받으러 갔는데 이것저것 다 꼼꼼히 봐주셨어요,
180313,4922457,사랑니 발치 너무 편하게 하고 왔어요!,5,1,,,2019.05.03,dant****,[사랑니 발치 진료 예약],서울그랜드치과의원,,false,사랑니 발치 너무 편하게 하고 왔어요!,
